date,RCL,RCL_EPS,PE Ratio
1997-07-25,18.41,,
1997-07-28,18.88,,
1997-07-29,19.66,,
1997-07-30,19.56,,
1997-07-31,19.84,,
1997-08-01,19.47,,
1997-08-04,19.72,,
1997-08-05,19.0,,
1997-08-06,19.16,,
1997-08-07,19.25,,
1997-08-08,19.06,,
1997-08-11,19.25,,
1997-08-12,19.19,,
1997-08-13,19.25,,
1997-08-14,19.88,,
1997-08-15,20.0,,
1997-08-18,19.94,,
1997-08-19,19.91,,
1997-08-20,19.44,,
1997-08-21,19.72,,
1997-08-22,19.56,,
1997-08-25,19.81,,
1997-08-26,20.09,,
1997-08-27,20.88,,
1997-08-28,20.63,,
1997-08-29,20.44,,
1997-09-02,20.72,,
1997-09-03,20.44,,
1997-09-04,20.47,,
1997-09-05,20.19,,
1997-09-08,20.25,,
1997-09-09,20.53,,
1997-09-10,20.41,,
1997-09-11,20.94,,
1997-09-12,21.5,,
1997-09-15,21.25,,
1997-09-16,21.09,,
1997-09-17,21.09,,
1997-09-18,21.5,,
1997-09-19,21.78,,
1997-09-22,22.38,,
1997-09-23,22.09,,
1997-09-24,22.0,,
1997-09-25,21.69,,
1997-09-26,21.5,,
1997-09-29,21.66,,
1997-09-30,21.88,,
1997-10-01,21.59,,
1997-10-02,21.5,,
1997-10-03,21.88,,
1997-10-06,21.81,,
1997-10-07,21.84,,
1997-10-08,21.91,,
1997-10-09,22.0,,
1997-10-10,22.0,,
1997-10-13,22.16,,
1997-10-14,22.38,,
1997-10-15,22.09,,
1997-10-16,22.44,,
1997-10-17,22.19,,
1997-10-20,22.19,,
1997-10-21,22.84,,
1997-10-22,22.81,,
1997-10-23,22.72,,
1997-10-24,22.84,,
1997-10-27,21.69,,
1997-10-28,21.84,,
1997-10-29,23.13,,
1997-10-30,22.94,,
1997-10-31,23.22,,
1997-11-03,23.31,,
1997-11-04,23.72,,
1997-11-05,23.75,,
1997-11-06,23.31,,
1997-11-07,22.72,,
1997-11-10,22.66,,
1997-11-11,22.75,,
1997-11-12,22.53,,
1997-11-13,22.53,,
1997-11-14,22.63,,
1997-11-17,23.63,,
1997-11-18,23.47,,
1997-11-19,23.38,,
1997-11-20,23.59,,
1997-11-21,24.0,,
1997-11-24,23.53,,
1997-11-25,23.56,,
1997-11-26,23.44,,
1997-11-28,24.0,,
1997-12-01,23.94,,
1997-12-02,23.91,,
1997-12-03,24.0,,
1997-12-04,24.09,,
1997-12-05,24.28,,
1997-12-08,24.38,,
1997-12-09,24.31,,
1997-12-10,24.22,,
1997-12-11,24.0,,
1997-12-12,23.94,,
1997-12-15,24.0,,
1997-12-16,24.66,,
1997-12-17,23.66,,
1997-12-18,24.13,,
1997-12-19,24.13,,
1997-12-22,24.88,,
1997-12-23,24.75,,
1997-12-24,24.69,,
1997-12-26,24.72,,
1997-12-29,24.88,,
1997-12-30,25.94,,
1997-12-31,26.66,,
1998-01-02,26.25,,
1998-01-05,26.03,,
1998-01-06,25.66,,
1998-01-07,25.5,,
1998-01-08,25.5,,
1998-01-09,25.0,,
1998-01-12,25.25,,
1998-01-13,25.56,,
1998-01-14,26.25,,
1998-01-15,26.38,,
1998-01-16,26.19,,
1998-01-20,26.66,,
1998-01-21,26.31,,
1998-01-22,26.19,,
1998-01-23,25.56,,
1998-01-26,25.0,,
1998-01-27,25.59,,
1998-01-28,26.22,,
1998-01-29,26.38,,
1998-01-30,26.19,,
1998-02-02,26.34,,
1998-02-03,25.97,,
1998-02-04,26.72,,
1998-02-05,26.56,,
1998-02-06,27.19,,
1998-02-09,26.81,,
1998-02-10,27.34,,
1998-02-11,26.53,,
1998-02-12,25.69,,
1998-02-13,24.97,,
1998-02-17,25.03,,
1998-02-18,25.63,,
1998-02-19,26.0,,
1998-02-20,26.31,,
1998-02-23,26.28,,
1998-02-24,26.28,,
1998-02-25,27.13,,
1998-02-26,27.13,,
1998-02-27,27.38,,
1998-03-02,27.5,,
1998-03-03,28.38,,
1998-03-04,28.25,,
1998-03-05,27.94,,
1998-03-06,28.78,,
1998-03-09,28.91,,
1998-03-10,28.97,,
1998-03-11,29.0,,
1998-03-12,29.91,,
1998-03-13,29.91,,
1998-03-16,30.0,,
1998-03-17,31.03,,
1998-03-18,30.5,,
1998-03-19,30.81,,
1998-03-20,32.47,,
1998-03-23,33.5,,
1998-03-24,33.47,,
1998-03-25,34.13,,
1998-03-26,34.44,,
1998-03-27,34.59,,
1998-03-30,34.44,,
1998-03-31,35.19,,
1998-04-01,35.94,,
1998-04-02,35.38,,
1998-04-03,35.88,,
1998-04-06,35.81,,
1998-04-07,34.88,,
1998-04-08,34.34,,
1998-04-09,34.38,,
1998-04-13,34.5,,
1998-04-14,34.09,,
1998-04-15,35.44,,
1998-04-16,35.53,,
1998-04-17,35.84,,
1998-04-20,35.56,,
1998-04-21,35.03,,
1998-04-22,34.78,,
1998-04-23,33.84,,
1998-04-24,34.03,,
1998-04-27,32.84,,
1998-04-28,33.66,,
1998-04-29,33.75,,
1998-04-30,34.19,,
1998-05-01,34.25,,
1998-05-04,34.09,,
1998-05-05,34.16,,
1998-05-06,34.25,,
1998-05-07,33.53,,
1998-05-08,33.66,,
1998-05-11,33.75,,
1998-05-12,33.91,,
1998-05-13,34.28,,
1998-05-14,33.94,,
1998-05-15,34.38,,
1998-05-18,33.97,,
1998-05-19,33.25,,
1998-05-20,34.13,,
1998-05-21,34.84,,
1998-05-22,35.25,,
1998-05-26,35.16,,
1998-05-27,34.94,,
1998-05-28,35.06,,
1998-05-29,34.84,,
1998-06-01,34.88,,
1998-06-02,35.13,,
1998-06-03,34.84,,
1998-06-04,35.44,,
1998-06-05,35.75,,
1998-06-08,36.59,,
1998-06-09,37.25,,
1998-06-10,37.06,,
1998-06-11,37.28,,
1998-06-12,36.53,,
1998-06-15,35.97,,
1998-06-16,36.06,,
1998-06-17,36.53,,
1998-06-18,36.13,,
1998-06-19,36.31,,
1998-06-22,37.53,,
1998-06-23,39.25,,
1998-06-24,39.13,,
1998-06-25,39.0,,
1998-06-26,38.44,,
1998-06-29,39.06,,
1998-06-30,39.75,,
1998-07-01,40.16,,
1998-07-02,40.06,,
1998-07-06,40.0,,
1998-07-07,40.28,,
1998-07-08,41.03,,
1998-07-09,41.19,,
1998-07-10,41.47,,
1998-07-13,41.56,,
1998-07-14,42.19,,
1998-07-15,42.53,,
1998-07-16,42.47,,
1998-07-17,43.13,,
1998-07-20,43.66,,
1998-07-21,43.09,,
1998-07-22,42.5,,
1998-07-23,41.44,,
1998-07-24,40.28,,
1998-07-27,37.78,,
1998-07-28,37.66,,
1998-07-29,37.59,,
1998-07-30,37.63,,
1998-07-31,37.38,,
1998-08-03,35.69,,
1998-08-04,34.19,,
1998-08-05,33.25,,
1998-08-06,33.88,,
1998-08-07,36.5,,
1998-08-10,35.25,,
1998-08-11,32.63,,
1998-08-12,33.13,,
1998-08-13,32.0,,
1998-08-14,30.81,,
1998-08-17,28.81,,
1998-08-18,29.0,,
1998-08-19,32.0,,
1998-08-20,32.69,,
1998-08-21,33.31,,
1998-08-24,31.81,,
1998-08-25,31.88,,
1998-08-26,32.56,,
1998-08-27,30.38,,
1998-08-28,28.56,,
1998-08-31,24.5,,
1998-09-01,25.88,,
1998-09-02,27.13,,
1998-09-03,27.06,,
1998-09-04,27.31,,
1998-09-08,28.81,,
1998-09-09,28.69,,
1998-09-10,28.19,,
1998-09-11,28.44,,
1998-09-14,28.94,,
1998-09-15,29.75,,
1998-09-16,30.69,,
1998-09-17,28.88,,
1998-09-18,29.0,,
1998-09-21,28.19,,
1998-09-22,27.88,,
1998-09-23,26.94,,
1998-09-24,27.13,,
1998-09-25,27.69,,
1998-09-28,27.13,,
1998-09-29,26.75,,
1998-09-30,26.56,,
1998-10-01,23.94,,
1998-10-02,21.5,,
1998-10-05,22.25,,
1998-10-06,22.5,,
1998-10-07,20.63,,
1998-10-08,18.0,,
1998-10-09,20.44,,
1998-10-12,23.5,,
1998-10-13,21.5,,
1998-10-14,22.94,,
1998-10-15,23.38,,
1998-10-16,23.63,,
1998-10-19,25.0,,
1998-10-20,26.56,,
1998-10-21,25.5,,
1998-10-22,25.69,,
1998-10-23,25.19,,
1998-10-26,25.75,,
1998-10-27,26.06,,
1998-10-28,25.81,,
1998-10-29,26.25,,
1998-10-30,27.88,,
1998-11-02,29.0,,
1998-11-03,28.44,,
1998-11-04,28.5,,
1998-11-05,29.56,,
1998-11-06,30.63,,
1998-11-09,29.25,,
1998-11-10,28.5,,
1998-11-11,28.88,,
1998-11-12,27.56,,
1998-11-13,27.13,,
1998-11-16,26.0,,
1998-11-17,26.69,,
1998-11-18,26.31,,
1998-11-19,26.31,,
1998-11-20,28.19,,
1998-11-23,29.88,,
1998-11-24,30.0,,
1998-11-25,30.0,,
1998-11-27,30.13,,
1998-11-30,30.38,,
1998-12-01,30.25,,
1998-12-02,30.38,,
1998-12-03,30.56,,
1998-12-04,31.56,,
1998-12-07,32.88,,
1998-12-08,33.81,,
1998-12-09,33.06,,
1998-12-10,31.94,,
1998-12-11,32.25,,
1998-12-14,31.0,,
1998-12-15,30.88,,
1998-12-16,30.44,,
1998-12-17,31.0,,
1998-12-18,31.25,,
1998-12-21,32.38,,
1998-12-22,33.06,,
1998-12-23,35.25,,
1998-12-24,35.25,,
1998-12-28,34.38,,
1998-12-29,36.5,,
1998-12-30,35.31,,
1998-12-31,37.0,,
1999-01-04,35.25,,
1999-01-05,36.63,,
1999-01-06,38.5,,
1999-01-07,37.63,,
1999-01-08,38.31,,
1999-01-11,37.69,,
1999-01-12,37.0,,
1999-01-13,35.38,,
1999-01-14,35.06,,
1999-01-15,35.88,,
1999-01-19,37.38,,
1999-01-20,39.06,,
1999-01-21,37.88,,
1999-01-22,37.0,,
1999-01-25,37.25,,
1999-01-26,37.88,,
1999-01-27,38.88,,
1999-01-28,39.13,,
1999-01-29,39.75,,
1999-02-01,38.0,,
1999-02-02,36.56,,
1999-02-03,37.0,,
1999-02-04,35.56,,
1999-02-05,34.56,,
1999-02-08,35.0,,
1999-02-09,34.25,,
1999-02-10,34.06,,
1999-02-11,34.63,,
1999-02-12,33.63,,
1999-02-16,32.88,,
1999-02-17,31.75,,
1999-02-18,33.5,,
1999-02-19,33.81,,
1999-02-22,34.19,,
1999-02-23,34.5,,
1999-02-24,33.88,,
1999-02-25,33.13,,
1999-02-26,33.19,,
1999-03-01,32.75,,
1999-03-02,32.56,,
1999-03-03,32.75,,
1999-03-04,34.0,,
1999-03-05,36.0,,
1999-03-08,34.5,,
1999-03-09,34.13,,
1999-03-10,36.56,,
1999-03-11,38.5,,
1999-03-12,37.0,,
1999-03-15,37.44,,
1999-03-16,36.88,,
1999-03-17,36.13,,
1999-03-18,35.94,,
1999-03-19,35.88,,
1999-03-22,35.5,,
1999-03-23,34.0,,
1999-03-24,34.31,,
1999-03-25,35.38,,
1999-03-26,36.5,,
1999-03-29,36.81,,
1999-03-30,37.44,,
1999-03-31,39.0,,
1999-04-01,38.75,,
1999-04-05,38.69,,
1999-04-06,37.44,,
1999-04-07,37.69,,
1999-04-08,38.69,,
1999-04-09,39.5,,
1999-04-12,39.69,,
1999-04-13,38.13,,
1999-04-14,38.0,,
1999-04-15,36.38,,
1999-04-16,36.0,,
1999-04-19,33.75,,
1999-04-20,34.19,,
1999-04-21,33.25,,
1999-04-22,36.75,,
1999-04-23,38.13,,
1999-04-26,36.56,,
1999-04-27,35.5,,
1999-04-28,37.13,,
1999-04-29,36.63,,
1999-04-30,36.94,,
1999-05-03,38.19,,
1999-05-04,37.31,,
1999-05-05,37.0,,
1999-05-06,37.75,,
1999-05-07,37.63,,
1999-05-10,37.19,,
1999-05-11,37.19,,
1999-05-12,38.13,,
1999-05-13,38.88,,
1999-05-14,38.0,,
1999-05-17,37.81,,
1999-05-18,38.5,,
1999-05-19,41.75,,
1999-05-20,43.25,,
1999-05-21,41.13,,
1999-05-24,40.25,,
1999-05-25,39.0,,
1999-05-26,38.31,,
1999-05-27,37.75,,
1999-05-28,39.13,,
1999-06-01,40.25,,
1999-06-02,38.63,,
1999-06-03,41.94,,
1999-06-04,41.0,,
1999-06-07,41.56,,
1999-06-08,41.44,,
1999-06-09,42.75,,
1999-06-10,43.81,,
1999-06-11,43.69,,
1999-06-14,42.63,,
1999-06-15,42.56,,
1999-06-16,44.0,,
1999-06-17,43.31,,
1999-06-18,43.69,,
1999-06-21,43.19,,
1999-06-22,42.94,,
1999-06-23,43.38,,
1999-06-24,42.69,,
1999-06-25,43.0,,
1999-06-28,43.13,,
1999-06-29,43.88,,
1999-06-30,43.75,,
1999-07-01,43.06,,
1999-07-02,43.63,,
1999-07-06,44.88,,
1999-07-07,46.19,,
1999-07-08,45.0,,
1999-07-09,44.38,,
1999-07-12,43.94,,
1999-07-13,43.56,,
1999-07-14,43.25,,
1999-07-15,43.63,,
1999-07-16,43.06,,
1999-07-19,42.75,,
1999-07-20,41.56,,
1999-07-21,42.63,,
1999-07-22,44.56,,
1999-07-23,45.75,,
1999-07-26,46.0,,
1999-07-27,47.88,,
1999-07-28,48.69,,
1999-07-29,47.38,,
1999-07-30,47.0,,
1999-08-02,45.5,,
1999-08-03,45.81,,
1999-08-04,46.0,,
1999-08-05,45.31,,
1999-08-06,46.06,,
1999-08-09,45.44,,
1999-08-10,45.81,,
1999-08-11,46.31,,
1999-08-12,47.0,,
1999-08-13,48.69,,
1999-08-16,48.69,,
1999-08-17,47.81,,
1999-08-18,48.19,,
1999-08-19,48.56,,
1999-08-20,49.88,,
1999-08-23,51.5,,
1999-08-24,50.88,,
1999-08-25,50.31,,
1999-08-26,48.63,,
1999-08-27,47.75,,
1999-08-30,47.06,,
1999-08-31,46.81,,
1999-09-01,46.44,,
1999-09-02,43.31,,
1999-09-03,45.13,,
1999-09-07,46.38,,
1999-09-08,46.5,,
1999-09-09,45.5,,
1999-09-10,42.75,,
1999-09-13,43.13,,
1999-09-14,43.63,,
1999-09-15,43.0,,
1999-09-16,43.25,,
1999-09-17,47.0,,
1999-09-20,47.69,,
1999-09-21,46.25,,
1999-09-22,46.81,,
1999-09-23,46.75,,
1999-09-24,46.25,,
1999-09-27,45.25,,
1999-09-28,43.5,,
1999-09-29,43.94,,
1999-09-30,45.0,,
1999-10-01,45.13,,
1999-10-04,45.5,,
1999-10-05,46.0,,
1999-10-06,46.25,,
1999-10-07,46.75,,
1999-10-08,46.38,,
1999-10-11,47.19,,
1999-10-12,46.81,,
1999-10-13,45.88,,
1999-10-14,45.81,,
1999-10-15,45.25,,
1999-10-18,43.69,,
1999-10-19,43.81,,
1999-10-20,49.38,,
1999-10-21,48.88,,
1999-10-22,49.06,,
1999-10-25,48.88,,
1999-10-26,49.44,,
1999-10-27,49.31,,
1999-10-28,51.13,,
1999-10-29,53.06,,
1999-11-01,52.94,,
1999-11-02,54.0,,
1999-11-03,51.94,,
1999-11-04,51.0,,
1999-11-05,49.56,,
1999-11-08,49.31,,
1999-11-09,50.69,,
1999-11-10,52.0,,
1999-11-11,52.75,,
1999-11-12,51.69,,
1999-11-15,53.06,,
1999-11-16,56.44,,
1999-11-17,55.81,,
1999-11-18,54.75,,
1999-11-19,54.25,,
1999-11-22,53.0,,
1999-11-23,51.38,,
1999-11-24,50.5,,
1999-11-26,50.94,,
1999-11-29,49.88,,
1999-11-30,49.38,,
1999-12-01,48.5,,
1999-12-02,51.81,,
1999-12-03,52.5,,
1999-12-06,52.0,,
1999-12-07,52.63,,
1999-12-08,47.63,,
1999-12-09,48.38,,
1999-12-10,49.75,,
1999-12-13,48.25,,
1999-12-14,49.31,,
1999-12-15,48.63,,
1999-12-16,46.44,,
1999-12-17,46.75,,
1999-12-20,46.38,,
1999-12-21,46.13,,
1999-12-22,47.0,,
1999-12-23,47.5,,
1999-12-27,46.44,,
1999-12-28,46.19,,
1999-12-29,45.44,,
1999-12-30,47.81,,
1999-12-31,49.31,,
2000-01-03,46.38,,
2000-01-04,44.81,,
2000-01-05,47.56,,
2000-01-06,48.5,,
2000-01-07,49.25,,
2000-01-10,51.94,,
2000-01-11,52.13,,
2000-01-12,52.31,,
2000-01-13,53.63,,
2000-01-14,55.69,,
2000-01-18,55.19,,
2000-01-19,55.44,,
2000-01-20,54.75,,
2000-01-21,53.75,,
2000-01-24,52.25,,
2000-01-25,52.44,,
2000-01-26,55.0,,
2000-01-27,53.75,,
2000-01-28,51.38,,
2000-01-31,49.44,,
2000-02-01,47.38,,
2000-02-02,46.94,,
2000-02-03,48.19,,
2000-02-04,47.69,,
2000-02-07,44.69,,
2000-02-08,45.0,,
2000-02-09,45.0,,
2000-02-10,45.0,,
2000-02-11,41.75,,
2000-02-14,36.5,,
2000-02-15,37.44,,
2000-02-16,37.25,,
2000-02-17,37.69,,
2000-02-18,36.5,,
2000-02-22,37.06,,
2000-02-23,36.69,,
2000-02-24,34.5,,
2000-02-25,33.94,,
2000-02-28,33.94,,
2000-02-29,35.38,,
2000-03-01,29.38,,
2000-03-02,28.38,,
2000-03-03,29.0,,
2000-03-06,29.0,,
2000-03-07,27.75,,
2000-03-08,26.8,,
2000-03-09,27.5,,
2000-03-10,26.88,,
2000-03-13,26.13,,
2000-03-14,26.0,,
2000-03-15,27.0,,
2000-03-16,31.5,,
2000-03-17,28.69,,
2000-03-20,28.38,,
2000-03-21,30.0,,
2000-03-22,29.88,,
2000-03-23,30.56,,
2000-03-24,30.75,,
2000-03-27,30.94,,
2000-03-28,30.75,,
2000-03-29,30.0,,
2000-03-30,29.5,,
2000-03-31,28.0,,
2000-04-03,26.5,,
2000-04-04,26.44,,
2000-04-05,26.0,,
2000-04-06,26.06,,
2000-04-07,26.06,,
2000-04-10,25.88,,
2000-04-11,25.0,,
2000-04-12,24.75,,
2000-04-13,25.06,,
2000-04-14,23.0,,
2000-04-17,23.75,,
2000-04-18,23.75,,
2000-04-19,24.5,,
2000-04-20,24.5,,
2000-04-24,22.56,,
2000-04-25,21.94,,
2000-04-26,21.44,,
2000-04-27,21.0,,
2000-04-28,20.81,,
2000-05-01,21.0,,
2000-05-02,21.44,,
2000-05-03,22.94,,
2000-05-04,23.94,,
2000-05-05,23.06,,
2000-05-08,23.0,,
2000-05-09,22.69,,
2000-05-10,22.44,,
2000-05-11,22.5,,
2000-05-12,23.0,,
2000-05-15,23.5,,
2000-05-16,24.38,,
2000-05-17,23.75,,
2000-05-18,24.38,,
2000-05-19,24.0,,
2000-05-22,23.25,,
2000-05-23,22.88,,
2000-05-24,22.88,,
2000-05-25,22.88,,
2000-05-26,23.25,,
2000-05-30,24.75,,
2000-05-31,24.63,,
2000-06-01,23.63,,
2000-06-02,24.19,,
2000-06-05,23.5,,
2000-06-06,22.88,,
2000-06-07,22.94,,
2000-06-08,22.94,,
2000-06-09,22.75,,
2000-06-12,22.13,,
2000-06-13,21.0,,
2000-06-14,21.0,,
2000-06-15,21.38,,
2000-06-16,21.06,,
2000-06-19,21.06,,
2000-06-20,18.56,,
2000-06-21,17.94,,
2000-06-22,17.69,,
2000-06-23,17.25,,
2000-06-26,17.63,,
2000-06-27,18.88,,
2000-06-28,18.88,,
2000-06-29,18.88,,
2000-06-30,18.5,,
2000-07-03,19.06,,
2000-07-05,19.5,,
2000-07-06,20.13,,
2000-07-07,20.25,,
2000-07-10,19.94,,
2000-07-11,19.81,,
2000-07-12,20.5,,
2000-07-13,19.94,,
2000-07-14,19.88,,
2000-07-17,19.31,,
2000-07-18,19.25,,
2000-07-19,19.13,,
2000-07-20,19.25,,
2000-07-21,19.44,,
2000-07-24,19.13,,
2000-07-25,19.94,,
2000-07-26,20.06,,
2000-07-27,20.13,,
2000-07-28,19.63,,
2000-07-31,19.88,,
2000-08-01,20.0,,
2000-08-02,19.63,,
2000-08-03,19.56,,
2000-08-04,20.25,,
2000-08-07,20.06,,
2000-08-08,21.19,,
2000-08-09,22.38,,
2000-08-10,24.0,,
2000-08-11,25.06,,
2000-08-14,25.56,,
2000-08-15,25.25,,
2000-08-16,24.81,,
2000-08-17,24.31,,
2000-08-18,24.56,,
2000-08-21,25.19,,
2000-08-22,25.19,,
2000-08-23,24.88,,
2000-08-24,24.0,,
2000-08-25,23.31,,
2000-08-28,23.44,,
2000-08-29,23.31,,
2000-08-30,22.19,,
2000-08-31,22.88,,
2000-09-01,22.94,,
2000-09-05,22.75,,
2000-09-06,23.44,,
2000-09-07,22.56,,
2000-09-08,22.69,,
2000-09-11,22.63,,
2000-09-12,22.56,,
2000-09-13,22.5,,
2000-09-14,22.75,,
2000-09-15,24.5,,
2000-09-18,23.94,,
2000-09-19,23.0,,
2000-09-20,22.75,,
2000-09-21,25.19,,
2000-09-22,25.0,,
2000-09-25,24.4,,
2000-09-26,24.12,,
2000-09-27,24.15,,
2000-09-28,25.16,,
2000-09-29,25.74,,
2000-10-02,25.24,,
2000-10-03,25.74,,
2000-10-04,25.5,,
2000-10-05,25.75,,
2000-10-06,26.27,,
2000-10-09,26.06,,
2000-10-10,25.31,,
2000-10-11,24.79,,
2000-10-12,23.35,,
2000-10-13,23.51,,
2000-10-16,22.07,,
2000-10-17,21.35,,
2000-10-18,21.9,,
2000-10-19,22.0,,
2000-10-20,21.15,,
2000-10-23,21.15,,
2000-10-24,21.0,,
2000-10-25,20.46,,
2000-10-26,20.26,,
2000-10-27,20.05,,
2000-10-30,20.6,,
2000-10-31,22.5,,
2000-11-01,21.48,,
2000-11-02,22.2,,
2000-11-03,22.0,,
2000-11-06,21.99,,
2000-11-07,22.2,,
2000-11-08,22.06,,
2000-11-09,21.51,,
2000-11-10,20.49,,
2000-11-13,20.54,,
2000-11-14,21.0,,
2000-11-15,20.38,,
2000-11-16,20.29,,
2000-11-17,19.42,,
2000-11-20,19.0,,
2000-11-21,18.97,,
2000-11-22,18.8,,
2000-11-24,19.25,,
2000-11-27,19.95,,
2000-11-28,19.9,,
2000-11-29,20.61,,
2000-11-30,19.82,,
2000-12-01,20.35,,
2000-12-04,20.5,,
2000-12-05,20.89,,
2000-12-06,21.65,,
2000-12-07,22.21,,
2000-12-08,24.7,,
2000-12-11,23.99,,
2000-12-12,23.27,,
2000-12-13,23.52,,
2000-12-14,22.85,,
2000-12-15,22.75,,
2000-12-18,22.8,,
2000-12-19,22.62,,
2000-12-20,21.46,,
2000-12-21,21.8,,
2000-12-22,23.95,,
2000-12-26,23.02,,
2000-12-27,23.65,,
2000-12-28,27.19,,
2000-12-29,26.45,,
2001-01-02,25.19,,
2001-01-03,25.65,,
2001-01-04,25.55,,
2001-01-05,25.55,,
2001-01-08,25.31,,
2001-01-09,25.37,,
2001-01-10,25.45,,
2001-01-11,26.26,,
2001-01-12,25.81,,
2001-01-16,25.7,,
2001-01-17,27.5,,
2001-01-18,28.15,,
2001-01-19,28.0,,
2001-01-22,28.39,,
2001-01-23,28.94,,
2001-01-24,28.59,,
2001-01-25,27.0,,
2001-01-26,26.55,,
2001-01-29,25.65,,
2001-01-30,25.7,,
2001-01-31,26.18,,
2001-02-01,26.25,,
2001-02-02,25.8,,
2001-02-05,27.04,,
2001-02-06,27.52,,
2001-02-07,28.8,,
2001-02-08,29.12,,
2001-02-09,30.0,,
2001-02-12,29.6,,
2001-02-13,28.94,,
2001-02-14,29.0,,
2001-02-15,28.75,,
2001-02-16,28.61,,
2001-02-20,28.64,,
2001-02-21,28.55,,
2001-02-22,28.7,,
2001-02-23,27.74,,
2001-02-26,27.6,,
2001-02-27,28.08,,
2001-02-28,28.25,,
2001-03-01,27.45,,
2001-03-02,27.25,,
2001-03-05,26.74,,
2001-03-06,27.68,,
2001-03-07,27.29,,
2001-03-08,26.99,,
2001-03-09,25.55,,
2001-03-12,23.9,,
2001-03-13,24.45,,
2001-03-14,22.9,,
2001-03-15,23.5,,
2001-03-16,22.7,,
2001-03-19,22.07,,
2001-03-20,22.05,,
2001-03-21,20.89,,
2001-03-22,20.56,,
2001-03-23,21.18,,
2001-03-26,21.9,,
2001-03-27,22.48,,
2001-03-28,22.13,,
2001-03-29,22.6,,
2001-03-30,23.05,,
2001-04-02,22.55,,
2001-04-03,20.85,,
2001-04-04,21.2,,
2001-04-05,22.05,,
2001-04-06,21.4,,
2001-04-09,22.19,,
2001-04-10,22.15,,
2001-04-11,21.7,,
2001-04-12,21.5,,
2001-04-16,21.0,,
2001-04-17,20.1,,
2001-04-18,22.06,,
2001-04-19,21.6,,
2001-04-20,20.55,,
2001-04-23,20.9,,
2001-04-24,20.41,,
2001-04-25,20.1,,
2001-04-26,19.5,,
2001-04-27,19.8,,
2001-04-30,20.38,,
2001-05-01,20.5,,
2001-05-02,20.76,,
2001-05-03,21.04,,
2001-05-04,21.04,,
2001-05-07,21.06,,
2001-05-08,21.12,,
2001-05-09,20.86,,
2001-05-10,21.07,,
2001-05-11,21.15,,
2001-05-14,19.5,,
2001-05-15,19.99,,
2001-05-16,20.99,,
2001-05-17,21.32,,
2001-05-18,21.2,,
2001-05-21,22.15,,
2001-05-22,21.9,,
2001-05-23,21.65,,
2001-05-24,22.01,,
2001-05-25,21.35,,
2001-05-29,21.35,,
2001-05-30,21.5,,
2001-05-31,21.48,,
2001-06-01,21.26,,
2001-06-04,21.34,,
2001-06-05,21.59,,
2001-06-06,20.78,,
2001-06-07,20.9,,
2001-06-08,20.94,,
2001-06-11,20.31,,
2001-06-12,19.6,,
2001-06-13,19.6,,
2001-06-14,19.25,,
2001-06-15,19.4,,
2001-06-18,19.15,,
2001-06-19,19.0,,
2001-06-20,18.79,,
2001-06-21,20.22,,
2001-06-22,20.85,,
2001-06-25,20.48,,
2001-06-26,20.7,,
2001-06-27,21.11,,
2001-06-28,21.5,,
2001-06-29,22.11,,
2001-07-02,21.95,,
2001-07-03,21.7,,
2001-07-05,21.59,,
2001-07-06,21.39,,
2001-07-09,21.35,,
2001-07-10,21.2,,
2001-07-11,21.04,,
2001-07-12,20.47,,
2001-07-13,20.24,,
2001-07-16,20.33,,
2001-07-17,20.65,,
2001-07-18,20.49,,
2001-07-19,20.48,,
2001-07-20,20.0,,
2001-07-23,19.76,,
2001-07-24,19.38,,
2001-07-25,21.7,,
2001-07-26,23.8,,
2001-07-27,23.25,,
2001-07-30,23.91,,
2001-07-31,23.63,,
2001-08-01,23.1,,
2001-08-02,23.85,,
2001-08-03,24.15,,
2001-08-06,23.65,,
2001-08-07,23.75,,
2001-08-08,23.4,,
2001-08-09,23.2,,
2001-08-10,23.33,,
2001-08-13,23.06,,
2001-08-14,22.85,,
2001-08-15,23.15,,
2001-08-16,23.5,,
2001-08-17,23.29,,
2001-08-20,22.97,,
2001-08-21,23.19,,
2001-08-22,23.3,,
2001-08-23,23.8,,
2001-08-24,24.49,,
2001-08-27,24.51,,
2001-08-28,24.01,,
2001-08-29,23.78,,
2001-08-30,23.25,,
2001-08-31,23.34,,
2001-09-04,23.5,,
2001-09-05,23.77,,
2001-09-06,23.5,,
2001-09-07,21.95,,
2001-09-10,21.31,,
2001-09-17,12.76,,
2001-09-18,11.81,,
2001-09-19,11.16,,
2001-09-20,9.05,,
2001-09-21,8.67,,
2001-09-24,9.1,,
2001-09-25,9.6,,
2001-09-26,10.18,,
2001-09-27,10.1,,
2001-09-28,10.73,,
2001-10-01,10.31,,
2001-10-02,10.47,,
2001-10-03,10.7,,
2001-10-04,10.87,,
2001-10-05,10.48,,
2001-10-08,10.02,,
2001-10-09,9.48,,
2001-10-10,9.95,,
2001-10-11,10.34,,
2001-10-12,10.05,,
2001-10-15,9.59,,
2001-10-16,9.47,,
2001-10-17,9.1,,
2001-10-18,8.8,,
2001-10-19,9.01,,
2001-10-22,8.68,,
2001-10-23,8.45,,
2001-10-24,8.8,,
2001-10-25,8.7,,
2001-10-26,9.11,,
2001-10-29,9.15,,
2001-10-30,10.43,,
2001-10-31,11.0,,
2001-11-01,11.01,,
