date,MAS,MAS_EPS,PE Ratio
1984-06-13,5.85,,
1984-06-14,5.93,,
1984-06-15,6.04,,
1984-06-18,5.88,,
1984-06-19,5.88,,
1984-06-20,5.88,,
1984-06-21,5.77,,
1984-06-22,5.71,,
1984-06-25,5.77,,
1984-06-26,5.74,,
1984-06-27,5.74,,
1984-06-28,5.71,,
1984-06-29,5.74,,
1984-07-02,5.77,,
1984-07-03,5.49,,
1984-07-05,5.46,,
1984-07-06,5.35,,
1984-07-09,5.24,,
1984-07-10,5.05,,
1984-07-11,5.08,,
1984-07-12,5.22,,
1984-07-13,5.27,,
1984-07-16,5.55,,
1984-07-17,5.93,,
1984-07-18,5.77,,
1984-07-19,5.82,,
1984-07-20,5.71,,
1984-07-23,5.88,,
1984-07-24,5.77,,
1984-07-25,5.74,,
1984-07-26,5.82,,
1984-07-27,5.96,,
1984-07-30,5.93,,
1984-07-31,5.9,,
1984-08-01,6.1,,
1984-08-02,6.23,,
1984-08-03,6.54,,
1984-08-06,6.45,,
1984-08-07,6.62,,
1984-08-08,6.48,,
1984-08-09,6.76,,
1984-08-10,6.65,,
1984-08-13,6.43,,
1984-08-14,6.51,,
1984-08-15,6.43,,
1984-08-16,6.48,,
1984-08-17,6.43,,
1984-08-20,6.29,,
1984-08-21,6.32,,
1984-08-22,6.23,,
1984-08-23,6.29,,
1984-08-24,6.29,,
1984-08-27,6.4,,
1984-08-28,6.54,,
1984-08-29,6.34,,
1984-08-30,6.32,,
1984-08-31,6.18,,
1984-09-04,6.01,,
1984-09-05,5.9,,
1984-09-06,5.99,,
1984-09-07,5.99,,
1984-09-10,5.96,,
1984-09-11,5.85,,
1984-09-12,5.82,,
1984-09-13,5.9,,
1984-09-14,6.12,,
1984-09-17,6.01,,
1984-09-18,5.99,,
1984-09-19,5.82,,
1984-09-20,5.9,,
1984-09-21,5.85,,
1984-09-24,5.85,,
1984-09-25,5.68,,
1984-09-26,5.52,,
1984-09-27,5.44,,
1984-09-28,5.46,,
1984-10-01,5.38,,
1984-10-02,5.38,,
1984-10-03,5.33,,
1984-10-04,5.44,,
1984-10-05,5.41,,
1984-10-08,5.38,,
1984-10-09,5.49,,
1984-10-10,5.46,,
1984-10-11,5.44,,
1984-10-12,5.46,,
1984-10-15,5.44,,
1984-10-16,5.55,,
1984-10-17,5.52,,
1984-10-18,5.82,,
1984-10-19,6.01,,
1984-10-22,6.07,,
1984-10-23,6.1,,
1984-10-24,6.07,,
1984-10-25,5.9,,
1984-10-26,5.71,,
1984-10-29,5.71,,
1984-10-30,5.82,,
1984-10-31,5.82,,
1984-11-01,6.01,,
1984-11-02,6.01,,
1984-11-05,5.9,,
1984-11-06,5.99,,
1984-11-07,6.12,,
1984-11-08,6.15,,
1984-11-09,6.18,,
1984-11-12,6.12,,
1984-11-13,5.99,,
1984-11-14,6.07,,
1984-11-15,6.01,,
1984-11-16,6.04,,
1984-11-19,5.93,,
1984-11-20,5.88,,
1984-11-21,5.96,,
1984-11-23,6.01,,
1984-11-26,5.93,,
1984-11-27,5.96,,
1984-11-28,5.93,,
1984-11-29,6.01,,
1984-11-30,6.01,,
1984-12-03,5.96,,
1984-12-04,5.99,,
1984-12-05,6.04,,
1984-12-06,6.04,,
1984-12-07,6.01,,
1984-12-10,5.96,,
1984-12-11,5.68,,
1984-12-12,5.77,,
1984-12-13,5.88,,
1984-12-14,5.96,,
1984-12-17,5.99,,
1984-12-18,6.18,,
1984-12-19,6.12,,
1984-12-20,6.12,,
1984-12-21,6.15,,
1984-12-24,6.15,,
1984-12-26,6.15,,
1984-12-27,6.04,,
1984-12-28,6.12,,
1984-12-31,6.15,,
1985-01-02,6.04,,
1985-01-03,6.04,,
1985-01-04,5.88,,
1985-01-07,5.88,,
1985-01-08,5.9,,
1985-01-09,5.88,,
1985-01-10,6.01,,
1985-01-11,6.07,,
1985-01-14,6.54,,
1985-01-15,6.29,,
1985-01-16,6.37,,
1985-01-17,6.48,,
1985-01-18,6.62,,
1985-01-21,6.62,,
1985-01-22,6.62,,
1985-01-23,7.11,,
1985-01-24,6.95,,
1985-01-25,6.97,,
1985-01-28,7.0,,
1985-01-29,7.28,,
1985-01-30,7.06,,
1985-01-31,7.19,,
1985-02-01,7.06,,
1985-02-04,7.17,,
1985-02-05,7.14,,
1985-02-06,7.06,,
1985-02-07,6.84,,
1985-02-08,6.92,,
1985-02-11,6.81,,
1985-02-12,6.84,,
1985-02-13,6.78,,
1985-02-14,7.08,,
1985-02-15,7.33,,
1985-02-19,7.33,,
1985-02-20,7.3,,
1985-02-21,7.25,,
1985-02-22,7.03,,
1985-02-25,6.89,,
1985-02-26,6.84,,
1985-02-27,6.67,,
1985-02-28,6.76,,
1985-03-01,7.0,,
1985-03-04,7.03,,
1985-03-05,6.87,,
1985-03-06,6.78,,
1985-03-07,6.67,,
1985-03-08,6.7,,
1985-03-11,6.73,,
1985-03-12,6.62,,
1985-03-13,6.65,,
1985-03-14,6.65,,
1985-03-15,6.59,,
1985-03-18,6.67,,
1985-03-19,6.59,,
1985-03-20,6.4,,
1985-03-21,6.51,,
1985-03-22,6.48,,
1985-03-25,6.51,,
1985-03-26,6.45,,
1985-03-27,6.54,,
1985-03-28,6.51,,
1985-03-29,6.62,,
1985-04-01,6.62,,
1985-04-02,6.65,,
1985-04-03,6.45,,
1985-04-04,6.37,,
1985-04-08,6.32,,
1985-04-09,6.37,,
1985-04-10,6.43,,
1985-04-11,6.56,,
1985-04-12,6.54,,
1985-04-15,6.54,,
1985-04-16,6.59,,
1985-04-17,6.51,,
1985-04-18,6.51,,
1985-04-19,6.43,,
1985-04-22,6.4,,
1985-04-23,6.37,,
1985-04-24,6.37,,
1985-04-25,6.51,,
1985-04-26,6.43,,
1985-04-29,6.48,,
1985-04-30,6.45,,
1985-05-01,6.4,,
1985-05-02,6.45,,
1985-05-03,6.59,,
1985-05-06,6.59,,
1985-05-07,6.62,,
1985-05-08,6.56,,
1985-05-09,6.81,,
1985-05-10,7.03,,
1985-05-13,7.22,,
1985-05-14,7.17,,
1985-05-15,7.22,,
1985-05-16,7.47,,
1985-05-17,7.58,,
1985-05-20,7.8,,
1985-05-21,7.83,,
1985-05-22,7.72,,
1985-05-23,7.72,,
1985-05-24,7.66,,
1985-05-28,7.66,,
1985-05-29,7.63,,
1985-05-30,7.69,,
1985-05-31,7.77,,
1985-06-03,7.74,,
1985-06-04,7.69,,
1985-06-05,7.77,,
1985-06-06,7.83,,
1985-06-07,7.74,,
1985-06-10,7.74,,
1985-06-11,7.69,,
1985-06-12,7.61,,
1985-06-13,7.52,,
1985-06-14,7.25,,
1985-06-17,7.39,,
1985-06-18,7.69,,
1985-06-19,7.66,,
1985-06-20,7.63,,
1985-06-21,7.8,,
1985-06-24,7.66,,
1985-06-25,7.63,,
1985-06-26,7.66,,
1985-06-27,7.63,,
1985-06-28,7.74,,
1985-07-01,7.72,,
1985-07-02,7.83,,
1985-07-03,7.77,,
1985-07-05,7.91,,
1985-07-08,7.88,,
1985-07-09,7.69,,
1985-07-10,7.77,,
1985-07-11,7.69,,
1985-07-12,7.8,,
1985-07-15,7.77,,
1985-07-16,7.85,,
1985-07-17,7.83,,
1985-07-18,7.77,,
1985-07-19,7.83,,
1985-07-22,7.72,,
1985-07-23,7.77,,
1985-07-24,7.69,,
1985-07-25,7.58,,
1985-07-26,7.8,,
1985-07-29,7.72,,
1985-07-30,7.69,,
1985-07-31,7.8,,
1985-08-01,7.8,,
1985-08-02,7.69,,
1985-08-05,7.63,,
1985-08-06,7.41,,
1985-08-07,7.5,,
1985-08-08,7.63,,
1985-08-09,7.63,,
1985-08-12,7.61,,
1985-08-13,7.63,,
1985-08-14,7.69,,
1985-08-15,7.61,,
1985-08-16,7.44,,
1985-08-19,7.25,,
1985-08-20,7.25,,
1985-08-21,7.36,,
1985-08-22,7.52,,
1985-08-23,7.36,,
1985-08-26,7.25,,
1985-08-27,7.25,,
1985-08-28,7.19,,
1985-08-29,7.11,,
1985-08-30,7.06,,
1985-09-03,7.08,,
1985-09-04,7.03,,
1985-09-05,6.97,,
1985-09-06,7.06,,
1985-09-09,7.06,,
1985-09-10,7.0,,
1985-09-11,6.87,,
1985-09-12,6.81,,
1985-09-13,6.76,,
1985-09-16,6.81,,
1985-09-17,6.92,,
1985-09-18,6.95,,
1985-09-19,6.92,,
1985-09-20,6.89,,
1985-09-23,6.97,,
1985-09-24,6.97,,
1985-09-25,6.78,,
1985-09-26,6.73,,
1985-09-30,7.06,,
1985-10-01,7.25,,
1985-10-02,7.22,,
1985-10-03,7.3,,
1985-10-04,7.03,,
1985-10-07,6.97,,
1985-10-08,6.92,,
1985-10-09,6.81,,
1985-10-10,6.89,,
1985-10-11,6.95,,
1985-10-14,7.0,,
1985-10-15,7.19,,
1985-10-16,7.17,,
1985-10-17,7.19,,
1985-10-18,7.3,,
1985-10-21,7.17,,
1985-10-22,7.17,,
1985-10-23,7.28,,
1985-10-24,7.3,,
1985-10-25,7.28,,
1985-10-28,7.3,,
1985-10-29,7.44,,
1985-10-30,7.66,,
1985-10-31,7.58,,
1985-11-01,7.5,,
1985-11-04,7.41,,
1985-11-05,7.58,,
1985-11-06,7.74,,
1985-11-07,7.85,,
1985-11-08,7.91,,
1985-11-11,8.07,,
1985-11-12,8.02,,
1985-11-13,7.94,,
1985-11-14,7.94,,
1985-11-15,7.94,,
1985-11-18,7.91,,
1985-11-19,7.96,,
1985-11-20,7.96,,
1985-11-21,8.13,,
1985-11-22,8.05,,
1985-11-25,8.1,,
1985-11-26,8.16,,
1985-11-27,8.18,,
1985-11-29,8.29,,
1985-12-02,8.24,,
1985-12-03,8.27,,
1985-12-04,8.7,,
1985-12-05,8.68,,
1985-12-06,8.46,,
1985-12-09,8.49,,
1985-12-10,8.51,,
1985-12-11,8.73,,
1985-12-12,8.79,,
1985-12-13,9.01,,
1985-12-16,9.28,,
1985-12-17,9.09,,
1985-12-18,8.92,,
1985-12-19,8.87,,
1985-12-20,8.9,,
1985-12-23,8.92,,
1985-12-24,8.76,,
1985-12-26,8.81,,
1985-12-27,8.81,,
1985-12-30,8.9,,
1985-12-31,8.84,,
1986-01-02,8.7,,
1986-01-03,8.62,,
1986-01-06,8.7,,
1986-01-07,9.06,,
1986-01-08,9.14,,
1986-01-09,8.98,,
1986-01-10,8.98,,
1986-01-13,8.81,,
1986-01-14,8.68,,
1986-01-15,8.79,,
1986-01-16,8.81,,
1986-01-17,8.98,,
1986-01-20,8.92,,
1986-01-21,9.09,,
1986-01-22,9.06,,
1986-01-23,8.9,,
1986-01-24,9.12,,
1986-01-27,9.42,,
1986-01-28,9.53,,
1986-01-29,9.53,,
1986-01-30,9.83,,
1986-01-31,9.94,,
1986-02-03,9.97,,
1986-02-04,10.13,,
1986-02-05,10.35,,
1986-02-06,10.43,,
1986-02-07,10.22,,
1986-02-10,10.3,,
1986-02-11,10.0,,
1986-02-12,9.91,,
1986-02-13,9.89,,
1986-02-14,9.97,,
1986-02-18,10.16,,
1986-02-19,10.27,,
1986-02-20,10.52,,
1986-02-21,10.82,,
1986-02-24,11.12,,
1986-02-25,11.12,,
1986-02-26,10.9,,
1986-02-27,10.98,,
1986-02-28,11.53,,
1986-03-03,11.45,,
1986-03-04,11.31,,
1986-03-05,11.56,,
1986-03-06,11.73,,
1986-03-07,11.95,,
1986-03-10,11.73,,
1986-03-11,12.44,,
1986-03-12,12.74,,
1986-03-13,12.47,,
1986-03-14,12.19,,
1986-03-17,12.19,,
1986-03-18,12.27,,
1986-03-19,12.22,,
1986-03-20,12.25,,
1986-03-21,12.41,,
1986-03-24,12.74,,
1986-03-25,13.04,,
1986-03-26,12.96,,
1986-03-27,12.88,,
1986-03-31,12.71,,
1986-04-01,12.41,,
1986-04-02,12.38,,
1986-04-03,12.14,,
1986-04-04,12.03,,
1986-04-07,11.75,,
1986-04-08,12.08,,
1986-04-09,12.25,,
1986-04-10,12.49,,
1986-04-11,12.36,,
1986-04-14,12.3,,
1986-04-15,12.41,,
1986-04-16,12.74,,
1986-04-17,12.96,,
1986-04-18,12.88,,
1986-04-21,12.99,,
1986-04-22,12.58,,
1986-04-23,12.36,,
1986-04-24,12.3,,
1986-04-25,12.49,,
1986-04-28,12.66,,
1986-04-29,12.55,,
1986-04-30,12.3,,
1986-05-01,12.19,,
1986-05-02,11.89,,
1986-05-05,12.06,,
1986-05-06,12.11,,
1986-05-07,12.27,,
1986-05-08,12.38,,
1986-05-09,12.33,,
1986-05-12,12.08,,
1986-05-13,12.0,,
1986-05-14,12.14,,
1986-05-15,11.92,,
1986-05-16,11.78,,
1986-05-19,11.7,,
1986-05-20,12.19,,
1986-05-21,11.75,,
1986-05-22,12.63,,
1986-05-23,12.41,,
1986-05-27,12.91,,
1986-05-28,13.02,,
1986-05-29,12.85,,
1986-05-30,13.02,,
1986-06-02,13.02,,
1986-06-03,13.29,,
1986-06-04,14.17,,
1986-06-05,14.0,,
1986-06-06,13.84,,
1986-06-09,13.4,,
1986-06-10,13.62,,
1986-06-11,13.95,,
1986-06-12,13.89,,
1986-06-13,14.11,,
1986-06-16,14.22,,
1986-06-17,14.28,,
1986-06-18,14.72,,
1986-06-19,14.83,,
1986-06-20,14.94,,
1986-06-23,14.83,,
1986-06-24,14.77,,
1986-06-25,14.94,,
1986-06-26,14.72,,
1986-06-27,14.61,,
1986-06-30,14.5,,
1986-07-01,14.0,,
1986-07-02,14.39,,
1986-07-03,14.39,,
1986-07-07,14.0,,
1986-07-08,13.18,,
1986-07-09,13.4,,
1986-07-10,12.74,,
1986-07-11,13.13,,
1986-07-14,12.85,,
1986-07-15,11.86,,
1986-07-16,12.08,,
1986-07-17,12.63,,
1986-07-18,12.96,,
1986-07-21,13.07,,
1986-07-22,13.29,,
1986-07-23,13.24,,
1986-07-24,13.02,,
1986-07-25,13.13,,
1986-07-28,12.74,,
1986-07-29,12.63,,
1986-07-30,12.63,,
1986-07-31,12.91,,
1986-08-01,12.85,,
1986-08-04,12.74,,
1986-08-05,12.85,,
1986-08-06,12.74,,
1986-08-07,12.69,,
1986-08-08,12.47,,
1986-08-11,12.8,,
1986-08-12,13.24,,
1986-08-13,13.07,,
1986-08-14,13.07,,
1986-08-15,12.96,,
1986-08-18,12.91,,
1986-08-19,12.69,,
1986-08-20,12.74,,
1986-08-21,12.63,,
1986-08-22,12.58,,
1986-08-25,12.41,,
1986-08-26,12.74,,
1986-08-27,12.85,,
1986-08-28,13.07,,
1986-08-29,13.35,,
1986-09-02,12.74,,
1986-09-03,12.91,,
1986-09-04,13.02,,
1986-09-05,12.96,,
1986-09-08,12.74,,
1986-09-09,12.58,,
1986-09-10,12.41,,
1986-09-11,10.93,,
1986-09-12,10.6,,
1986-09-15,10.76,,
1986-09-16,10.65,,
1986-09-17,10.49,,
1986-09-18,10.49,,
1986-09-19,10.71,,
1986-09-22,11.15,,
1986-09-23,11.26,,
1986-09-24,10.98,,
1986-09-25,10.82,,
1986-09-26,10.82,,
1986-09-29,10.98,,
1986-09-30,10.82,,
1986-10-01,10.71,,
1986-10-02,10.43,,
1986-10-03,10.54,,
1986-10-06,10.54,,
1986-10-07,10.6,,
1986-10-08,10.82,,
1986-10-09,10.87,,
1986-10-10,11.26,,
1986-10-13,11.26,,
1986-10-14,11.09,,
1986-10-15,11.37,,
1986-10-16,11.53,,
1986-10-17,11.59,,
1986-10-20,11.37,,
1986-10-21,11.2,,
1986-10-22,11.31,,
1986-10-23,11.7,,
1986-10-24,11.64,,
1986-10-27,11.59,,
1986-10-28,11.75,,
1986-10-29,12.08,,
1986-10-30,12.25,,
1986-10-31,12.25,,
1986-11-03,12.36,,
1986-11-04,12.63,,
1986-11-05,12.58,,
1986-11-06,12.36,,
1986-11-07,12.36,,
1986-11-10,12.25,,
1986-11-11,12.25,,
1986-11-12,12.19,,
1986-11-13,11.97,,
1986-11-14,11.81,,
1986-11-17,11.7,,
1986-11-18,11.26,,
1986-11-19,11.53,,
1986-11-20,11.81,,
1986-11-21,12.14,,
1986-11-24,12.14,,
1986-11-25,12.25,,
1986-11-26,12.19,,
1986-11-28,12.14,,
1986-12-01,12.19,,
1986-12-02,12.52,,
1986-12-03,12.47,,
1986-12-04,12.36,,
1986-12-05,12.14,,
1986-12-08,12.19,,
1986-12-09,12.63,,
1986-12-10,12.69,,
1986-12-11,12.36,,
1986-12-12,12.3,,
1986-12-15,12.14,,
1986-12-16,12.47,,
1986-12-17,12.25,,
1986-12-18,12.52,,
1986-12-19,12.63,,
1986-12-22,12.74,,
1986-12-23,12.63,,
1986-12-24,12.8,,
1986-12-26,12.91,,
1986-12-29,12.58,,
1986-12-30,12.8,,
1986-12-31,12.74,,
1987-01-02,12.91,,
1987-01-05,13.07,,
1987-01-06,13.07,,
1987-01-07,13.29,,
1987-01-08,13.35,,
1987-01-09,13.4,,
1987-01-12,13.46,,
1987-01-13,14.06,,
1987-01-14,14.22,,
1987-01-15,14.17,,
1987-01-16,13.84,,
1987-01-19,13.95,,
1987-01-20,13.73,,
1987-01-21,13.79,,
1987-01-22,14.17,,
1987-01-23,14.28,,
1987-01-26,14.0,,
1987-01-27,14.28,,
1987-01-28,14.44,,
1987-01-29,14.5,,
1987-01-30,14.44,,
1987-02-02,14.72,,
1987-02-03,14.61,,
1987-02-04,15.27,,
1987-02-05,15.76,,
1987-02-06,16.04,,
1987-02-09,15.65,,
1987-02-10,15.1,,
1987-02-11,15.65,,
1987-02-12,15.05,,
1987-02-13,15.1,,
1987-02-17,15.21,,
1987-02-18,15.82,,
1987-02-19,15.65,,
1987-02-20,15.6,,
1987-02-23,15.54,,
1987-02-24,15.76,,
1987-02-25,15.93,,
1987-02-26,15.82,,
1987-02-27,15.93,,
1987-03-02,15.87,,
1987-03-03,15.93,,
1987-03-04,15.98,,
1987-03-05,16.53,,
1987-03-06,16.53,,
1987-03-09,16.59,,
1987-03-10,16.7,,
1987-03-11,16.31,,
1987-03-12,16.7,,
1987-03-13,16.75,,
1987-03-16,16.81,,
1987-03-17,17.08,,
1987-03-18,16.92,,
1987-03-19,17.08,,
1987-03-20,17.36,,
1987-03-23,17.41,,
1987-03-24,17.46,,
1987-03-25,17.63,,
1987-03-26,17.74,,
1987-03-27,17.74,,
1987-03-30,17.03,,
1987-03-31,17.03,,
1987-04-01,16.92,,
1987-04-02,16.92,,
1987-04-03,17.57,,
1987-04-06,17.36,,
1987-04-07,17.36,,
1987-04-08,17.08,,
1987-04-09,16.97,,
1987-04-10,16.64,,
1987-04-13,15.49,,
1987-04-14,14.5,,
1987-04-15,15.21,,
1987-04-16,15.27,,
1987-04-20,14.55,,
1987-04-21,15.32,,
1987-04-22,14.72,,
1987-04-23,14.72,,
1987-04-24,14.5,,
1987-04-27,14.44,,
1987-04-28,15.05,,
1987-04-29,15.71,,
1987-04-30,15.71,,
1987-05-01,15.16,,
1987-05-04,15.76,,
1987-05-05,16.15,,
1987-05-06,15.93,,
1987-05-07,15.87,,
1987-05-08,15.38,,
1987-05-11,14.94,,
1987-05-12,15.32,,
1987-05-13,15.93,,
1987-05-14,15.82,,
1987-05-15,15.27,,
1987-05-18,14.55,,
1987-05-19,13.73,,
1987-05-20,13.84,,
1987-05-21,14.11,,
1987-05-22,14.44,,
1987-05-26,14.99,,
1987-05-27,15.27,,
1987-05-28,15.43,,
1987-05-29,15.54,,
1987-06-01,15.21,,
1987-06-02,14.83,,
1987-06-03,15.16,,
1987-06-04,15.16,,
1987-06-05,15.05,,
1987-06-08,15.16,,
1987-06-09,15.43,,
1987-06-10,15.1,,
1987-06-11,15.65,,
1987-06-12,16.09,,
1987-06-15,16.15,,
1987-06-16,16.15,,
1987-06-17,16.26,,
1987-06-18,16.26,,
1987-06-19,16.2,,
1987-06-22,16.15,,
1987-06-23,16.04,,
1987-06-24,15.54,,
1987-06-25,15.43,,
1987-06-26,15.21,,
1987-06-29,15.76,,
1987-06-30,15.54,,
1987-07-01,15.05,,
1987-07-02,14.99,,
1987-07-06,14.83,,
1987-07-07,14.94,,
1987-07-08,15.05,,
1987-07-09,15.16,,
1987-07-10,15.32,,
1987-07-13,15.16,,
1987-07-14,15.32,,
1987-07-15,15.38,,
1987-07-16,15.16,,
1987-07-17,15.1,,
1987-07-20,14.83,,
1987-07-21,14.44,,
1987-07-22,14.11,,
1987-07-23,14.44,,
1987-07-24,14.83,,
1987-07-27,15.32,,
1987-07-28,15.6,,
1987-07-29,16.15,,
1987-07-30,16.04,,
1987-07-31,15.93,,
1987-08-03,15.87,,
1987-08-04,15.82,,
1987-08-05,15.76,,
1987-08-06,15.82,,
1987-08-07,15.82,,
1987-08-10,16.2,,
1987-08-11,15.93,,
1987-08-12,16.31,,
1987-08-13,17.03,,
1987-08-14,16.86,,
1987-08-17,16.7,,
1987-08-18,16.64,,
1987-08-19,16.64,,
1987-08-20,16.92,,
1987-08-21,17.03,,
1987-08-24,16.81,,
1987-08-25,17.03,,
1987-08-26,16.81,,
1987-08-27,16.48,,
1987-08-28,16.04,,
1987-08-31,16.2,,
1987-09-01,15.49,,
1987-09-02,15.76,,
1987-09-03,15.93,,
1987-09-04,15.38,,
1987-09-08,15.32,,
1987-09-09,15.16,,
1987-09-10,15.38,,
1987-09-11,15.27,,
1987-09-14,15.16,,
1987-09-15,15.05,,
1987-09-16,14.72,,
1987-09-17,14.77,,
1987-09-18,14.88,,
1987-09-21,14.66,,
1987-09-22,15.16,,
1987-09-23,14.88,,
1987-09-24,14.55,,
1987-09-25,14.44,,
1987-09-28,14.39,,
1987-09-29,14.5,,
1987-09-30,14.17,,
1987-10-01,14.28,,
1987-10-02,14.39,,
1987-10-05,14.22,,
1987-10-06,13.57,,
1987-10-07,13.73,,
1987-10-08,13.57,,
1987-10-09,13.4,,
1987-10-12,13.13,,
1987-10-13,13.4,,
1987-10-14,13.18,,
1987-10-15,12.91,,
1987-10-16,11.92,,
1987-10-19,9.94,,
1987-10-20,10.49,,
1987-10-21,10.54,,
1987-10-22,9.78,,
1987-10-23,9.34,,
1987-10-26,8.68,,
1987-10-27,8.57,,
1987-10-28,9.01,,
1987-10-29,10.05,,
1987-10-30,10.87,,
1987-11-02,10.65,,
1987-11-03,10.11,,
1987-11-04,10.05,,
1987-11-05,10.16,,
1987-11-06,9.94,,
1987-11-09,9.61,,
1987-11-10,9.94,,
1987-11-11,10.22,,
1987-11-12,10.49,,
1987-11-13,9.94,,
1987-11-16,10.33,,
1987-11-17,10.38,,
1987-11-18,10.82,,
1987-11-19,9.83,,
1987-11-20,10.0,,
1987-11-23,9.83,,
1987-11-24,9.72,,
1987-11-25,9.72,,
1987-11-27,9.72,,
1987-11-30,9.12,,
1987-12-01,8.84,,
1987-12-02,9.17,,
1987-12-03,8.62,,
1987-12-04,8.46,,
1987-12-07,8.68,,
1987-12-08,9.01,,
1987-12-09,9.34,,
1987-12-10,9.39,,
1987-12-11,9.28,,
1987-12-14,9.72,,
1987-12-15,9.72,,
1987-12-16,10.0,,
1987-12-17,9.83,,
1987-12-18,10.27,,
1987-12-21,9.94,,
1987-12-22,9.89,,
1987-12-23,10.0,,
1987-12-24,10.0,,
1987-12-28,9.78,,
1987-12-29,9.72,,
1987-12-30,9.61,,
1987-12-31,9.5,,
1988-01-04,10.43,,
1988-01-05,10.87,,
1988-01-06,10.93,,
1988-01-07,11.42,,
1988-01-08,10.11,,
1988-01-11,10.54,,
1988-01-12,10.43,,
1988-01-13,10.27,,
1988-01-14,9.89,,
1988-01-15,9.94,,
1988-01-18,9.94,,
1988-01-19,10.11,,
1988-01-20,9.83,,
1988-01-21,10.0,,
1988-01-22,10.43,,
1988-01-25,10.43,,
1988-01-26,10.16,,
1988-01-27,10.43,,
1988-01-28,10.87,,
1988-01-29,11.26,,
1988-02-01,11.59,,
1988-02-02,11.31,,
1988-02-03,11.26,,
1988-02-04,11.26,,
1988-02-05,11.04,,
1988-02-08,10.87,,
1988-02-09,11.26,,
1988-02-10,11.42,,
1988-02-11,11.42,,
1988-02-12,11.37,,
1988-02-16,11.53,,
1988-02-17,11.42,,
1988-02-18,11.37,,
1988-02-19,11.48,,
1988-02-22,11.64,,
1988-02-23,11.53,,
1988-02-24,11.59,,
1988-02-25,11.59,,
1988-02-26,11.7,,
1988-02-29,11.97,,
1988-03-01,11.86,,
1988-03-02,11.86,,
1988-03-03,11.86,,
1988-03-04,11.64,,
1988-03-07,11.64,,
1988-03-08,11.75,,
1988-03-09,11.86,,
1988-03-10,11.75,,
1988-03-11,11.53,,
1988-03-14,11.7,,
1988-03-15,11.42,,
1988-03-16,11.64,,
1988-03-17,12.14,,
1988-03-18,12.47,,
1988-03-21,12.08,,
1988-03-22,12.52,,
1988-03-23,12.58,,
1988-03-24,12.3,,
1988-03-25,11.86,,
1988-03-28,11.7,,
1988-03-29,11.75,,
1988-03-30,11.59,,
1988-03-31,11.59,,
1988-04-04,11.2,,
1988-04-05,11.59,,
1988-04-06,11.97,,
1988-04-07,12.19,,
1988-04-08,12.36,,
1988-04-11,12.14,,
1988-04-12,12.25,,
1988-04-13,12.3,,
1988-04-14,11.42,,
1988-04-15,11.64,,
1988-04-18,11.7,,
1988-04-19,11.7,,
1988-04-20,11.59,,
1988-04-21,11.64,,
1988-04-22,12.19,,
1988-04-25,12.19,,
1988-04-26,12.03,,
1988-04-27,11.86,,
1988-04-28,11.7,,
1988-04-29,11.48,,
1988-05-02,11.64,,
1988-05-03,11.7,,
1988-05-04,11.31,,
1988-05-05,11.31,,
1988-05-06,11.2,,
1988-05-09,11.04,,
1988-05-10,11.31,,
1988-05-11,11.2,,
1988-05-12,11.2,,
1988-05-13,11.15,,
1988-05-16,11.48,,
1988-05-17,11.2,,
1988-05-18,11.04,,
1988-05-19,11.31,,
1988-05-20,11.64,,
1988-05-23,11.53,,
1988-05-24,11.86,,
1988-05-25,11.53,,
1988-05-26,11.86,,
1988-05-27,11.81,,
1988-05-31,12.03,,
1988-06-01,12.3,,
1988-06-02,12.63,,
1988-06-03,12.63,,
1988-06-06,12.74,,
1988-06-07,12.52,,
1988-06-08,12.69,,
1988-06-09,12.63,,
1988-06-10,13.02,,
1988-06-13,13.02,,
1988-06-14,13.07,,
1988-06-15,13.07,,
1988-06-16,12.69,,
1988-06-17,12.19,,
1988-06-20,12.25,,
1988-06-21,12.63,,
1988-06-22,12.91,,
1988-06-23,12.91,,
1988-06-24,12.85,,
1988-06-27,12.58,,
1988-06-28,12.69,,
1988-06-29,12.63,,
1988-06-30,12.96,,
1988-07-01,12.8,,
1988-07-05,12.85,,
1988-07-06,12.85,,
1988-07-07,12.69,,
1988-07-08,12.63,,
1988-07-11,12.69,,
1988-07-12,12.19,,
1988-07-13,12.25,,
1988-07-14,12.25,,
1988-07-15,12.14,,
1988-07-18,12.19,,
1988-07-19,11.92,,
1988-07-20,12.08,,
1988-07-21,12.03,,
1988-07-22,11.92,,
1988-07-25,12.08,,
1988-07-26,11.92,,
1988-07-27,11.7,,
1988-07-28,11.86,,
1988-07-29,12.08,,
1988-08-01,12.14,,
1988-08-02,12.47,,
1988-08-03,12.25,,
1988-08-04,11.97,,
1988-08-05,12.03,,
1988-08-08,11.7,,
1988-08-09,11.64,,
1988-08-10,11.42,,
1988-08-11,11.26,,
1988-08-12,11.48,,
1988-08-15,11.04,,
1988-08-16,11.2,,
1988-08-17,11.09,,
1988-08-18,10.98,,
1988-08-19,11.15,,
1988-08-22,10.93,,
1988-08-23,10.82,,
1988-08-24,10.87,,
1988-08-25,10.76,,
1988-08-26,10.6,,
1988-08-29,10.76,,
1988-08-30,10.76,,
1988-08-31,10.65,,
1988-09-01,10.71,,
1988-09-02,10.98,,
1988-09-06,10.98,,
1988-09-07,10.87,,
1988-09-08,11.26,,
1988-09-09,11.2,,
1988-09-12,11.04,,
1988-09-13,11.31,,
