date,MCO,MCO_EPS,PE Ratio
1999-02-01,11.25,,
1999-02-02,11.25,,
1999-02-03,11.13,,
1999-02-04,11.5,,
1999-02-05,11.56,,
1999-02-08,11.81,,
1999-02-09,12.0,,
1999-02-10,11.94,,
1999-02-11,11.81,,
1999-02-12,11.63,,
1999-02-16,11.63,,
1999-02-17,11.38,,
1999-02-18,11.81,,
1999-02-19,12.0,,
1999-02-22,12.5,,
1999-02-23,12.19,,
1999-02-24,12.31,,
1999-02-25,13.25,,
1999-02-26,12.88,,
1999-03-01,13.38,,
1999-03-02,13.5,,
1999-03-03,13.63,,
1999-03-04,13.5,,
1999-03-05,13.69,,
1999-03-08,13.69,,
1999-03-09,13.69,,
1999-03-10,13.81,,
1999-03-11,13.63,,
1999-03-12,13.75,,
1999-03-15,13.75,,
1999-03-16,13.69,,
1999-03-17,13.63,,
1999-03-18,13.63,,
1999-03-19,13.81,,
1999-03-22,13.69,,
1999-03-23,13.0,,
1999-03-24,13.19,,
1999-03-25,13.44,,
1999-03-26,13.44,,
1999-03-29,13.63,,
1999-03-30,13.13,,
1999-03-31,13.38,,
1999-04-01,13.63,,
1999-04-05,13.69,,
1999-04-06,13.25,,
1999-04-07,13.06,,
1999-04-08,13.5,,
1999-04-09,13.44,,
1999-04-12,13.63,,
1999-04-13,13.06,,
1999-04-14,13.13,,
1999-04-15,13.31,,
1999-04-16,13.25,,
1999-04-19,13.38,,
1999-04-20,13.5,,
1999-04-21,13.94,,
1999-04-22,14.5,,
1999-04-23,14.13,,
1999-04-26,13.81,,
1999-04-27,14.0,,
1999-04-28,13.75,,
1999-04-29,13.81,,
1999-04-30,13.81,,
1999-05-03,14.13,,
1999-05-04,13.81,,
1999-05-05,13.81,,
1999-05-06,13.56,,
1999-05-07,13.88,,
1999-05-10,13.63,,
1999-05-11,14.19,,
1999-05-12,14.38,,
1999-05-13,14.19,,
1999-05-14,13.81,,
1999-05-17,13.63,,
1999-05-18,13.25,,
1999-05-19,13.44,,
1999-05-20,13.06,,
1999-05-21,12.88,,
1999-05-24,12.88,,
1999-05-25,12.75,,
1999-05-26,13.31,,
1999-05-27,12.75,,
1999-05-28,13.13,,
1999-06-01,13.13,,
1999-06-02,13.31,,
1999-06-03,13.56,,
1999-06-04,13.94,,
1999-06-07,14.19,,
1999-06-08,13.69,,
1999-06-09,13.31,,
1999-06-10,13.13,,
1999-06-11,12.88,,
1999-06-14,13.0,,
1999-06-15,13.13,,
1999-06-16,13.38,,
1999-06-17,13.06,,
1999-06-18,13.06,,
1999-06-21,13.19,,
1999-06-22,13.06,,
1999-06-23,13.13,,
1999-06-24,13.19,,
1999-06-25,12.81,,
1999-06-28,13.19,,
1999-06-29,13.63,,
1999-06-30,13.31,,
1999-07-01,13.19,,
1999-07-02,13.63,,
1999-07-06,13.06,,
1999-07-07,13.25,,
1999-07-08,13.25,,
1999-07-09,13.69,,
1999-07-12,13.38,,
1999-07-13,13.69,,
1999-07-14,13.63,,
1999-07-15,13.75,,
1999-07-16,14.13,,
1999-07-19,13.81,,
1999-07-20,13.5,,
1999-07-21,13.56,,
1999-07-22,12.94,,
1999-07-23,12.81,,
1999-07-26,12.88,,
1999-07-27,12.5,,
1999-07-28,12.38,,
1999-07-29,12.0,,
1999-07-30,11.94,,
1999-08-02,11.88,,
1999-08-03,11.81,,
1999-08-04,11.56,,
1999-08-05,11.88,,
1999-08-06,11.5,,
1999-08-09,11.5,,
1999-08-10,11.31,,
1999-08-11,11.44,,
1999-08-12,11.19,,
1999-08-13,11.38,,
1999-08-16,11.31,,
1999-08-17,11.44,,
1999-08-18,11.56,,
1999-08-19,11.5,,
1999-08-20,9.56,,
1999-08-23,9.19,,
1999-08-24,9.0,,
1999-08-25,8.94,,
1999-08-26,9.25,,
1999-08-27,9.25,,
1999-08-30,8.88,,
1999-08-31,9.81,,
1999-09-01,9.75,,
1999-09-02,10.0,,
1999-09-03,10.0,,
1999-09-07,10.94,,
1999-09-08,10.88,,
1999-09-09,11.44,,
1999-09-10,12.06,,
1999-09-13,11.56,,
1999-09-14,12.5,,
1999-09-15,12.0,,
1999-09-16,11.13,,
1999-09-17,11.19,,
1999-09-20,11.38,,
1999-09-21,11.5,,
1999-09-22,11.19,,
1999-09-23,11.13,,
1999-09-24,11.19,,
1999-09-27,11.19,,
1999-09-28,10.88,,
1999-09-29,10.81,,
1999-09-30,11.25,,
1999-10-01,11.13,,
1999-10-04,11.0,,
1999-10-05,10.94,,
1999-10-06,11.19,,
1999-10-07,10.94,,
1999-10-08,11.19,,
1999-10-11,11.31,,
1999-10-12,10.88,,
1999-10-13,10.81,,
1999-10-14,10.5,,
1999-10-15,10.06,,
1999-10-18,10.25,,
1999-10-19,10.31,,
1999-10-20,10.5,,
1999-10-21,10.63,,
1999-10-22,10.5,,
1999-10-25,10.56,,
1999-10-26,11.5,,
1999-10-27,11.0,,
1999-10-28,11.13,,
1999-10-29,11.06,,
1999-11-01,10.81,,
1999-11-02,10.69,,
1999-11-03,10.94,,
1999-11-04,10.88,,
1999-11-05,10.94,,
1999-11-08,11.25,,
1999-11-09,10.88,,
1999-11-10,10.75,,
1999-11-11,10.56,,
1999-11-12,10.69,,
1999-11-15,10.63,,
1999-11-16,10.63,,
1999-11-17,10.44,,
1999-11-18,10.38,,
1999-11-19,10.38,,
1999-11-22,10.19,,
1999-11-23,10.06,,
1999-11-24,10.19,,
1999-11-26,10.19,,
1999-11-29,10.19,,
1999-11-30,10.13,,
1999-12-01,10.13,,
1999-12-02,10.19,,
1999-12-03,10.13,,
1999-12-06,10.06,,
1999-12-07,9.88,,
1999-12-08,9.88,,
1999-12-09,9.75,,
1999-12-10,9.69,,
1999-12-13,10.0,,
1999-12-14,10.19,,
1999-12-15,11.19,,
1999-12-16,11.06,,
1999-12-17,11.0,,
1999-12-20,10.94,,
1999-12-21,11.0,,
1999-12-22,10.94,,
1999-12-23,11.13,,
1999-12-27,11.06,,
1999-12-28,11.0,,
1999-12-29,11.0,,
1999-12-30,11.06,,
1999-12-31,11.06,,
2000-01-03,10.81,,
2000-01-04,10.5,,
2000-01-05,10.31,,
2000-01-06,10.31,,
2000-01-07,10.56,,
2000-01-10,10.56,,
2000-01-11,10.69,,
2000-01-12,10.63,,
2000-01-13,10.81,,
2000-01-14,10.69,,
2000-01-18,10.44,,
2000-01-19,10.63,,
2000-01-20,10.5,,
2000-01-21,10.56,,
2000-01-24,10.44,,
2000-01-25,10.19,,
2000-01-26,9.69,,
2000-01-27,9.81,,
2000-01-28,9.56,,
2000-01-31,9.44,,
2000-02-01,9.75,,
2000-02-02,9.75,,
2000-02-03,9.81,,
2000-02-04,9.75,,
2000-02-07,9.81,,
2000-02-08,9.94,,
2000-02-09,9.81,,
2000-02-10,9.63,,
2000-02-11,9.44,,
2000-02-14,9.88,,
2000-02-15,10.19,,
2000-02-16,10.06,,
2000-02-17,10.25,,
2000-02-18,10.19,,
2000-02-22,10.31,,
2000-02-23,10.25,,
2000-02-24,10.19,,
2000-02-25,10.06,,
2000-02-28,10.0,,
2000-02-29,9.81,,
2000-03-01,9.94,,
2000-03-02,9.81,,
2000-03-03,9.94,,
2000-03-06,9.81,,
2000-03-07,9.63,,
2000-03-08,9.69,,
2000-03-09,10.0,,
2000-03-10,9.88,,
2000-03-13,10.06,,
2000-03-14,10.31,,
2000-03-15,10.81,,
2000-03-16,10.94,,
2000-03-17,10.75,,
2000-03-20,10.75,,
2000-03-21,10.75,,
2000-03-22,11.13,,
2000-03-23,11.25,,
2000-03-24,11.25,,
2000-03-27,11.25,,
2000-03-28,11.06,,
2000-03-29,10.75,,
2000-03-30,10.69,,
2000-03-31,10.75,,
2000-04-03,10.56,,
2000-04-04,10.38,,
2000-04-05,10.19,,
2000-04-06,10.56,,
2000-04-07,10.5,,
2000-04-10,10.56,,
2000-04-11,10.5,,
2000-04-12,10.5,,
2000-04-13,10.13,,
2000-04-14,10.19,,
2000-04-17,10.63,,
2000-04-18,10.44,,
2000-04-19,10.69,,
2000-04-20,10.81,,
2000-04-24,10.81,,
2000-04-25,11.13,,
2000-04-26,11.13,,
2000-04-27,11.38,,
2000-04-28,11.31,,
2000-05-01,11.69,,
2000-05-02,11.25,,
2000-05-03,11.38,,
2000-05-04,11.69,,
2000-05-05,11.44,,
2000-05-08,11.38,,
2000-05-09,11.38,,
2000-05-10,11.19,,
2000-05-11,11.25,,
2000-05-12,11.38,,
2000-05-15,11.31,,
2000-05-16,11.81,,
2000-05-17,11.69,,
2000-05-18,11.69,,
2000-05-19,11.31,,
2000-05-22,11.38,,
2000-05-23,11.56,,
2000-05-24,11.56,,
2000-05-25,11.69,,
2000-05-26,11.44,,
2000-05-30,11.44,,
2000-05-31,11.56,,
2000-06-01,11.88,,
2000-06-02,12.13,,
2000-06-05,12.38,,
2000-06-06,12.25,,
2000-06-07,12.19,,
2000-06-08,11.81,,
2000-06-09,11.63,,
2000-06-12,11.56,,
2000-06-13,11.5,,
2000-06-14,11.69,,
2000-06-15,11.31,,
2000-06-16,11.44,,
2000-06-19,11.56,,
2000-06-20,11.5,,
2000-06-21,11.63,,
2000-06-22,11.56,,
2000-06-23,11.44,,
2000-06-26,11.25,,
2000-06-27,10.75,,
2000-06-28,10.81,,
2000-06-29,11.13,,
2000-06-30,10.75,,
2000-07-03,10.88,,
2000-07-05,10.63,,
2000-07-06,10.56,,
2000-07-07,10.75,,
2000-07-10,10.69,,
2000-07-11,10.88,,
2000-07-12,11.0,,
2000-07-13,11.13,,
2000-07-14,11.31,,
2000-07-17,11.44,,
2000-07-18,10.88,,
2000-07-19,11.13,,
2000-07-20,11.13,,
2000-07-21,11.13,,
2000-07-24,11.19,,
2000-07-25,10.94,,
2000-07-26,10.75,,
2000-07-27,10.75,,
2000-07-28,10.81,,
2000-07-31,11.13,,
2000-08-01,11.25,,
2000-08-02,11.38,,
2000-08-03,11.31,,
2000-08-04,11.56,,
2000-08-07,11.44,,
2000-08-08,11.5,,
2000-08-09,11.5,,
2000-08-10,11.5,,
2000-08-11,11.44,,
2000-08-14,11.81,,
2000-08-15,12.13,,
2000-08-16,12.06,,
2000-08-17,12.0,,
2000-08-18,12.06,,
2000-08-21,12.06,,
2000-08-22,12.19,,
2000-08-23,12.25,,
2000-08-24,12.25,,
2000-08-25,12.25,,
2000-08-28,12.19,,
2000-08-29,12.0,,
2000-08-30,12.13,,
2000-08-31,12.44,,
2000-09-01,11.94,,
2000-09-05,12.13,,
2000-09-06,12.06,,
2000-09-07,12.31,,
2000-09-08,12.44,,
2000-09-11,12.75,,
2000-09-12,12.81,,
2000-09-13,12.69,,
2000-09-14,12.81,,
2000-09-15,12.94,,
2000-09-18,12.31,,
2000-09-19,12.0,,
2000-09-20,12.0,,
2000-09-21,11.94,,
2000-09-22,11.81,,
2000-09-25,11.88,,
2000-09-26,12.13,,
2000-09-27,13.0,,
2000-09-28,13.06,,
2000-09-29,12.94,,
2000-10-02,13.63,,
2000-10-03,13.75,,
2000-10-04,13.69,,
2000-10-05,13.44,,
2000-10-06,12.84,,
2000-10-09,12.19,,
2000-10-10,11.91,,
2000-10-11,12.03,,
2000-10-12,12.47,,
2000-10-13,12.72,,
2000-10-16,13.0,,
2000-10-17,12.28,,
2000-10-18,11.63,,
2000-10-19,12.03,,
2000-10-20,12.03,,
2000-10-23,12.25,,
2000-10-24,12.75,,
2000-10-25,12.72,,
2000-10-26,12.94,,
2000-10-27,13.19,,
2000-10-30,13.31,,
2000-10-31,13.16,,
2000-11-01,13.0,,
2000-11-02,12.88,,
2000-11-03,12.88,,
2000-11-06,12.88,,
2000-11-07,12.91,,
2000-11-08,12.84,,
2000-11-09,12.94,,
2000-11-10,12.88,,
2000-11-13,12.88,,
2000-11-14,12.97,,
2000-11-15,12.78,,
2000-11-16,12.69,,
2000-11-17,12.91,,
2000-11-20,12.88,,
2000-11-21,12.81,,
2000-11-22,12.69,,
2000-11-24,12.72,,
2000-11-27,12.66,,
2000-11-28,12.72,,
2000-11-29,12.81,,
2000-11-30,12.97,,
2000-12-01,13.09,,
2000-12-04,13.16,,
2000-12-05,13.31,,
2000-12-06,13.28,,
2000-12-07,13.16,,
2000-12-08,13.53,,
2000-12-11,13.41,,
2000-12-12,13.38,,
2000-12-13,13.38,,
2000-12-14,13.5,,
2000-12-15,12.81,,
2000-12-18,12.72,,
2000-12-19,13.03,,
2000-12-20,12.25,,
2000-12-21,12.41,,
2000-12-22,12.25,,
2000-12-26,12.44,,
2000-12-27,12.75,,
2000-12-28,12.81,,
2000-12-29,12.84,,
2001-01-02,13.19,,
2001-01-03,14.28,,
2001-01-04,14.0,,
2001-01-05,13.75,,
2001-01-08,13.56,,
2001-01-09,13.56,,
2001-01-10,13.72,,
2001-01-11,13.84,,
2001-01-12,13.88,,
2001-01-16,14.0,,
2001-01-17,14.09,,
2001-01-18,13.75,,
2001-01-19,13.13,,
2001-01-22,13.75,,
2001-01-23,13.81,,
2001-01-24,13.78,,
2001-01-25,13.84,,
2001-01-26,13.94,,
2001-01-29,14.03,,
2001-01-30,14.24,,
2001-01-31,14.0,,
2001-02-01,13.99,,
2001-02-02,13.63,,
2001-02-05,13.68,,
2001-02-06,13.92,,
2001-02-07,13.78,,
2001-02-08,13.79,,
2001-02-09,14.02,,
2001-02-12,13.97,,
2001-02-13,14.18,,
2001-02-14,14.0,,
2001-02-15,14.0,,
2001-02-16,14.0,,
2001-02-20,14.04,,
2001-02-21,13.91,,
2001-02-22,14.06,,
2001-02-23,13.54,,
2001-02-26,13.58,,
2001-02-27,13.75,,
2001-02-28,13.48,,
2001-03-01,13.64,,
2001-03-02,13.49,,
2001-03-05,13.38,,
2001-03-06,13.38,,
2001-03-07,13.4,,
2001-03-08,13.58,,
2001-03-09,13.5,,
2001-03-12,13.4,,
2001-03-13,13.56,,
2001-03-14,13.5,,
2001-03-15,13.54,,
2001-03-16,13.5,,
2001-03-19,13.48,,
2001-03-20,13.53,,
2001-03-21,13.34,,
2001-03-22,13.22,,
2001-03-23,13.33,,
2001-03-26,13.55,,
2001-03-27,13.55,,
2001-03-28,13.54,,
2001-03-29,13.5,,
2001-03-30,13.78,,
2001-04-02,13.61,,
2001-04-03,13.31,,
2001-04-04,13.25,,
2001-04-05,13.48,,
2001-04-06,13.47,,
2001-04-09,14.09,,
2001-04-10,14.53,,
2001-04-11,14.43,,
2001-04-12,14.27,,
2001-04-16,14.53,,
2001-04-17,14.91,,
2001-04-18,15.31,,
2001-04-19,15.66,,
2001-04-20,15.48,,
2001-04-23,15.17,,
2001-04-24,15.18,,
2001-04-25,15.57,,
2001-04-26,15.2,,
2001-04-27,15.71,,
2001-04-30,15.7,,
2001-05-01,15.74,,
2001-05-02,15.71,,
2001-05-03,15.58,,
2001-05-04,15.5,,
2001-05-07,15.58,,
2001-05-08,15.48,,
2001-05-09,15.61,,
2001-05-10,15.52,,
2001-05-11,15.5,,
2001-05-14,15.46,,
2001-05-15,15.89,,
2001-05-16,15.97,,
2001-05-17,16.16,,
2001-05-18,16.33,,
2001-05-21,16.54,,
2001-05-22,16.33,,
2001-05-23,16.4,,
2001-05-24,16.33,,
2001-05-25,16.23,,
2001-05-29,16.38,,
2001-05-30,16.0,,
2001-05-31,16.04,,
2001-06-01,16.15,,
2001-06-04,16.25,,
2001-06-05,16.7,,
2001-06-06,16.78,,
2001-06-07,16.87,,
2001-06-08,16.69,,
2001-06-11,16.56,,
2001-06-12,16.2,,
2001-06-13,16.38,,
2001-06-14,16.14,,
2001-06-15,16.33,,
2001-06-18,16.34,,
2001-06-19,17.25,,
2001-06-20,17.12,,
2001-06-21,17.13,,
2001-06-22,17.15,,
2001-06-25,17.13,,
2001-06-26,16.95,,
2001-06-27,17.05,,
2001-06-28,17.1,,
2001-06-29,16.75,,
2001-07-02,17.0,,
2001-07-03,16.98,,
2001-07-05,16.84,,
2001-07-06,16.49,,
2001-07-09,16.57,,
2001-07-10,16.38,,
2001-07-11,16.29,,
2001-07-12,16.3,,
2001-07-13,16.11,,
2001-07-16,16.25,,
2001-07-17,16.25,,
2001-07-18,16.29,,
2001-07-19,16.0,,
2001-07-20,15.56,,
2001-07-23,15.43,,
2001-07-24,15.69,,
2001-07-25,16.17,,
2001-07-26,16.33,,
2001-07-27,16.1,,
2001-07-30,16.54,,
2001-07-31,16.63,,
2001-08-01,16.58,,
2001-08-02,16.63,,
2001-08-03,16.67,,
2001-08-06,16.8,,
2001-08-07,16.77,,
2001-08-08,16.8,,
2001-08-09,16.78,,
2001-08-10,16.99,,
2001-08-13,16.8,,
2001-08-14,16.93,,
2001-08-15,16.94,,
2001-08-16,17.0,,
2001-08-17,17.06,,
2001-08-20,17.27,,
2001-08-21,17.25,,
2001-08-22,17.21,,
2001-08-23,17.21,,
2001-08-24,17.42,,
2001-08-27,17.41,,
2001-08-28,17.22,,
2001-08-29,17.15,,
2001-08-30,17.15,,
2001-08-31,17.2,,
2001-09-04,17.28,,
2001-09-05,17.5,,
2001-09-06,17.23,,
2001-09-07,16.5,,
2001-09-10,17.36,,
2001-09-17,16.88,,
2001-09-18,17.21,,
2001-09-19,16.95,,
2001-09-20,16.75,,
2001-09-21,16.2,,
2001-09-24,16.87,,
2001-09-25,16.92,,
2001-09-26,17.25,,
2001-09-27,17.86,,
2001-09-28,18.5,,
2001-10-01,18.42,,
2001-10-02,17.48,,
2001-10-03,16.98,,
2001-10-04,16.5,,
2001-10-05,16.99,,
2001-10-08,16.7,,
2001-10-09,17.06,,
2001-10-10,17.58,,
2001-10-11,17.68,,
2001-10-12,17.73,,
2001-10-15,18.05,,
2001-10-16,18.35,,
2001-10-17,17.97,,
2001-10-18,18.2,,
2001-10-19,18.44,,
2001-10-22,18.24,,
2001-10-23,17.51,,
2001-10-24,17.65,,
2001-10-25,18.0,,
2001-10-26,17.98,,
2001-10-29,17.74,,
2001-10-30,17.52,,
2001-10-31,17.36,,
2001-11-01,17.75,,
2001-11-02,17.6,,
2001-11-05,17.53,,
2001-11-06,17.61,,
2001-11-07,17.74,,
2001-11-08,17.53,,
2001-11-09,17.49,,
2001-11-12,17.49,,
2001-11-13,17.86,,
2001-11-14,17.91,0.0,inf
2001-11-15,17.68,0.0,inf
2001-11-16,17.5,0.0,inf
2001-11-19,17.25,0.0,inf
2001-11-20,17.38,0.0,inf
2001-11-21,17.38,0.0,inf
2001-11-23,17.37,0.0,inf
2001-11-26,17.59,0.0,inf
2001-11-27,17.24,0.0,inf
2001-11-28,16.89,0.0,inf
2001-11-29,17.09,0.0,inf
2001-11-30,17.33,0.0,inf
2001-12-03,17.28,0.0,inf
2001-12-04,17.98,0.0,inf
2001-12-05,18.36,0.0,inf
2001-12-06,18.08,0.0,inf
2001-12-07,18.13,0.0,inf
2001-12-10,17.83,0.0,inf
2001-12-11,18.07,0.0,inf
2001-12-12,18.11,0.0,inf
2001-12-13,18.14,0.0,inf
2001-12-14,18.39,0.0,inf
2001-12-17,19.78,0.0,inf
2001-12-18,19.7,0.0,inf
2001-12-19,19.81,0.0,inf
2001-12-20,19.75,0.0,inf
2001-12-21,19.75,0.0,inf
2001-12-24,20.07,0.0,inf
2001-12-26,20.15,0.0,inf
2001-12-27,20.45,0.0,inf
2001-12-28,20.28,0.0,inf
2001-12-31,19.93,0.0,inf
2002-01-02,19.99,0.0,inf
2002-01-03,20.03,0.0,inf
2002-01-04,20.42,0.0,inf
2002-01-07,20.11,0.0,inf
2002-01-08,20.6,0.0,inf
2002-01-09,20.17,0.0,inf
2002-01-10,20.0,0.0,inf
2002-01-11,19.95,0.0,inf
2002-01-14,20.03,0.0,inf
2002-01-15,19.97,0.0,inf
2002-01-16,19.91,0.0,inf
2002-01-17,19.96,0.0,inf
2002-01-18,19.95,0.0,inf
2002-01-22,19.87,0.0,inf
2002-01-23,19.82,0.0,inf
2002-01-24,20.0,0.0,inf
2002-01-25,20.01,0.0,inf
2002-01-28,19.49,0.0,inf
2002-01-29,18.92,0.0,inf
2002-01-30,18.7,0.0,inf
2002-01-31,18.76,0.0,inf
2002-02-01,18.89,0.0,inf
2002-02-04,18.8,0.0,inf
2002-02-05,20.09,0.0,inf
2002-02-06,20.08,0.0,inf
2002-02-07,19.6,0.0,inf
2002-02-08,19.92,0.0,inf
2002-02-11,19.86,0.0,inf
2002-02-12,19.15,0.0,inf
2002-02-13,19.01,0.0,inf
2002-02-14,18.33,0.0,inf
2002-02-15,18.59,0.0,inf
2002-02-19,18.5,0.0,inf
2002-02-20,18.97,0.0,inf
2002-02-21,18.5,0.0,inf
2002-02-22,18.88,0.0,inf
2002-02-25,18.61,0.0,inf
2002-02-26,18.58,0.0,inf
2002-02-27,18.53,0.0,inf
2002-02-28,18.5,0.0,inf
2002-03-01,18.5,0.0,inf
2002-03-04,18.53,0.0,inf
2002-03-05,19.42,0.0,inf
2002-03-06,19.51,0.0,inf
2002-03-07,19.17,0.0,inf
2002-03-08,19.84,0.0,inf
2002-03-11,19.5,0.0,inf
2002-03-12,19.46,0.0,inf
2002-03-13,19.58,0.0,inf
2002-03-14,20.05,0.0,inf
2002-03-15,20.0,0.0,inf
2002-03-18,19.9,0.0,inf
2002-03-19,20.39,0.0,inf
2002-03-20,19.94,0.0,inf
2002-03-21,19.54,0.0,inf
2002-03-22,19.5,0.0,inf
2002-03-25,19.31,0.0,inf
2002-03-26,19.55,0.0,inf
2002-03-27,19.87,0.0,inf
2002-03-28,20.55,0.0,inf
2002-04-01,20.41,0.0,inf
2002-04-02,20.53,0.0,inf
2002-04-03,20.3,0.0,inf
2002-04-04,20.26,0.0,inf
2002-04-05,20.45,0.0,inf
2002-04-08,20.42,0.0,inf
2002-04-09,20.6,0.0,inf
2002-04-10,20.56,0.0,inf
2002-04-11,20.63,0.0,inf
2002-04-12,20.53,0.0,inf
2002-04-15,20.12,0.0,inf
2002-04-16,20.5,0.0,inf
2002-04-17,20.24,0.0,inf
2002-04-18,20.53,0.0,inf
2002-04-19,20.65,0.0,inf
2002-04-22,20.56,0.0,inf
2002-04-23,20.55,0.0,inf
2002-04-24,21.19,0.0,inf
2002-04-25,21.65,0.0,inf
2002-04-26,21.67,0.0,inf
2002-04-29,21.55,0.0,inf
2002-04-30,21.79,0.0,inf
2002-05-01,22.47,0.0,inf
2002-05-02,22.65,0.0,inf
2002-05-03,22.39,0.0,inf
2002-05-06,23.59,0.0,inf
2002-05-07,23.48,0.0,inf
2002-05-08,24.16,0.0,inf
2002-05-09,24.51,0.0,inf
2002-05-10,24.43,0.0,inf
2002-05-13,24.16,0.0,inf
2002-05-14,24.25,0.47,51.59574468085107
2002-05-15,25.13,0.47,53.46808510638298
2002-05-16,25.15,0.47,53.51063829787234
2002-05-17,25.0,0.47,53.19148936170213
2002-05-20,24.67,0.47,52.48936170212767
2002-05-21,24.61,0.47,52.361702127659576
2002-05-22,24.61,0.47,52.361702127659576
2002-05-23,24.67,0.47,52.48936170212767
2002-05-24,24.48,0.47,52.08510638297873
2002-05-28,24.48,0.47,52.08510638297873
2002-05-29,23.89,0.47,50.829787234042556
2002-05-30,23.7,0.47,50.42553191489362
2002-05-31,24.08,0.47,51.234042553191486
2002-06-03,23.87,0.47,50.787234042553195
2002-06-04,24.0,0.47,51.06382978723405
2002-06-05,24.07,0.47,51.21276595744681
2002-06-06,23.75,0.47,50.53191489361702
2002-06-07,23.6,0.47,50.21276595744681
2002-06-10,23.7,0.47,50.42553191489362
2002-06-11,23.82,0.47,50.68085106382979
2002-06-12,24.9,0.47,52.97872340425532
2002-06-13,23.99,0.47,51.04255319148936
2002-06-14,23.85,0.47,50.74468085106383
2002-06-17,24.07,0.47,51.21276595744681
2002-06-18,24.63,0.47,52.40425531914894
2002-06-19,25.32,0.47,53.87234042553192
2002-06-20,25.79,0.47,54.87234042553192
2002-06-21,25.13,0.47,53.46808510638298
2002-06-24,24.72,0.47,52.59574468085106
2002-06-25,25.01,0.47,53.21276595744681
2002-06-26,24.66,0.47,52.46808510638298
2002-06-27,24.24,0.47,51.57446808510638
2002-06-28,24.88,0.47,52.93617021276596
2002-07-01,23.84,0.47,50.72340425531915
2002-07-02,24.12,0.47,51.319148936170215
2002-07-03,24.41,0.47,51.93617021276596
2002-07-05,24.87,0.47,52.914893617021285
2002-07-08,24.42,0.47,51.957446808510646
2002-07-09,24.2,0.47,51.48936170212766
2002-07-10,24.36,0.47,51.829787234042556
2002-07-11,23.83,0.47,50.702127659574465
2002-07-12,23.79,0.47,50.61702127659574
2002-07-15,23.63,0.47,50.276595744680854
2002-07-16,23.49,0.47,49.97872340425532
2002-07-17,23.16,0.47,49.276595744680854
2002-07-18,22.38,0.47,47.61702127659574
2002-07-19,21.01,0.47,44.70212765957447
2002-07-22,21.26,0.47,45.23404255319149
2002-07-23,22.96,0.47,48.851063829787236
2002-07-24,23.62,0.47,50.255319148936174
2002-07-25,24.24,0.47,51.57446808510638
2002-07-26,24.13,0.47,51.340425531914896
2002-07-29,25.0,0.47,53.19148936170213
2002-07-30,24.75,0.47,52.65957446808511
2002-07-31,24.8,0.47,52.765957446808514
2002-08-01,23.88,0.47,50.808510638297875
2002-08-02,23.79,0.47,50.61702127659574
2002-08-05,23.56,0.47,50.12765957446808
2002-08-06,23.42,0.47,49.82978723404256
2002-08-07,23.97,0.47,51.0
2002-08-08,24.47,0.47,52.06382978723404
2002-08-09,24.47,0.47,52.06382978723404
2002-08-12,24.41,0.47,51.93617021276596
2002-08-13,23.95,0.47,50.95744680851064
2002-08-14,24.76,0.98,25.265306122448983
2002-08-15,24.76,0.98,25.265306122448983
2002-08-16,24.71,0.98,25.214285714285715
2002-08-19,24.85,0.98,25.357142857142858
2002-08-20,25.39,0.98,25.908163265306122
2002-08-21,25.46,0.98,25.979591836734695
2002-08-22,24.96,0.98,25.46938775510204
2002-08-23,24.66,0.98,25.16326530612245
2002-08-26,24.3,0.98,24.79591836734694
2002-08-27,24.17,0.98,24.66326530612245
2002-08-28,24.5,0.98,25.0
2002-08-29,24.41,0.98,24.908163265306122
2002-08-30,24.16,0.98,24.653061224489797
2002-09-03,24.27,0.98,24.76530612244898
2002-09-04,24.49,0.98,24.989795918367346
2002-09-05,24.42,0.98,24.918367346938776
2002-09-06,24.47,0.98,24.96938775510204
2002-09-09,24.78,0.98,25.28571428571429
2002-09-10,24.84,0.98,25.346938775510203
2002-09-11,24.83,0.98,25.33673469387755
2002-09-12,24.43,0.98,24.928571428571427
2002-09-13,24.37,0.98,24.867346938775512
2002-09-16,24.88,0.98,25.387755102040817
2002-09-17,24.53,0.98,25.03061224489796
2002-09-18,24.61,0.98,25.112244897959183
2002-09-19,23.84,0.98,24.3265306122449
2002-09-20,24.11,0.98,24.60204081632653
2002-09-23,24.42,0.98,24.918367346938776
2002-09-24,23.45,0.98,23.928571428571427
2002-09-25,23.9,0.98,24.387755102040817
2002-09-26,24.38,0.98,24.877551020408163
2002-09-27,24.4,0.98,24.897959183673468
2002-09-30,24.25,0.98,24.744897959183675
2002-10-01,24.75,0.98,25.255102040816325
2002-10-02,24.71,0.98,25.214285714285715
2002-10-03,23.63,0.98,24.112244897959183
2002-10-04,21.37,0.98,21.806122448979593
2002-10-07,22.37,0.98,22.8265306122449
2002-10-08,23.05,0.98,23.52040816326531
2002-10-09,22.9,0.98,23.36734693877551
2002-10-10,23.31,0.98,23.785714285714285
2002-10-11,23.9,0.98,24.387755102040817
2002-10-14,24.11,0.98,24.60204081632653
2002-10-15,24.7,0.98,25.20408163265306
2002-10-16,24.59,0.98,25.091836734693878
2002-10-17,24.8,0.98,25.306122448979593
2002-10-18,24.25,0.98,24.744897959183675
2002-10-21,24.95,0.98,25.459183673469386
2002-10-22,25.06,0.98,25.57142857142857
2002-10-23,23.71,0.98,24.19387755102041
2002-10-24,23.0,0.98,23.46938775510204
