date,K,K_EPS,PE Ratio
1977-05-20,3.22,,
1977-05-23,3.11,,
1977-05-24,3.14,,
1977-05-25,3.13,,
1977-05-26,3.09,,
1977-05-27,3.03,,
1977-05-31,3.0,,
1977-06-01,3.05,,
1977-06-02,3.11,,
1977-06-03,3.17,,
1977-06-06,3.2,,
1977-06-07,3.17,,
1977-06-08,3.14,,
1977-06-09,3.13,,
1977-06-10,3.13,,
1977-06-13,3.11,,
1977-06-14,3.17,,
1977-06-15,3.22,,
1977-06-16,3.22,,
1977-06-17,3.23,,
1977-06-20,3.25,,
1977-06-21,3.3,,
1977-06-22,3.23,,
1977-06-23,3.33,,
1977-06-24,3.36,,
1977-06-27,3.38,,
1977-06-28,3.34,,
1977-06-29,3.31,,
1977-06-30,3.3,,
1977-07-01,3.3,,
1977-07-05,3.3,,
1977-07-06,3.3,,
1977-07-07,3.33,,
1977-07-08,3.28,,
1977-07-11,3.23,,
1977-07-12,3.23,,
1977-07-13,3.14,,
1977-07-15,3.17,,
1977-07-18,3.17,,
1977-07-19,3.16,,
1977-07-20,3.09,,
1977-07-21,3.11,,
1977-07-22,3.08,,
1977-07-25,3.03,,
1977-07-26,2.97,,
1977-07-27,2.97,,
1977-07-28,2.98,,
1977-07-29,2.98,,
1977-08-01,2.98,,
1977-08-02,2.97,,
1977-08-03,2.98,,
1977-08-04,2.98,,
1977-08-05,2.94,,
1977-08-08,2.94,,
1977-08-09,2.95,,
1977-08-10,2.95,,
1977-08-11,2.95,,
1977-08-12,3.13,,
1977-08-15,3.09,,
1977-08-16,3.06,,
1977-08-17,3.11,,
1977-08-18,3.09,,
1977-08-19,3.11,,
1977-08-22,3.14,,
1977-08-23,3.13,,
1977-08-24,3.11,,
1977-08-25,3.05,,
1977-08-26,3.06,,
1977-08-29,3.08,,
1977-08-30,3.09,,
1977-08-31,3.05,,
1977-09-01,3.0,,
1977-09-02,3.0,,
1977-09-06,3.0,,
1977-09-07,3.0,,
1977-09-08,3.0,,
1977-09-09,2.83,,
1977-09-12,2.94,,
1977-09-13,2.95,,
1977-09-14,3.02,,
1977-09-15,3.0,,
1977-09-16,3.0,,
1977-09-19,2.98,,
1977-09-20,2.95,,
1977-09-21,2.95,,
1977-09-22,2.94,,
1977-09-23,2.92,,
1977-09-26,2.94,,
1977-09-27,2.95,,
1977-09-28,2.94,,
1977-09-29,2.97,,
1977-09-30,3.0,,
1977-10-03,3.02,,
1977-10-04,3.03,,
1977-10-05,3.02,,
1977-10-06,3.03,,
1977-10-07,3.03,,
1977-10-10,2.98,,
1977-10-11,2.97,,
1977-10-12,2.95,,
1977-10-13,2.91,,
1977-10-14,2.89,,
1977-10-17,2.84,,
1977-10-18,2.89,,
1977-10-19,2.91,,
1977-10-20,2.91,,
1977-10-21,2.88,,
1977-10-24,2.83,,
1977-10-25,2.77,,
1977-10-26,2.8,,
1977-10-27,2.73,,
1977-10-28,2.75,,
1977-10-31,2.7,,
1977-11-01,2.67,,
1977-11-02,2.64,,
1977-11-03,2.64,,
1977-11-04,2.67,,
1977-11-07,2.67,,
1977-11-08,2.67,,
1977-11-09,2.67,,
1977-11-10,2.67,,
1977-11-11,2.67,,
1977-11-14,2.67,,
1977-11-15,2.63,,
1977-11-16,2.66,,
1977-11-17,2.67,,
1977-11-18,2.72,,
1977-11-21,2.72,,
1977-11-22,2.75,,
1977-11-23,2.8,,
1977-11-25,2.83,,
1977-11-28,2.86,,
1977-11-29,2.84,,
1977-11-30,2.91,,
1977-12-01,2.92,,
1977-12-02,2.92,,
1977-12-05,2.88,,
1977-12-06,2.86,,
1977-12-07,2.88,,
1977-12-08,2.89,,
1977-12-09,2.89,,
1977-12-12,2.86,,
1977-12-13,2.88,,
1977-12-14,2.86,,
1977-12-15,2.84,,
1977-12-16,2.84,,
1977-12-19,2.81,,
1977-12-20,2.83,,
1977-12-21,2.86,,
1977-12-22,2.95,,
1977-12-23,3.02,,
1977-12-27,3.03,,
1977-12-28,3.03,,
1977-12-29,3.08,,
1977-12-30,3.05,,
1978-01-03,3.0,,
1978-01-04,2.98,,
1978-01-05,2.98,,
1978-01-06,2.98,,
1978-01-09,2.95,,
1978-01-10,2.95,,
1978-01-11,2.97,,
1978-01-12,2.97,,
1978-01-13,2.98,,
1978-01-16,2.97,,
1978-01-17,2.92,,
1978-01-18,2.91,,
1978-01-19,2.89,,
1978-01-20,2.91,,
1978-01-23,2.86,,
1978-01-24,2.8,,
1978-01-25,2.78,,
1978-01-26,2.8,,
1978-01-27,2.73,,
1978-01-30,2.78,,
1978-01-31,2.78,,
1978-02-01,2.81,,
1978-02-02,2.84,,
1978-02-03,2.78,,
1978-02-06,2.81,,
1978-02-07,2.81,,
1978-02-08,2.88,,
1978-02-09,2.88,,
1978-02-10,2.91,,
1978-02-13,2.91,,
1978-02-14,2.91,,
1978-02-15,2.91,,
1978-02-16,2.91,,
1978-02-17,2.94,,
1978-02-21,2.92,,
1978-02-22,2.89,,
1978-02-23,2.97,,
1978-02-24,2.94,,
1978-02-27,2.92,,
1978-02-28,2.81,,
1978-03-01,2.83,,
1978-03-02,2.84,,
1978-03-03,2.84,,
1978-03-06,2.88,,
1978-03-07,2.83,,
1978-03-08,2.86,,
1978-03-09,2.88,,
1978-03-10,2.81,,
1978-03-13,2.83,,
1978-03-14,2.88,,
1978-03-15,2.88,,
1978-03-16,2.88,,
1978-03-17,2.91,,
1978-03-20,2.88,,
1978-03-21,2.88,,
1978-03-22,2.81,,
1978-03-23,2.8,,
1978-03-27,2.75,,
1978-03-28,2.78,,
1978-03-29,2.78,,
1978-03-30,2.8,,
1978-03-31,2.8,,
1978-04-03,2.7,,
1978-04-04,2.73,,
1978-04-05,2.78,,
1978-04-06,2.78,,
1978-04-07,2.78,,
1978-04-10,2.81,,
1978-04-11,2.78,,
1978-04-12,2.8,,
1978-04-13,2.8,,
1978-04-14,2.86,,
1978-04-17,2.89,,
1978-04-18,2.84,,
1978-04-19,2.8,,
1978-04-20,2.75,,
1978-04-21,2.72,,
1978-04-24,2.7,,
1978-04-25,2.64,,
1978-04-26,2.66,,
1978-04-27,2.66,,
1978-04-28,2.69,,
1978-05-01,2.83,,
1978-05-02,2.86,,
1978-05-03,2.88,,
1978-05-04,2.91,,
1978-05-05,2.92,,
1978-05-08,2.91,,
1978-05-09,2.91,,
1978-05-10,2.89,,
1978-05-11,2.92,,
1978-05-12,2.92,,
1978-05-15,2.95,,
1978-05-16,2.94,,
1978-05-17,2.97,,
1978-05-18,2.86,,
1978-05-19,2.91,,
1978-05-22,2.91,,
1978-05-23,2.84,,
1978-05-24,2.83,,
1978-05-25,2.81,,
1978-05-26,2.8,,
1978-05-30,2.75,,
1978-05-31,2.75,,
1978-06-01,2.77,,
1978-06-02,2.75,,
1978-06-05,2.75,,
1978-06-06,2.75,,
1978-06-07,2.72,,
1978-06-08,2.75,,
1978-06-09,2.75,,
1978-06-12,2.8,,
1978-06-13,2.81,,
1978-06-14,2.89,,
1978-06-15,2.94,,
1978-06-16,2.94,,
1978-06-19,2.94,,
1978-06-20,2.92,,
1978-06-21,2.91,,
1978-06-22,2.95,,
1978-06-23,2.92,,
1978-06-26,2.88,,
1978-06-27,2.88,,
1978-06-28,2.86,,
1978-06-29,2.84,,
1978-06-30,2.88,,
1978-07-03,2.86,,
1978-07-05,2.81,,
1978-07-06,2.81,,
1978-07-07,2.84,,
1978-07-10,2.84,,
1978-07-11,2.89,,
1978-07-12,2.89,,
1978-07-13,2.89,,
1978-07-14,2.83,,
1978-07-17,2.88,,
1978-07-18,2.84,,
1978-07-19,2.83,,
1978-07-20,2.83,,
1978-07-21,2.81,,
1978-07-24,2.81,,
1978-07-25,2.83,,
1978-07-26,2.91,,
1978-07-27,2.86,,
1978-07-28,2.89,,
1978-07-31,2.89,,
1978-08-01,2.91,,
1978-08-02,2.86,,
1978-08-03,2.89,,
1978-08-04,2.8,,
1978-08-07,2.75,,
1978-08-08,2.84,,
1978-08-09,2.72,,
1978-08-10,2.69,,
1978-08-11,2.64,,
1978-08-14,2.7,,
1978-08-15,2.7,,
1978-08-16,2.75,,
1978-08-17,2.72,,
1978-08-18,2.69,,
1978-08-21,2.7,,
1978-08-22,2.72,,
1978-08-23,2.67,,
1978-08-24,2.7,,
1978-08-25,2.7,,
1978-08-28,2.67,,
1978-08-29,2.66,,
1978-08-30,2.67,,
1978-08-31,2.7,,
1978-09-01,2.67,,
1978-09-05,2.67,,
1978-09-06,2.7,,
1978-09-07,2.7,,
1978-09-08,2.66,,
1978-09-11,2.7,,
1978-09-12,2.64,,
1978-09-13,2.69,,
1978-09-14,2.73,,
1978-09-15,2.73,,
1978-09-18,2.72,,
1978-09-19,2.7,,
1978-09-20,2.66,,
1978-09-21,2.67,,
1978-09-22,2.66,,
1978-09-25,2.67,,
1978-09-26,2.7,,
1978-09-27,2.73,,
1978-09-28,2.73,,
1978-09-29,2.73,,
1978-10-02,2.69,,
1978-10-03,2.7,,
1978-10-04,2.69,,
1978-10-05,2.67,,
1978-10-06,2.66,,
1978-10-09,2.67,,
1978-10-10,2.66,,
1978-10-11,2.66,,
1978-10-12,2.64,,
1978-10-13,2.63,,
1978-10-16,2.63,,
1978-10-17,2.63,,
1978-10-18,2.61,,
1978-10-19,2.59,,
1978-10-20,2.56,,
1978-10-23,2.52,,
1978-10-24,2.56,,
1978-10-25,2.53,,
1978-10-26,2.53,,
1978-10-27,2.47,,
1978-10-30,2.47,,
1978-10-31,2.45,,
1978-11-01,2.47,,
1978-11-02,2.42,,
1978-11-03,2.48,,
1978-11-06,2.42,,
1978-11-07,2.47,,
1978-11-08,2.44,,
1978-11-09,2.45,,
1978-11-10,2.44,,
1978-11-13,2.38,,
1978-11-14,2.31,,
1978-11-15,2.3,,
1978-11-16,2.27,,
1978-11-17,2.28,,
1978-11-20,2.3,,
1978-11-21,2.31,,
1978-11-22,2.28,,
1978-11-24,2.25,,
1978-11-27,2.27,,
1978-11-28,2.28,,
1978-11-29,2.27,,
1978-11-30,2.25,,
1978-12-01,2.27,,
1978-12-04,2.25,,
1978-12-05,2.27,,
1978-12-06,2.23,,
1978-12-07,2.25,,
1978-12-08,2.23,,
1978-12-11,2.2,,
1978-12-12,2.22,,
1978-12-13,2.22,,
1978-12-14,2.19,,
1978-12-15,2.17,,
1978-12-18,2.13,,
1978-12-19,2.16,,
1978-12-20,2.19,,
1978-12-21,2.14,,
1978-12-22,2.2,,
1978-12-26,2.22,,
1978-12-27,2.2,,
1978-12-28,2.22,,
1978-12-29,2.3,,
1979-01-02,2.31,,
1979-01-03,2.36,,
1979-01-04,2.38,,
1979-01-05,2.36,,
1979-01-08,2.38,,
1979-01-09,2.39,,
1979-01-10,2.41,,
1979-01-11,2.42,,
1979-01-12,2.44,,
1979-01-15,2.42,,
1979-01-16,2.36,,
1979-01-17,2.34,,
1979-01-18,2.33,,
1979-01-19,2.36,,
1979-01-22,2.34,,
1979-01-23,2.36,,
1979-01-24,2.36,,
1979-01-25,2.38,,
1979-01-26,2.38,,
1979-01-29,2.36,,
1979-01-30,2.39,,
1979-01-31,2.36,,
1979-02-01,2.36,,
1979-02-02,2.25,,
1979-02-05,2.27,,
1979-02-06,2.25,,
1979-02-07,2.2,,
1979-02-08,2.23,,
1979-02-09,2.23,,
1979-02-12,2.25,,
1979-02-13,2.27,,
1979-02-14,2.25,,
1979-02-15,2.25,,
1979-02-16,2.25,,
1979-02-20,2.3,,
1979-02-21,2.33,,
1979-02-22,2.33,,
1979-02-23,2.27,,
1979-02-26,2.28,,
1979-02-27,2.25,,
1979-02-28,2.23,,
1979-03-01,2.23,,
1979-03-02,2.22,,
1979-03-05,2.23,,
1979-03-06,2.22,,
1979-03-07,2.25,,
1979-03-08,2.27,,
1979-03-09,2.25,,
1979-03-12,2.28,,
1979-03-13,2.25,,
1979-03-14,2.3,,
1979-03-15,2.3,,
1979-03-16,2.27,,
1979-03-19,2.3,,
1979-03-20,2.25,,
1979-03-21,2.3,,
1979-03-22,2.31,,
1979-03-23,2.31,,
1979-03-26,2.31,,
1979-03-27,2.33,,
1979-03-28,2.34,,
1979-03-29,2.39,,
1979-03-30,2.44,,
1979-04-02,2.42,,
1979-04-03,2.44,,
1979-04-04,2.42,,
1979-04-05,2.38,,
1979-04-06,2.38,,
1979-04-09,2.38,,
1979-04-10,2.38,,
1979-04-11,2.34,,
1979-04-12,2.34,,
1979-04-16,2.3,,
1979-04-17,2.25,,
1979-04-18,2.25,,
1979-04-19,2.28,,
1979-04-20,2.3,,
1979-04-23,2.31,,
1979-04-24,2.3,,
1979-04-25,2.33,,
1979-04-26,2.31,,
1979-04-27,2.31,,
1979-04-30,2.34,,
1979-05-01,2.34,,
1979-05-02,2.34,,
1979-05-03,2.33,,
1979-05-04,2.28,,
1979-05-07,2.28,,
1979-05-08,2.3,,
1979-05-09,2.3,,
1979-05-10,2.28,,
1979-05-11,2.31,,
1979-05-14,2.25,,
1979-05-15,2.28,,
1979-05-16,2.25,,
1979-05-17,2.3,,
1979-05-18,2.3,,
1979-05-21,2.34,,
1979-05-22,2.31,,
1979-05-23,2.3,,
1979-05-24,2.33,,
1979-05-25,2.34,,
1979-05-29,2.36,,
1979-05-30,2.31,,
1979-05-31,2.33,,
1979-06-01,2.33,,
1979-06-04,2.27,,
1979-06-05,2.31,,
1979-06-06,2.3,,
1979-06-07,2.36,,
1979-06-08,2.31,,
1979-06-11,2.31,,
1979-06-12,2.33,,
1979-06-13,2.33,,
1979-06-14,2.34,,
1979-06-15,2.34,,
1979-06-18,2.36,,
1979-06-19,2.39,,
1979-06-20,2.38,,
1979-06-21,2.41,,
1979-06-22,2.41,,
1979-06-25,2.39,,
1979-06-26,2.42,,
1979-06-27,2.42,,
1979-06-28,2.42,,
1979-06-29,2.42,,
1979-07-02,2.47,,
1979-07-03,2.5,,
1979-07-05,2.5,,
1979-07-06,2.5,,
1979-07-09,2.5,,
1979-07-10,2.52,,
1979-07-11,2.52,,
1979-07-12,2.5,,
1979-07-13,2.48,,
1979-07-16,2.47,,
1979-07-17,2.48,,
1979-07-18,2.5,,
1979-07-19,2.48,,
1979-07-20,2.48,,
1979-07-23,2.48,,
1979-07-24,2.52,,
1979-07-25,2.55,,
1979-07-26,2.53,,
1979-07-27,2.53,,
1979-07-30,2.52,,
1979-07-31,2.52,,
1979-08-01,2.53,,
1979-08-02,2.55,,
1979-08-03,2.53,,
1979-08-06,2.52,,
1979-08-07,2.53,,
1979-08-08,2.56,,
1979-08-09,2.58,,
1979-08-10,2.56,,
1979-08-13,2.61,,
1979-08-14,2.69,,
1979-08-15,2.69,,
1979-08-16,2.61,,
1979-08-17,2.61,,
1979-08-20,2.69,,
1979-08-21,2.67,,
1979-08-22,2.66,,
1979-08-23,2.59,,
1979-08-24,2.59,,
1979-08-27,2.61,,
1979-08-28,2.61,,
1979-08-29,2.59,,
1979-08-30,2.61,,
1979-08-31,2.58,,
1979-09-04,2.56,,
1979-09-05,2.5,,
1979-09-06,2.53,,
1979-09-07,2.53,,
1979-09-10,2.55,,
1979-09-11,2.59,,
1979-09-12,2.58,,
1979-09-13,2.58,,
1979-09-14,2.56,,
1979-09-17,2.58,,
1979-09-18,2.56,,
1979-09-19,2.59,,
1979-09-20,2.59,,
1979-09-21,2.53,,
1979-09-24,2.52,,
1979-09-25,2.55,,
1979-09-26,2.52,,
1979-09-27,2.56,,
1979-09-28,2.5,,
1979-10-01,2.48,,
1979-10-02,2.52,,
1979-10-03,2.44,,
1979-10-04,2.47,,
1979-10-05,2.45,,
1979-10-08,2.45,,
1979-10-09,2.39,,
1979-10-10,2.42,,
1979-10-11,2.42,,
1979-10-12,2.41,,
1979-10-15,2.28,,
1979-10-16,2.33,,
1979-10-17,2.31,,
1979-10-18,2.31,,
1979-10-19,2.27,,
1979-10-22,2.23,,
1979-10-23,2.23,,
1979-10-24,2.23,,
1979-10-25,2.17,,
1979-10-26,2.2,,
1979-10-29,2.23,,
1979-10-30,2.23,,
1979-10-31,2.23,,
1979-11-01,2.25,,
1979-11-02,2.28,,
1979-11-05,2.28,,
1979-11-06,2.27,,
1979-11-07,2.28,,
1979-11-08,2.33,,
1979-11-09,2.36,,
1979-11-12,2.39,,
1979-11-13,2.31,,
1979-11-14,2.31,,
1979-11-15,2.31,,
1979-11-16,2.34,,
1979-11-19,2.36,,
1979-11-20,2.39,,
1979-11-21,2.34,,
1979-11-23,2.42,,
1979-11-26,2.41,,
1979-11-27,2.42,,
1979-11-28,2.45,,
1979-11-29,2.44,,
1979-11-30,2.36,,
1979-12-03,2.33,,
1979-12-04,2.34,,
1979-12-05,2.39,,
1979-12-06,2.42,,
1979-12-07,2.38,,
1979-12-10,2.39,,
1979-12-11,2.39,,
1979-12-12,2.41,,
1979-12-13,2.38,,
1979-12-14,2.34,,
1979-12-17,2.38,,
1979-12-18,2.39,,
1979-12-19,2.33,,
1979-12-20,2.33,,
1979-12-21,2.33,,
1979-12-24,2.33,,
1979-12-26,2.36,,
1979-12-27,2.36,,
1979-12-28,2.36,,
1979-12-31,2.36,,
1980-01-02,2.34,,
1980-01-03,2.3,,
1980-01-04,2.28,,
1980-01-07,2.25,,
1980-01-08,2.27,,
1980-01-09,2.28,,
1980-01-10,2.3,,
1980-01-11,2.34,,
1980-01-14,2.36,,
1980-01-15,2.36,,
1980-01-16,2.28,,
1980-01-17,2.3,,
1980-01-18,2.33,,
1980-01-21,2.3,,
1980-01-22,2.27,,
1980-01-23,2.31,,
1980-01-24,2.31,,
1980-01-25,2.33,,
1980-01-28,2.3,,
1980-01-29,2.28,,
1980-01-30,2.3,,
1980-01-31,2.23,,
1980-02-01,2.23,,
1980-02-04,2.28,,
1980-02-05,2.27,,
1980-02-06,2.28,,
1980-02-07,2.31,,
1980-02-08,2.28,,
1980-02-11,2.25,,
1980-02-12,2.23,,
1980-02-13,2.28,,
1980-02-14,2.28,,
1980-02-15,2.22,,
1980-02-19,2.2,,
1980-02-20,2.2,,
1980-02-21,2.19,,
1980-02-22,2.2,,
1980-02-25,2.17,,
1980-02-26,2.16,,
1980-02-27,2.17,,
1980-02-28,2.17,,
1980-02-29,2.19,,
1980-03-03,2.16,,
1980-03-04,2.14,,
1980-03-05,2.06,,
1980-03-06,2.0,,
1980-03-07,1.97,,
1980-03-10,1.98,,
1980-03-11,2.0,,
1980-03-12,2.02,,
1980-03-13,2.03,,
1980-03-14,2.03,,
1980-03-17,2.03,,
1980-03-18,2.13,,
1980-03-19,2.13,,
1980-03-20,2.08,,
1980-03-21,1.98,,
1980-03-24,1.98,,
1980-03-25,1.98,,
1980-03-26,2.0,,
1980-03-27,2.0,,
1980-03-28,2.05,,
1980-03-31,2.03,,
1980-04-01,2.03,,
1980-04-02,2.02,,
1980-04-03,2.06,,
1980-04-07,2.05,,
1980-04-08,2.09,,
1980-04-09,2.08,,
1980-04-10,2.08,,
1980-04-11,2.11,,
1980-04-14,2.08,,
1980-04-15,2.09,,
1980-04-16,2.13,,
1980-04-17,2.13,,
1980-04-18,2.13,,
1980-04-21,2.08,,
1980-04-22,2.14,,
1980-04-23,2.14,,
1980-04-24,2.19,,
1980-04-25,2.22,,
1980-04-28,2.28,,
1980-04-29,2.25,,
1980-04-30,2.28,,
1980-05-01,2.23,,
1980-05-02,2.22,,
1980-05-05,2.25,,
1980-05-06,2.27,,
1980-05-07,2.38,,
1980-05-08,2.31,,
1980-05-09,2.31,,
1980-05-12,2.31,,
1980-05-13,2.31,,
1980-05-14,2.31,,
1980-05-15,2.3,,
1980-05-16,2.28,,
1980-05-19,2.25,,
1980-05-20,2.28,,
1980-05-21,2.38,,
1980-05-22,2.44,,
1980-05-23,2.5,,
1980-05-27,2.44,,
1980-05-28,2.44,,
1980-05-29,2.41,,
1980-05-30,2.45,,
1980-06-02,2.39,,
1980-06-03,2.39,,
1980-06-04,2.39,,
1980-06-05,2.38,,
1980-06-06,2.41,,
1980-06-09,2.41,,
1980-06-10,2.42,,
1980-06-11,2.45,,
1980-06-12,2.42,,
1980-06-13,2.45,,
1980-06-16,2.53,,
1980-06-17,2.55,,
1980-06-18,2.55,,
1980-06-19,2.48,,
1980-06-20,2.48,,
1980-06-23,2.47,,
1980-06-24,2.47,,
1980-06-25,2.52,,
1980-06-26,2.58,,
1980-06-27,2.59,,
1980-06-30,2.53,,
1980-07-01,2.53,,
1980-07-02,2.56,,
1980-07-03,2.63,,
1980-07-07,2.59,,
1980-07-08,2.61,,
1980-07-09,2.56,,
1980-07-10,2.59,,
1980-07-11,2.63,,
1980-07-14,2.67,,
1980-07-15,2.63,,
1980-07-16,2.59,,
1980-07-17,2.61,,
1980-07-18,2.63,,
1980-07-21,2.55,,
1980-07-22,2.56,,
1980-07-23,2.55,,
1980-07-24,2.55,,
1980-07-25,2.53,,
1980-07-28,2.5,,
1980-07-29,2.52,,
1980-07-30,2.53,,
1980-07-31,2.55,,
1980-08-01,2.55,,
1980-08-04,2.56,,
1980-08-05,2.56,,
1980-08-06,2.61,,
1980-08-07,2.58,,
1980-08-08,2.63,,
1980-08-11,2.63,,
1980-08-12,2.59,,
1980-08-13,2.58,,
1980-08-14,2.53,,
1980-08-15,2.56,,
1980-08-18,2.56,,
1980-08-19,2.58,,
1980-08-20,2.55,,
1980-08-21,2.58,,
1980-08-22,2.56,,
1980-08-25,2.55,,
1980-08-26,2.56,,
1980-08-27,2.55,,
1980-08-28,2.47,,
1980-08-29,2.48,,
1980-09-02,2.5,,
1980-09-03,2.5,,
1980-09-04,2.5,,
1980-09-05,2.48,,
1980-09-08,2.52,,
1980-09-09,2.48,,
1980-09-10,2.48,,
1980-09-11,2.48,,
1980-09-12,2.5,,
1980-09-15,2.52,,
1980-09-16,2.52,,
1980-09-17,2.55,,
1980-09-18,2.53,,
1980-09-19,2.55,,
1980-09-22,2.58,,
1980-09-23,2.53,,
1980-09-24,2.53,,
1980-09-25,2.5,,
1980-09-26,2.47,,
1980-09-29,2.44,,
1980-09-30,2.42,,
1980-10-01,2.42,,
1980-10-02,2.45,,
1980-10-03,2.42,,
1980-10-06,2.44,,
1980-10-07,2.44,,
1980-10-08,2.42,,
1980-10-09,2.42,,
1980-10-10,2.39,,
1980-10-13,2.36,,
1980-10-14,2.36,,
1980-10-15,2.31,,
1980-10-16,2.28,,
1980-10-17,2.27,,
1980-10-20,2.28,,
1980-10-21,2.36,,
1980-10-22,2.38,,
1980-10-23,2.38,,
1980-10-24,2.39,,
1980-10-27,2.33,,
1980-10-28,2.31,,
1980-10-29,2.36,,
1980-10-30,2.34,,
1980-10-31,2.34,,
1980-11-03,2.33,,
1980-11-05,2.38,,
1980-11-06,2.33,,
1980-11-07,2.33,,
1980-11-10,2.31,,
1980-11-11,2.33,,
1980-11-12,2.31,,
1980-11-13,2.28,,
1980-11-14,2.31,,
1980-11-17,2.33,,
1980-11-18,2.36,,
1980-11-19,2.34,,
1980-11-20,2.36,,
1980-11-21,2.31,,
1980-11-24,2.33,,
1980-11-25,2.33,,
1980-11-26,2.31,,
1980-11-28,2.28,,
1980-12-01,2.31,,
1980-12-02,2.25,,
1980-12-03,2.22,,
1980-12-04,2.23,,
1980-12-05,2.25,,
1980-12-08,2.2,,
1980-12-09,2.23,,
1980-12-10,2.27,,
1980-12-11,2.25,,
1980-12-12,2.27,,
1980-12-15,2.25,,
1980-12-16,2.23,,
1980-12-17,2.25,,
1980-12-18,2.27,,
1980-12-19,2.3,,
1980-12-22,2.3,,
1980-12-23,2.33,,
1980-12-24,2.3,,
1980-12-26,2.33,,
1980-12-29,2.34,,
1980-12-30,2.41,,
1980-12-31,2.53,,
1981-01-02,2.53,,
1981-01-05,2.48,,
1981-01-06,2.53,,
1981-01-07,2.52,,
1981-01-08,2.59,,
1981-01-09,2.59,,
1981-01-12,2.61,,
1981-01-13,2.59,,
1981-01-14,2.72,,
1981-01-15,2.75,,
1981-01-16,2.75,,
1981-01-19,2.72,,
1981-01-20,2.67,,
1981-01-21,2.72,,
1981-01-22,2.72,,
1981-01-23,2.69,,
1981-01-26,2.73,,
1981-01-27,2.72,,
1981-01-28,2.7,,
1981-01-29,2.73,,
1981-01-30,2.73,,
1981-02-02,2.69,,
1981-02-03,2.73,,
1981-02-04,2.7,,
1981-02-05,2.72,,
1981-02-06,2.77,,
1981-02-09,2.77,,
1981-02-10,2.73,,
1981-02-11,2.72,,
1981-02-12,2.7,,
1981-02-13,2.7,,
1981-02-17,2.73,,
1981-02-18,2.73,,
1981-02-19,2.69,,
1981-02-20,2.69,,
1981-02-23,2.69,,
1981-02-24,2.69,,
1981-02-25,2.66,,
1981-02-26,2.72,,
1981-02-27,2.75,,
1981-03-02,2.8,,
1981-03-03,2.77,,
1981-03-04,2.81,,
1981-03-05,2.81,,
1981-03-06,2.8,,
1981-03-09,2.83,,
1981-03-10,2.83,,
1981-03-11,2.86,,
1981-03-12,2.88,,
1981-03-13,2.94,,
1981-03-16,2.88,,
1981-03-17,3.02,,
1981-03-18,3.02,,
1981-03-19,2.98,,
1981-03-20,3.03,,
1981-03-23,3.08,,
1981-03-24,3.02,,
1981-03-25,3.0,,
1981-03-26,2.98,,
1981-03-27,2.97,,
1981-03-30,2.97,,
1981-03-31,3.0,,
1981-04-01,3.02,,
1981-04-02,3.02,,
1981-04-03,2.97,,
1981-04-06,2.94,,
1981-04-07,2.94,,
1981-04-08,2.92,,
1981-04-09,2.92,,
1981-04-10,2.97,,
1981-04-13,2.88,,
1981-04-14,2.81,,
1981-04-15,2.84,,
1981-04-16,2.91,,
1981-04-20,2.94,,
1981-04-21,2.92,,
1981-04-22,2.91,,
1981-04-23,2.88,,
1981-04-24,2.8,,
1981-04-27,2.8,,
1981-04-28,2.8,,
1981-04-29,2.73,,
1981-04-30,2.66,,
1981-05-01,2.56,,
1981-05-04,2.55,,
1981-05-05,2.58,,
1981-05-06,2.64,,
1981-05-07,2.67,,
1981-05-08,2.64,,
1981-05-11,2.53,,
1981-05-12,2.66,,
1981-05-13,2.69,,
1981-05-14,2.64,,
1981-05-15,2.66,,
1981-05-18,2.61,,
1981-05-19,2.59,,
1981-05-20,2.53,,
1981-05-21,2.45,,
1981-05-22,2.5,,
1981-05-26,2.52,,
1981-05-27,2.56,,
1981-05-28,2.64,,
1981-05-29,2.66,,
1981-06-01,2.63,,
1981-06-02,2.66,,
1981-06-03,2.66,,
1981-06-04,2.7,,
1981-06-05,2.7,,
1981-06-08,2.72,,
1981-06-09,2.77,,
1981-06-10,2.75,,
1981-06-11,2.8,,
1981-06-12,2.75,,
1981-06-15,2.78,,
1981-06-16,2.81,,
1981-06-17,2.83,,
1981-06-18,2.84,,
1981-06-19,2.86,,
1981-06-22,2.89,,
1981-06-23,2.88,,
1981-06-24,2.91,,
1981-06-25,2.89,,
1981-06-26,2.88,,
1981-06-29,2.84,,
1981-06-30,2.72,,
1981-07-01,2.7,,
1981-07-02,2.7,,
1981-07-06,2.63,,
1981-07-07,2.61,,
1981-07-08,2.55,,
1981-07-09,2.5,,
1981-07-10,2.47,,
1981-07-13,2.5,,
1981-07-14,2.5,,
1981-07-15,2.48,,
1981-07-16,2.5,,
1981-07-17,2.52,,
1981-07-20,2.47,,
1981-07-21,2.47,,
1981-07-22,2.47,,
1981-07-23,2.48,,
1981-07-24,2.48,,
1981-07-27,2.5,,
1981-07-28,2.47,,
1981-07-29,2.45,,
1981-07-30,2.5,,
1981-07-31,2.5,,
1981-08-03,2.48,,
1981-08-04,2.48,,
1981-08-05,2.48,,
1981-08-06,2.48,,
1981-08-07,2.48,,
1981-08-10,2.47,,
1981-08-11,2.47,,
1981-08-12,2.48,,
1981-08-13,2.48,,
1981-08-14,2.5,,
1981-08-17,2.48,,
1981-08-18,2.47,,
1981-08-19,2.48,,
1981-08-20,2.48,,
1981-08-21,2.45,,
