date,close price,SLB_SHE,SLB_TA,SLB_TL,market cap,PB Ratio
1985-06-10,9.5,,,,,
1985-06-11,9.59,,,,,
1985-06-12,9.47,,,,,
1985-06-13,9.34,,,,,
1985-06-14,9.31,,,,,
1985-06-17,9.16,,,,,
1985-06-18,9.0,,,,,
1985-06-19,9.06,,,,,
1985-06-20,9.13,,,,,
1985-06-21,9.47,,,,,
1985-06-24,9.47,,,,,
1985-06-25,9.5,,,,,
1985-06-26,9.44,,,,,
1985-06-27,9.47,,,,,
1985-06-28,9.66,,,,,
1985-07-01,9.72,,,,,
1985-07-02,9.69,,,,,
1985-07-03,9.56,,,,,
1985-07-05,9.56,,,,,
1985-07-08,9.56,,,,,
1985-07-09,9.5,,,,,
1985-07-10,9.5,,,,,
1985-07-11,9.5,,,,,
1985-07-12,9.47,,,,,
1985-07-15,9.28,,,,,
1985-07-16,9.25,,,,,
1985-07-17,9.31,,,,,
1985-07-18,9.44,,,,,
1985-07-19,9.5,,,,,
1985-07-22,9.38,,,,,
1985-07-23,9.44,,,,,
1985-07-24,9.53,,,,,
1985-07-25,9.72,,,,,
1985-07-26,9.88,,,,,
1985-07-29,9.66,,,,,
1985-07-30,9.84,,,,,
1985-07-31,9.69,,,,,
1985-08-01,9.63,,,,,
1985-08-02,9.44,,,,,
1985-08-05,9.41,,,,,
1985-08-06,9.22,,,,,
1985-08-07,9.34,,,,,
1985-08-08,9.25,,,,,
1985-08-09,9.28,,,,,
1985-08-12,9.44,,,,,
1985-08-13,9.28,,,,,
1985-08-14,9.25,,,,,
1985-08-15,9.22,,,,,
1985-08-16,9.22,,,,,
1985-08-19,9.19,,,,,
1985-08-20,9.25,,,,,
1985-08-21,9.25,,,,,
1985-08-22,9.19,,,,,
1985-08-23,9.13,,,,,
1985-08-26,9.22,,,,,
1985-08-27,9.28,,,,,
1985-08-28,9.34,,,,,
1985-08-29,9.28,,,,,
1985-08-30,9.16,,,,,
1985-09-03,9.09,,,,,
1985-09-04,8.97,,,,,
1985-09-05,9.03,,,,,
1985-09-06,9.16,,,,,
1985-09-09,9.03,,,,,
1985-09-10,9.13,,,,,
1985-09-11,8.97,,,,,
1985-09-12,8.72,,,,,
1985-09-13,8.47,,,,,
1985-09-16,8.56,,,,,
1985-09-17,8.47,,,,,
1985-09-18,8.47,,,,,
1985-09-19,8.63,,,,,
1985-09-20,8.44,,,,,
1985-09-23,8.63,,,,,
1985-09-24,8.5,,,,,
1985-09-25,8.34,,,,,
1985-09-26,8.63,,,,,
1985-09-30,8.56,,,,,
1985-10-01,9.09,,,,,
1985-10-02,8.72,,,,,
1985-10-03,8.81,,,,,
1985-10-04,8.69,,,,,
1985-10-07,8.5,,,,,
1985-10-08,8.56,,,,,
1985-10-09,8.59,,,,,
1985-10-10,8.41,,,,,
1985-10-11,8.53,,,,,
1985-10-14,8.56,,,,,
1985-10-15,8.53,,,,,
1985-10-16,8.72,,,,,
1985-10-17,8.41,,,,,
1985-10-18,8.34,,,,,
1985-10-21,8.31,,,,,
1985-10-22,8.31,,,,,
1985-10-23,8.28,,,,,
1985-10-24,8.25,,,,,
1985-10-25,8.25,,,,,
1985-10-28,8.25,,,,,
1985-10-29,8.31,,,,,
1985-10-30,8.41,,,,,
1985-10-31,8.31,,,,,
1985-11-01,8.5,,,,,
1985-11-04,8.59,,,,,
1985-11-05,8.63,,,,,
1985-11-06,8.5,,,,,
1985-11-07,8.63,,,,,
1985-11-08,8.69,,,,,
1985-11-11,8.72,,,,,
1985-11-12,8.81,,,,,
1985-11-13,8.75,,,,,
1985-11-14,8.75,,,,,
1985-11-15,8.63,,,,,
1985-11-18,8.53,,,,,
1985-11-19,8.47,,,,,
1985-11-20,8.44,,,,,
1985-11-21,8.5,,,,,
1985-11-22,8.88,,,,,
1985-11-25,9.19,,,,,
1985-11-26,9.06,,,,,
1985-11-27,9.06,,,,,
1985-11-29,8.94,,,,,
1985-12-02,8.75,,,,,
1985-12-03,8.63,,,,,
1985-12-04,8.81,,,,,
1985-12-05,8.72,,,,,
1985-12-06,8.84,,,,,
1985-12-09,8.44,,,,,
1985-12-10,8.38,,,,,
1985-12-11,8.25,,,,,
1985-12-12,8.78,,,,,
1985-12-13,8.81,,,,,
1985-12-16,8.81,,,,,
1985-12-17,8.53,,,,,
1985-12-18,8.63,,,,,
1985-12-19,8.66,,,,,
1985-12-20,8.75,,,,,
1985-12-23,8.75,,,,,
1985-12-24,8.72,,,,,
1985-12-26,8.91,,,,,
1985-12-27,8.91,,,,,
1985-12-30,9.03,,,,,
1985-12-31,9.13,,,,,
1986-01-02,9.0,,,,,
1986-01-03,9.06,,,,,
1986-01-06,9.16,,,,,
1986-01-07,9.41,,,,,
1986-01-08,9.25,,,,,
1986-01-09,9.13,,,,,
1986-01-10,9.19,,,,,
1986-01-13,8.81,,,,,
1986-01-14,8.84,,,,,
1986-01-15,8.84,,,,,
1986-01-16,8.72,,,,,
1986-01-17,8.53,,,,,
1986-01-20,8.63,,,,,
1986-01-21,8.38,,,,,
1986-01-22,8.16,,,,,
1986-01-23,8.13,,,,,
1986-01-24,8.16,,,,,
1986-01-27,8.03,,,,,
1986-01-28,8.06,,,,,
1986-01-29,7.94,,,,,
1986-01-30,8.0,,,,,
1986-01-31,8.34,,,,,
1986-02-03,8.06,,,,,
1986-02-04,7.72,,,,,
1986-02-05,7.88,,,,,
1986-02-06,7.97,,,,,
1986-02-07,7.97,,,,,
1986-02-10,8.03,,,,,
1986-02-11,7.78,,,,,
1986-02-12,7.81,,,,,
1986-02-13,7.59,,,,,
1986-02-14,7.5,,,,,
1986-02-18,7.47,,,,,
1986-02-19,7.31,,,,,
1986-02-20,7.56,,,,,
1986-02-21,7.44,,,,,
1986-02-24,7.56,,,,,
1986-02-25,7.69,,,,,
1986-02-26,7.63,,,,,
1986-02-27,7.63,,,,,
1986-02-28,7.5,,,,,
1986-03-03,7.47,,,,,
1986-03-04,7.41,,,,,
1986-03-05,7.47,,,,,
1986-03-06,7.44,,,,,
1986-03-07,7.28,,,,,
1986-03-10,7.44,,,,,
1986-03-11,7.88,,,,,
1986-03-12,7.81,,,,,
1986-03-13,7.69,,,,,
1986-03-14,7.81,,,,,
1986-03-17,7.88,,,,,
1986-03-18,7.81,,,,,
1986-03-19,7.94,,,,,
1986-03-20,7.97,,,,,
1986-03-21,7.75,,,,,
1986-03-24,7.75,,,,,
1986-03-25,7.78,,,,,
1986-03-26,7.94,,,,,
1986-03-27,8.03,,,,,
1986-03-31,7.94,,,,,
1986-04-01,7.84,,,,,
1986-04-02,7.88,,,,,
1986-04-03,7.91,,,,,
1986-04-04,7.88,,,,,
1986-04-07,7.88,,,,,
1986-04-08,7.97,,,,,
1986-04-09,7.88,,,,,
1986-04-10,7.94,,,,,
1986-04-11,7.88,,,,,
1986-04-14,7.81,,,,,
1986-04-15,7.75,,,,,
1986-04-16,7.66,,,,,
1986-04-17,7.59,,,,,
1986-04-18,7.5,,,,,
1986-04-21,7.69,,,,,
1986-04-22,7.5,,,,,
1986-04-23,7.53,,,,,
1986-04-24,7.59,,,,,
1986-04-25,7.59,,,,,
1986-04-28,7.63,,,,,
1986-04-29,7.63,,,,,
1986-04-30,7.5,,,,,
1986-05-01,7.5,,,,,
1986-05-02,7.53,,,,,
1986-05-05,7.59,,,,,
1986-05-06,7.56,,,,,
1986-05-07,7.56,,,,,
1986-05-08,7.72,,,,,
1986-05-09,7.78,,,,,
1986-05-12,7.91,,,,,
1986-05-13,7.75,,,,,
1986-05-14,7.56,,,,,
1986-05-15,7.5,,,,,
1986-05-16,7.53,,,,,
1986-05-19,7.56,,,,,
1986-05-20,7.66,,,,,
1986-05-21,7.63,,,,,
1986-05-22,7.69,,,,,
1986-05-23,7.66,,,,,
1986-05-27,7.84,,,,,
1986-05-28,7.84,,,,,
1986-05-29,7.94,,,,,
1986-05-30,8.09,,,,,
1986-06-02,8.16,,,,,
1986-06-03,8.09,,,,,
1986-06-04,7.88,,,,,
1986-06-05,8.0,,,,,
1986-06-06,8.0,,,,,
1986-06-09,7.78,,,,,
1986-06-10,7.56,,,,,
1986-06-11,7.66,,,,,
1986-06-12,7.75,,,,,
1986-06-13,7.94,,,,,
1986-06-16,7.88,,,,,
1986-06-17,7.91,,,,,
1986-06-18,8.06,,,,,
1986-06-19,8.06,,,,,
1986-06-20,8.09,,,,,
1986-06-23,8.16,,,,,
1986-06-24,8.22,,,,,
1986-06-25,8.31,,,,,
1986-06-26,8.22,,,,,
1986-06-27,8.5,,,,,
1986-06-30,8.59,,,,,
1986-07-01,8.47,,,,,
1986-07-02,8.53,,,,,
1986-07-03,8.53,,,,,
1986-07-07,8.28,,,,,
1986-07-08,8.41,,,,,
1986-07-09,8.53,,,,,
1986-07-10,8.56,,,,,
1986-07-11,8.47,,,,,
1986-07-14,8.31,,,,,
1986-07-15,7.75,,,,,
1986-07-16,7.84,,,,,
1986-07-17,7.66,,,,,
1986-07-18,7.56,,,,,
1986-07-21,7.63,,,,,
1986-07-22,7.5,,,,,
1986-07-23,7.47,,,,,
1986-07-24,7.34,,,,,
1986-07-25,7.47,,,,,
1986-07-28,7.25,,,,,
1986-07-29,7.19,,,,,
1986-07-30,7.31,,,,,
1986-07-31,7.19,,,,,
1986-08-01,7.03,,,,,
1986-08-04,7.31,,,,,
1986-08-05,7.69,,,,,
1986-08-06,7.63,,,,,
1986-08-07,7.53,,,,,
1986-08-08,7.41,,,,,
1986-08-11,7.41,,,,,
1986-08-12,7.41,,,,,
1986-08-13,7.53,,,,,
1986-08-14,7.94,,,,,
1986-08-15,8.09,,,,,
1986-08-18,7.94,,,,,
1986-08-19,7.88,,,,,
1986-08-20,7.97,,,,,
1986-08-21,8.0,,,,,
1986-08-22,8.03,,,,,
1986-08-25,8.13,,,,,
1986-08-26,8.41,,,,,
1986-08-27,8.44,,,,,
1986-08-28,8.41,,,,,
1986-08-29,8.5,,,,,
1986-09-02,8.34,,,,,
1986-09-03,8.34,,,,,
1986-09-04,8.56,,,,,
1986-09-05,8.63,,,,,
1986-09-08,8.44,,,,,
1986-09-09,8.31,,,,,
1986-09-10,8.47,,,,,
1986-09-11,8.13,,,,,
1986-09-12,7.91,,,,,
1986-09-15,7.97,,,,,
1986-09-16,7.84,,,,,
1986-09-17,7.66,,,,,
1986-09-18,8.06,,,,,
1986-09-19,8.25,,,,,
1986-09-22,8.13,,,,,
1986-09-23,8.44,,,,,
1986-09-24,8.44,,,,,
1986-09-25,8.06,,,,,
1986-09-26,8.31,,,,,
1986-09-29,8.38,,,,,
1986-09-30,8.44,,,,,
1986-10-01,8.28,,,,,
1986-10-02,8.72,,,,,
1986-10-03,8.75,,,,,
1986-10-06,8.56,,,,,
1986-10-07,8.5,,,,,
1986-10-08,8.5,,,,,
1986-10-09,8.22,,,,,
1986-10-10,8.31,,,,,
1986-10-13,8.31,,,,,
1986-10-14,8.19,,,,,
1986-10-15,8.28,,,,,
1986-10-16,8.22,,,,,
1986-10-17,8.16,,,,,
1986-10-20,8.22,,,,,
1986-10-21,8.19,,,,,
1986-10-22,7.97,,,,,
1986-10-23,8.28,,,,,
1986-10-24,8.03,,,,,
1986-10-27,8.0,,,,,
1986-10-28,8.0,,,,,
1986-10-29,7.91,,,,,
1986-10-30,8.19,,,,,
1986-10-31,7.97,,,,,
1986-11-03,7.97,,,,,
1986-11-04,8.06,,,,,
1986-11-05,8.44,,,,,
1986-11-06,8.53,,,,,
1986-11-07,8.41,,,,,
1986-11-10,8.41,,,,,
1986-11-11,8.31,,,,,
1986-11-12,8.59,,,,,
1986-11-13,8.34,,,,,
1986-11-14,8.41,,,,,
1986-11-17,8.22,,,,,
1986-11-18,7.94,,,,,
1986-11-19,7.91,,,,,
1986-11-20,7.97,,,,,
1986-11-21,8.16,,,,,
1986-11-24,8.19,,,,,
1986-11-25,8.09,,,,,
1986-11-26,8.13,,,,,
1986-11-28,8.31,,,,,
1986-12-01,8.19,,,,,
1986-12-02,8.31,,,,,
1986-12-03,8.38,,,,,
1986-12-04,8.53,,,,,
1986-12-05,8.44,,,,,
1986-12-08,8.44,,,,,
1986-12-09,8.34,,,,,
1986-12-10,8.56,,,,,
1986-12-11,8.13,,,,,
1986-12-12,8.38,,,,,
1986-12-15,8.31,,,,,
1986-12-16,8.25,,,,,
1986-12-17,8.19,,,,,
1986-12-18,8.0,,,,,
1986-12-19,8.5,,,,,
1986-12-22,8.19,,,,,
1986-12-23,8.06,,,,,
1986-12-24,8.06,,,,,
1986-12-26,8.03,,,,,
1986-12-29,7.94,,,,,
1986-12-30,7.91,,,,,
1986-12-31,7.94,,,,,
1987-01-02,8.09,,,,,
1987-01-05,8.25,,,,,
1987-01-06,8.25,,,,,
1987-01-07,8.16,,,,,
1987-01-08,8.69,,,,,
1987-01-09,8.94,,,,,
1987-01-12,9.19,,,,,
1987-01-13,9.09,,,,,
1987-01-14,9.22,,,,,
1987-01-15,9.13,,,,,
1987-01-16,9.09,,,,,
1987-01-19,9.22,,,,,
1987-01-20,9.16,,,,,
1987-01-21,9.13,,,,,
1987-01-22,9.16,,,,,
1987-01-23,9.0,,,,,
1987-01-26,8.97,,,,,
1987-01-27,9.06,,,,,
1987-01-28,9.09,,,,,
1987-01-29,9.0,,,,,
1987-01-30,9.09,,,,,
1987-02-02,9.31,,,,,
1987-02-03,9.34,,,,,
1987-02-04,9.78,,,,,
1987-02-05,9.69,,,,,
1987-02-06,9.84,,,,,
1987-02-09,9.69,,,,,
1987-02-10,9.72,,,,,
1987-02-11,9.81,,,,,
1987-02-12,9.59,,,,,
1987-02-13,9.78,,,,,
1987-02-17,9.88,,,,,
1987-02-18,9.75,,,,,
1987-02-19,9.66,,,,,
1987-02-20,9.53,,,,,
1987-02-23,9.28,,,,,
1987-02-24,9.22,,,,,
1987-02-25,9.16,,,,,
1987-02-26,9.38,,,,,
1987-02-27,9.41,,,,,
1987-03-02,9.25,,,,,
1987-03-03,9.38,,,,,
1987-03-04,9.53,,,,,
1987-03-05,9.69,,,,,
1987-03-06,9.81,,,,,
1987-03-09,9.63,,,,,
1987-03-10,9.56,,,,,
1987-03-11,9.5,,,,,
1987-03-12,9.47,,,,,
1987-03-13,9.41,,,,,
1987-03-16,9.34,,,,,
1987-03-17,9.84,,,,,
1987-03-18,10.0,,,,,
1987-03-19,9.91,,,,,
1987-03-20,10.0,,,,,
1987-03-23,10.13,,,,,
1987-03-24,10.28,,,,,
1987-03-25,10.03,,,,,
1987-03-26,10.19,,,,,
1987-03-27,10.06,,,,,
1987-03-30,9.88,,,,,
1987-03-31,10.09,,,,,
1987-04-01,10.41,,,,,
1987-04-02,10.75,,,,,
1987-04-03,11.19,,,,,
1987-04-06,11.03,,,,,
1987-04-07,10.91,,,,,
1987-04-08,10.72,,,,,
1987-04-09,10.41,,,,,
1987-04-10,10.44,,,,,
1987-04-13,10.16,,,,,
1987-04-14,10.03,,,,,
1987-04-15,10.41,,,,,
1987-04-16,10.63,,,,,
1987-04-20,10.5,,,,,
1987-04-21,10.56,,,,,
1987-04-22,10.13,,,,,
1987-04-23,10.13,,,,,
1987-04-24,10.0,,,,,
1987-04-27,10.22,,,,,
1987-04-28,10.06,,,,,
1987-04-29,10.03,,,,,
1987-04-30,10.22,,,,,
1987-05-01,10.22,,,,,
1987-05-04,10.44,,,,,
1987-05-05,10.59,,,,,
1987-05-06,11.28,,,,,
1987-05-07,11.28,,,,,
1987-05-08,11.13,,,,,
1987-05-11,11.13,,,,,
1987-05-12,11.38,,,,,
1987-05-13,11.31,,,,,
1987-05-14,11.09,,,,,
1987-05-15,10.88,,,,,
1987-05-18,11.09,,,,,
1987-05-19,10.59,,,,,
1987-05-20,10.38,,,,,
1987-05-21,10.47,,,,,
1987-05-22,10.75,,,,,
1987-05-26,10.91,,,,,
1987-05-27,10.66,,,,,
1987-05-28,10.63,,,,,
1987-05-29,10.63,,,,,
1987-06-01,10.78,,,,,
1987-06-02,10.81,,,,,
1987-06-03,10.97,,,,,
1987-06-04,11.03,,,,,
1987-06-05,10.81,,,,,
1987-06-08,11.03,,,,,
1987-06-09,11.13,,,,,
1987-06-10,11.13,,,,,
1987-06-11,11.16,,,,,
1987-06-12,11.06,,,,,
1987-06-15,10.94,,,,,
1987-06-16,11.25,,,,,
1987-06-17,11.19,,,,,
1987-06-18,11.22,,,,,
1987-06-19,11.28,,,,,
1987-06-22,11.34,,,,,
1987-06-23,11.22,,,,,
1987-06-24,11.06,,,,,
1987-06-25,11.06,,,,,
1987-06-26,11.19,,,,,
1987-06-29,11.63,,,,,
1987-06-30,11.44,,,,,
1987-07-01,11.72,,,,,
1987-07-02,11.63,,,,,
1987-07-06,11.88,,,,,
1987-07-07,12.31,,,,,
1987-07-08,12.22,,,,,
1987-07-09,12.28,,,,,
1987-07-10,12.25,,,,,
1987-07-13,12.28,,,,,
1987-07-14,12.09,,,,,
1987-07-15,12.22,,,,,
1987-07-16,12.44,,,,,
1987-07-17,12.56,,,,,
1987-07-20,12.56,,,,,
1987-07-21,12.13,,,,,
1987-07-22,12.03,,,,,
1987-07-23,11.72,,,,,
1987-07-24,11.84,,,,,
1987-07-27,11.97,,,,,
1987-07-28,12.13,,,,,
1987-07-29,12.25,,,,,
1987-07-30,12.5,,,,,
1987-07-31,12.38,,,,,
1987-08-03,12.72,,,,,
1987-08-04,12.47,,,,,
1987-08-05,12.34,,,,,
1987-08-06,12.34,,,,,
1987-08-07,12.28,,,,,
1987-08-10,12.25,,,,,
1987-08-11,12.34,,,,,
1987-08-12,12.44,,,,,
1987-08-13,12.44,,,,,
1987-08-14,12.09,,,,,
1987-08-17,11.59,,,,,
1987-08-18,11.41,,,,,
1987-08-19,11.63,,,,,
1987-08-20,12.13,,,,,
1987-08-21,11.94,,,,,
1987-08-24,11.72,,,,,
1987-08-25,11.88,,,,,
1987-08-26,11.84,,,,,
1987-08-27,11.78,,,,,
1987-08-28,11.66,,,,,
1987-08-31,11.84,,,,,
1987-09-01,11.63,,,,,
1987-09-02,11.5,,,,,
1987-09-03,11.56,,,,,
1987-09-04,11.41,,,,,
1987-09-08,10.91,,,,,
1987-09-09,11.16,,,,,
1987-09-10,11.31,,,,,
1987-09-11,11.5,,,,,
1987-09-14,11.34,,,,,
1987-09-15,11.25,,,,,
1987-09-16,11.19,,,,,
1987-09-17,11.28,,,,,
1987-09-18,11.47,,,,,
1987-09-21,11.31,,,,,
1987-09-22,11.81,,,,,
1987-09-23,11.69,,,,,
1987-09-24,11.41,,,,,
1987-09-25,11.5,,,,,
1987-09-28,11.78,,,,,
1987-09-29,11.72,,,,,
1987-09-30,11.69,,,,,
1987-10-01,11.72,,,,,
1987-10-02,12.03,,,,,
1987-10-05,12.0,,,,,
1987-10-06,11.44,,,,,
1987-10-07,11.56,,,,,
1987-10-08,11.38,,,,,
1987-10-09,11.34,,,,,
1987-10-12,11.22,,,,,
1987-10-13,11.41,,,,,
1987-10-14,11.09,,,,,
1987-10-15,10.63,,,,,
1987-10-16,10.0,,,,,
1987-10-19,7.75,,,,,
1987-10-20,8.88,,,,,
1987-10-21,9.47,,,,,
1987-10-22,8.59,,,,,
1987-10-23,8.5,,,,,
1987-10-26,7.66,,,,,
1987-10-27,7.84,,,,,
1987-10-28,7.47,,,,,
1987-10-29,8.03,,,,,
1987-10-30,8.75,,,,,
1987-11-02,9.03,,,,,
1987-11-03,8.66,,,,,
1987-11-04,8.38,,,,,
1987-11-05,8.38,,,,,
1987-11-06,8.44,,,,,
1987-11-09,8.28,,,,,
1987-11-10,8.03,,,,,
1987-11-11,8.03,,,,,
1987-11-12,8.13,,,,,
1987-11-13,8.19,,,,,
1987-11-16,8.13,,,,,
1987-11-17,7.94,,,,,
1987-11-18,8.25,,,,,
1987-11-19,7.56,,,,,
1987-11-20,7.81,,,,,
1987-11-23,8.0,,,,,
1987-11-24,8.16,,,,,
1987-11-25,7.88,,,,,
1987-11-27,7.66,,,,,
1987-11-30,7.41,,,,,
1987-12-01,7.69,,,,,
1987-12-02,7.78,,,,,
1987-12-03,7.47,,,,,
1987-12-04,7.34,,,,,
1987-12-07,7.41,,,,,
1987-12-08,7.31,,,,,
1987-12-09,7.44,,,,,
1987-12-10,7.31,,,,,
1987-12-11,7.25,,,,,
1987-12-14,7.25,,,,,
1987-12-15,7.16,,,,,
1987-12-16,7.25,,,,,
1987-12-17,7.19,,,,,
1987-12-18,7.5,,,,,
1987-12-21,7.44,,,,,
1987-12-22,7.53,,,,,
1987-12-23,8.0,,,,,
1987-12-24,7.91,,,,,
1987-12-28,7.5,,,,,
1987-12-29,7.28,,,,,
1987-12-30,7.34,,,,,
1987-12-31,7.19,,,,,
1988-01-04,7.69,,,,,
1988-01-05,7.81,,,,,
1988-01-06,7.78,,,,,
1988-01-07,8.0,,,,,
1988-01-08,7.41,,,,,
1988-01-11,7.5,,,,,
1988-01-12,7.56,,,,,
1988-01-13,7.34,,,,,
1988-01-14,7.28,,,,,
1988-01-15,7.5,,,,,
1988-01-18,7.47,,,,,
1988-01-19,7.47,,,,,
1988-01-20,7.31,,,,,
1988-01-21,7.25,,,,,
1988-01-22,7.34,,,,,
1988-01-25,7.72,,,,,
1988-01-26,7.56,,,,,
1988-01-27,7.69,,,,,
1988-01-28,8.0,,,,,
1988-01-29,8.16,,,,,
1988-02-01,7.91,,,,,
1988-02-02,7.97,,,,,
1988-02-03,8.06,,,,,
1988-02-04,8.19,,,,,
1988-02-05,8.13,,,,,
1988-02-08,7.81,,,,,
1988-02-09,8.22,,,,,
1988-02-10,8.47,,,,,
1988-02-11,8.56,,,,,
1988-02-12,8.69,,,,,
1988-02-16,8.72,,,,,
1988-02-17,8.63,,,,,
1988-02-18,8.72,,,,,
1988-02-19,9.0,,,,,
1988-02-22,9.0,,,,,
1988-02-23,8.81,,,,,
1988-02-24,8.84,,,,,
1988-02-25,8.75,,,,,
1988-02-26,8.56,,,,,
1988-02-29,8.72,,,,,
1988-03-01,8.5,,,,,
1988-03-02,8.41,,,,,
1988-03-03,8.53,,,,,
1988-03-04,8.53,,,,,
1988-03-07,8.44,,,,,
1988-03-08,8.56,,,,,
1988-03-09,8.72,,,,,
1988-03-10,8.75,,,,,
1988-03-11,8.88,,,,,
1988-03-14,9.06,,,,,
1988-03-15,9.09,,,,,
1988-03-16,9.13,,,,,
1988-03-17,9.28,,,,,
1988-03-18,9.25,,,,,
1988-03-21,9.03,,,,,
1988-03-22,9.0,,,,,
1988-03-23,8.88,,,,,
1988-03-24,8.66,,,,,
1988-03-25,8.63,,,,,
1988-03-28,8.5,,,,,
1988-03-29,8.75,,,,,
1988-03-30,8.59,,,,,
1988-03-31,8.59,,,,,
1988-04-04,8.44,,,,,
1988-04-05,8.47,,,,,
1988-04-06,8.88,,,,,
1988-04-07,9.28,,,,,
1988-04-08,9.41,,,,,
1988-04-11,9.38,,,,,
1988-04-12,9.41,,,,,
1988-04-13,9.5,,,,,
1988-04-14,8.81,,,,,
1988-04-15,8.97,,,,,
1988-04-18,9.0,,,,,
1988-04-19,9.03,,,,,
1988-04-20,9.0,,,,,
1988-04-21,9.13,,,,,
1988-04-22,9.13,,,,,
1988-04-25,9.5,,,,,
1988-04-26,9.5,,,,,
1988-04-27,9.69,,,,,
1988-04-28,9.5,,,,,
1988-04-29,9.38,,,,,
1988-05-02,9.25,,,,,
1988-05-03,9.34,,,,,
1988-05-04,9.22,,,,,
1988-05-05,9.09,,,,,
1988-05-06,9.38,,,,,
1988-05-09,9.44,,,,,
1988-05-10,9.47,,,,,
1988-05-11,9.22,,,,,
1988-05-12,9.19,,,,,
1988-05-13,9.38,,,,,
1988-05-16,9.56,,,,,
1988-05-17,9.34,,,,,
1988-05-18,9.13,,,,,
1988-05-19,9.31,,,,,
1988-05-20,9.38,,,,,
1988-05-23,9.19,,,,,
1988-05-24,9.09,,,,,
1988-05-25,9.25,,,,,
1988-05-26,9.31,,,,,
1988-05-27,9.16,,,,,
1988-05-31,9.34,,,,,
1988-06-01,9.25,,,,,
1988-06-02,9.28,,,,,
1988-06-03,9.06,,,,,
1988-06-06,8.94,,,,,
1988-06-07,9.0,,,,,
1988-06-08,9.03,,,,,
1988-06-09,9.06,,,,,
1988-06-10,9.16,,,,,
1988-06-13,9.16,,,,,
1988-06-14,9.25,,,,,
1988-06-15,9.03,,,,,
1988-06-16,8.81,,,,,
1988-06-17,9.0,,,,,
1988-06-20,8.88,,,,,
1988-06-21,9.0,,,,,
1988-06-22,8.94,,,,,
1988-06-23,8.75,,,,,
1988-06-24,8.63,,,,,
1988-06-27,8.56,,,,,
1988-06-28,8.69,,,,,
1988-06-29,8.63,,,,,
1988-06-30,8.38,,,,,
1988-07-01,8.44,,,,,
1988-07-05,8.81,,,,,
1988-07-06,8.59,,,,,
1988-07-07,8.66,,,,,
1988-07-08,8.41,,,,,
1988-07-11,8.47,,,,,
1988-07-12,8.34,,,,,
1988-07-13,8.22,,,,,
1988-07-14,8.34,,,,,
1988-07-15,8.53,,,,,
1988-07-18,8.63,,,,,
1988-07-19,8.47,,,,,
1988-07-20,8.5,,,,,
1988-07-21,8.38,,,,,
1988-07-22,8.41,,,,,
1988-07-25,8.63,,,,,
1988-07-26,8.59,,,,,
1988-07-27,8.41,,,,,
1988-07-28,8.53,,,,,
1988-07-29,8.63,,,,,
1988-08-01,8.72,,,,,
1988-08-02,8.75,,,,,
1988-08-03,8.72,,,,,
1988-08-04,8.56,,,,,
1988-08-05,8.53,,,,,
1988-08-08,8.63,,,,,
1988-08-09,8.59,,,,,
1988-08-10,8.44,,,,,
1988-08-11,8.56,,,,,
1988-08-12,8.56,,,,,
1988-08-15,8.53,,,,,
1988-08-16,8.5,,,,,
1988-08-17,8.56,,,,,
1988-08-18,8.5,,,,,
1988-08-19,8.34,,,,,
1988-08-22,8.31,,,,,
1988-08-23,8.31,,,,,
1988-08-24,8.44,,,,,
1988-08-25,8.38,,,,,
1988-08-26,8.31,,,,,
1988-08-29,8.34,,,,,
1988-08-30,8.38,,,,,
1988-08-31,8.22,,,,,
1988-09-01,8.06,,,,,
1988-09-02,8.25,,,,,
1988-09-06,8.13,,,,,
1988-09-07,7.78,,,,,
1988-09-08,7.91,,,,,
1988-09-09,7.84,,,,,
1988-09-12,8.0,,,,,
1988-09-13,8.09,,,,,
1988-09-14,8.19,,,,,
1988-09-15,8.13,,,,,
1988-09-16,8.22,,,,,
1988-09-19,8.06,,,,,
1988-09-20,8.53,,,,,
1988-09-21,8.47,,,,,
1988-09-22,8.34,,,,,
1988-09-23,8.38,,,,,
1988-09-26,8.47,,,,,
1988-09-27,8.34,,,,,
1988-09-28,8.38,,,,,
1988-09-29,8.44,,,,,
1988-09-30,8.44,,,,,
1988-10-03,8.31,,,,,
1988-10-04,8.31,,,,,
1988-10-05,8.19,,,,,
1988-10-06,8.19,,,,,
1988-10-07,8.28,,,,,
1988-10-10,8.38,,,,,
1988-10-11,8.31,,,,,
1988-10-12,8.25,,,,,
1988-10-13,8.22,,,,,
1988-10-14,8.38,,,,,
1988-10-17,8.5,,,,,
1988-10-18,8.47,,,,,
1988-10-19,8.56,,,,,
1988-10-20,8.75,,,,,
1988-10-21,8.75,,,,,
1988-10-24,8.56,,,,,
1988-10-25,8.53,,,,,
1988-10-26,8.44,,,,,
1988-10-27,8.38,,,,,
1988-10-28,8.44,,,,,
1988-10-31,8.47,,,,,
1988-11-01,8.47,,,,,
1988-11-02,8.59,,,,,
1988-11-03,8.47,,,,,
1988-11-04,8.38,,,,,
1988-11-07,8.34,,,,,
1988-11-08,8.34,,,,,
1988-11-09,8.31,,,,,
1988-11-10,8.34,,,,,
1988-11-11,8.28,,,,,
1988-11-14,8.38,,,,,
1988-11-15,8.47,,,,,
1988-11-16,8.38,,,,,
1988-11-17,8.34,,,,,
