date,IVZ,dcf,Deviation
1999-11-26,20.5,,
1999-11-29,19.98,,
1999-11-30,20.15,,
1999-12-01,20.45,,
1999-12-02,20.48,,
1999-12-03,21.15,,
1999-12-06,21.45,,
1999-12-07,21.5,,
1999-12-08,21.2,,
1999-12-09,21.15,,
1999-12-10,21.35,,
1999-12-13,23.0,,
1999-12-14,22.4,,
1999-12-15,21.7,,
1999-12-16,21.3,,
1999-12-17,21.4,,
1999-12-20,21.15,,
1999-12-21,22.1,,
1999-12-22,22.1,,
1999-12-23,22.48,,
1999-12-27,22.5,,
1999-12-28,22.58,,
1999-12-29,23.1,,
1999-12-30,22.7,,
1999-12-31,22.6,,
2000-01-03,22.3,,
2000-01-04,21.92,,
2000-01-05,21.0,,
2000-01-06,20.75,,
2000-01-07,21.53,,
2000-01-10,21.4,,
2000-01-11,21.95,,
2000-01-12,22.2,,
2000-01-13,23.2,,
2000-01-14,23.38,,
2000-01-18,24.2,,
2000-01-19,23.6,,
2000-01-20,22.7,,
2000-01-21,22.63,,
2000-01-24,23.17,,
2000-01-25,22.78,,
2000-01-26,21.78,,
2000-01-27,21.6,,
2000-01-28,21.4,,
2000-01-31,21.67,,
2000-02-01,22.0,,
2000-02-02,22.55,,
2000-02-03,22.2,,
2000-02-04,22.65,,
2000-02-07,23.15,,
2000-02-08,23.9,,
2000-02-09,24.1,,
2000-02-10,22.88,,
2000-02-11,22.5,,
2000-02-14,22.45,,
2000-02-15,21.5,,
2000-02-16,22.6,,
2000-02-17,23.2,,
2000-02-18,23.5,,
2000-02-22,23.63,,
2000-02-23,23.1,,
2000-02-24,23.4,,
2000-02-25,23.38,,
2000-02-28,22.78,,
2000-02-29,22.83,,
2000-03-01,23.0,,
2000-03-02,23.6,,
2000-03-03,24.0,,
2000-03-06,24.65,,
2000-03-07,24.2,,
2000-03-08,24.8,,
2000-03-09,25.45,,
2000-03-10,24.9,,
2000-03-13,23.8,,
2000-03-14,24.25,,
2000-03-15,23.95,,
2000-03-16,24.65,,
2000-03-17,25.0,,
2000-03-20,25.13,,
2000-03-21,27.5,,
2000-03-22,27.4,,
2000-03-23,27.0,,
2000-03-24,27.4,,
2000-03-27,27.6,,
2000-03-28,27.35,,
2000-03-29,27.25,,
2000-03-30,27.0,,
2000-03-31,28.4,,
2000-04-03,28.5,,
2000-04-04,27.03,,
2000-04-05,27.2,,
2000-04-06,26.75,,
2000-04-07,26.8,,
2000-04-10,26.8,,
2000-04-11,26.9,,
2000-04-12,27.4,,
2000-04-13,26.5,,
2000-04-14,23.8,,
2000-04-17,23.3,,
2000-04-18,23.45,,
2000-04-19,25.23,,
2000-04-20,25.98,,
2000-04-24,25.92,,
2000-04-25,27.0,,
2000-04-26,27.8,,
2000-04-27,27.6,,
2000-04-28,28.5,,
2000-05-01,28.83,,
2000-05-02,29.17,,
2000-05-03,28.95,,
2000-05-04,28.42,,
2000-05-05,28.6,,
2000-05-08,27.2,,
2000-05-09,26.48,,
2000-05-10,25.9,,
2000-05-11,26.1,,
2000-05-12,24.9,,
2000-05-15,25.92,,
2000-05-16,25.6,,
2000-05-17,25.1,,
2000-05-18,26.35,,
2000-05-19,25.38,,
2000-05-22,24.5,,
2000-05-23,24.28,,
2000-05-24,24.7,,
2000-05-25,24.42,,
2000-05-26,24.85,,
2000-05-30,25.4,,
2000-05-31,26.0,,
2000-06-01,25.8,,
2000-06-02,26.23,,
2000-06-05,26.6,,
2000-06-06,26.95,,
2000-06-07,27.33,,
2000-06-08,27.4,,
2000-06-09,27.6,,
2000-06-12,27.7,,
2000-06-13,27.28,,
2000-06-14,27.33,,
2000-06-15,28.78,,
2000-06-16,29.8,,
2000-06-19,29.4,,
2000-06-20,29.53,,
2000-06-21,29.67,,
2000-06-22,29.9,,
2000-06-23,30.33,,
2000-06-26,30.45,,
2000-06-27,30.98,,
2000-06-28,30.78,,
2000-06-29,31.23,,
2000-06-30,31.35,,
2000-07-03,32.2,,
2000-07-05,31.63,,
2000-07-06,31.6,,
2000-07-07,31.7,,
2000-07-10,32.13,,
2000-07-11,32.5,,
2000-07-12,32.53,,
2000-07-13,33.55,,
2000-07-14,34.5,,
2000-07-17,35.42,,
2000-07-18,34.0,,
2000-07-19,32.8,,
2000-07-20,33.8,,
2000-07-21,34.8,,
2000-07-24,34.72,,
2000-07-25,33.38,,
2000-07-26,33.78,,
2000-07-27,33.58,,
2000-07-28,33.35,,
2000-07-31,34.88,,
2000-08-01,34.8,,
2000-08-02,35.35,,
2000-08-03,35.08,,
2000-08-04,34.9,,
2000-08-07,35.35,,
2000-08-08,35.9,,
2000-08-09,36.33,,
2000-08-10,37.78,,
2000-08-11,38.45,,
2000-08-14,39.0,,
2000-08-15,39.4,,
2000-08-16,39.03,,
2000-08-17,38.33,,
2000-08-18,39.0,,
2000-08-21,39.1,,
2000-08-22,39.85,,
2000-08-23,40.22,,
2000-08-24,40.53,,
2000-08-25,42.4,,
2000-08-28,42.0,,
2000-08-29,40.72,,
2000-08-30,40.42,,
2000-08-31,42.8,,
2000-09-01,45.25,,
2000-09-05,44.08,,
2000-09-06,41.83,,
2000-09-07,40.6,,
2000-09-08,39.15,,
2000-09-11,39.35,,
2000-09-12,39.63,,
2000-09-13,39.78,,
2000-09-14,41.05,,
2000-09-15,41.85,,
2000-09-18,41.03,,
2000-09-19,41.7,,
2000-09-20,40.83,,
2000-09-21,40.22,,
2000-09-22,40.63,,
2000-09-25,41.0,,
2000-09-26,41.8,,
2000-09-27,42.8,,
2000-09-28,43.53,,
2000-09-29,44.35,,
2000-10-02,45.22,,
2000-10-03,43.65,,
2000-10-04,44.47,,
2000-10-05,44.42,,
2000-10-06,43.6,,
2000-10-09,42.33,,
2000-10-10,41.4,,
2000-10-11,39.3,,
2000-10-12,39.3,,
2000-10-13,39.78,,
2000-10-16,40.33,,
2000-10-17,39.55,,
2000-10-18,37.9,,
2000-10-19,39.65,,
2000-10-20,41.1,,
2000-10-23,42.5,,
2000-10-24,43.38,,
2000-10-25,42.65,,
2000-10-26,42.63,,
2000-10-27,44.1,,
2000-10-30,44.9,,
2000-10-31,45.35,,
2000-11-01,46.9,,
2000-11-02,48.1,,
2000-11-03,50.6,,
2000-11-06,50.4,,
2000-11-07,49.13,,
2000-11-08,48.5,,
2000-11-09,47.25,,
2000-11-10,45.88,,
2000-11-13,43.19,,
2000-11-14,47.44,,
2000-11-15,48.06,,
2000-11-16,45.88,,
2000-11-17,47.44,,
2000-11-20,46.0,,
2000-11-21,41.5,,
2000-11-22,37.88,,
2000-11-24,38.94,,
2000-11-27,38.75,,
2000-11-28,37.75,,
2000-11-29,36.13,,
2000-11-30,31.88,,
2000-12-01,34.0,,
2000-12-04,33.75,,
2000-12-05,38.0,,
2000-12-06,37.38,,
2000-12-07,38.63,,
2000-12-08,42.56,,
2000-12-11,45.81,,
2000-12-12,42.75,,
2000-12-13,43.06,,
2000-12-14,40.63,,
2000-12-15,41.31,,
2000-12-18,42.75,,
2000-12-19,43.0,,
2000-12-20,40.38,,
2000-12-21,40.81,,
2000-12-22,42.81,,
2000-12-26,42.38,,
2000-12-27,42.94,,
2000-12-28,43.38,,
2000-12-29,43.5,,
2001-01-02,40.75,,
2001-01-03,42.5,,
2001-01-04,42.25,,
2001-01-05,42.5,,
2001-01-08,43.63,,
2001-01-09,44.13,,
2001-01-10,44.81,,
2001-01-11,43.13,,
2001-01-12,42.75,,
2001-01-16,43.75,,
2001-01-17,46.38,,
2001-01-18,46.06,,
2001-01-19,45.75,,
2001-01-22,46.0,,
2001-01-23,45.63,,
2001-01-24,46.25,,
2001-01-25,47.25,,
2001-01-26,45.75,,
2001-01-29,46.25,,
2001-01-30,46.75,,
2001-01-31,46.1,,
2001-02-01,46.3,,
2001-02-02,44.47,,
2001-02-05,43.17,,
2001-02-06,42.95,,
2001-02-07,43.15,,
2001-02-08,43.55,,
2001-02-09,41.72,,
2001-02-12,42.0,,
2001-02-13,43.82,,
2001-02-14,43.46,,
2001-02-15,43.57,,
2001-02-16,42.0,,
2001-02-20,40.1,,
2001-02-21,38.45,,
2001-02-22,38.7,,
2001-02-23,37.85,,
2001-02-26,39.2,,
2001-02-27,39.59,,
2001-02-28,39.79,,
2001-03-01,36.02,,
2001-03-02,35.4,,
2001-03-05,36.25,,
2001-03-06,37.65,,
2001-03-07,37.45,,
2001-03-08,38.9,,
2001-03-09,36.26,,
2001-03-12,33.31,,
2001-03-13,32.92,,
2001-03-14,31.45,,
2001-03-15,33.11,,
2001-03-16,30.6,,
2001-03-19,29.74,,
2001-03-20,29.65,,
2001-03-21,28.65,,
2001-03-22,26.0,,
2001-03-23,27.0,,
2001-03-26,30.26,,
2001-03-27,32.07,,
2001-03-28,29.25,,
2001-03-29,28.65,,
2001-03-30,29.0,,
2001-04-02,29.26,,
2001-04-03,28.26,,
2001-04-04,28.25,,
2001-04-05,31.0,,
2001-04-06,29.43,,
2001-04-09,29.75,,
2001-04-10,30.9,,
2001-04-11,30.65,,
2001-04-12,31.3,,
2001-04-16,30.65,,
2001-04-17,31.51,,
2001-04-18,37.06,,
2001-04-19,35.55,,
2001-04-20,35.2,,
2001-04-23,34.03,,
2001-04-24,34.3,,
2001-04-25,33.84,,
2001-04-26,35.25,,
2001-04-27,36.44,,
2001-04-30,36.5,,
2001-05-01,36.68,,
2001-05-02,37.3,,
2001-05-03,36.6,,
2001-05-04,36.55,,
2001-05-07,36.65,,
2001-05-08,35.71,,
2001-05-09,35.45,,
2001-05-10,36.22,,
2001-05-11,36.16,,
2001-05-14,35.45,,
2001-05-15,35.83,,
2001-05-16,37.99,,
2001-05-17,38.25,,
2001-05-18,37.8,,
2001-05-21,39.1,,
2001-05-22,38.86,,
2001-05-23,38.05,,
2001-05-24,38.2,,
2001-05-25,38.08,,
2001-05-29,37.95,,
2001-05-30,36.85,,
2001-05-31,37.65,,
2001-06-01,36.5,,
2001-06-04,37.12,,
2001-06-05,37.7,,
2001-06-06,37.25,,
2001-06-07,37.45,,
2001-06-08,36.99,,
2001-06-11,36.6,,
2001-06-12,35.57,,
2001-06-13,36.3,,
2001-06-14,34.99,,
2001-06-15,33.96,,
2001-06-18,34.51,,
2001-06-19,35.0,,
2001-06-20,33.2,,
2001-06-21,33.79,,
2001-06-22,33.62,,
2001-06-25,34.25,,
2001-06-26,33.97,,
2001-06-27,34.17,,
2001-06-28,34.46,,
2001-06-29,34.63,,
2001-07-02,35.5,,
2001-07-03,35.3,,
2001-07-05,33.4,,
2001-07-06,31.38,,
2001-07-09,31.33,,
2001-07-10,30.13,,
2001-07-11,29.99,,
2001-07-12,32.09,,
2001-07-13,32.0,,
2001-07-16,31.76,,
2001-07-17,30.85,,
2001-07-18,31.56,,
2001-07-19,31.6,,
2001-07-20,30.55,,
2001-07-23,29.97,,
2001-07-24,28.63,,
2001-07-25,28.61,,
2001-07-26,28.45,,
2001-07-27,30.5,,
2001-07-30,31.25,,
2001-07-31,31.94,,
2001-08-01,32.7,,
2001-08-02,32.9,,
2001-08-03,33.24,,
2001-08-06,32.75,,
2001-08-07,33.45,,
2001-08-08,32.67,,
2001-08-09,32.38,,
2001-08-10,31.8,,
2001-08-13,32.37,,
2001-08-14,32.34,,
2001-08-15,31.5,,
2001-08-16,31.0,,
2001-08-17,30.0,,
2001-08-20,30.6,,
2001-08-21,30.9,,
2001-08-22,30.8,,
2001-08-23,30.0,,
2001-08-24,31.4,,
2001-08-27,30.83,,
2001-08-28,29.21,,
2001-08-29,29.74,,
2001-08-30,28.85,,
2001-08-31,29.1,,
2001-09-04,29.2,,
2001-09-05,28.8,,
2001-09-06,26.82,,
2001-09-07,26.2,,
2001-09-10,24.11,,
2001-09-17,22.0,,
2001-09-18,21.5,,
2001-09-19,20.06,,
2001-09-20,19.3,,
2001-09-21,17.9,,
2001-09-24,19.97,,
2001-09-25,19.91,,
2001-09-26,19.86,,
2001-09-27,21.29,,
2001-09-28,21.46,,
2001-10-01,20.97,,
2001-10-02,21.11,,
2001-10-03,22.5,,
2001-10-04,24.3,,
2001-10-05,24.5,,
2001-10-08,23.35,,
2001-10-09,23.55,,
2001-10-10,25.25,,
2001-10-11,26.27,,
2001-10-12,24.5,,
2001-10-15,24.27,,
2001-10-16,25.0,,
2001-10-17,25.4,,
2001-10-18,24.8,,
2001-10-19,25.15,,
2001-10-22,25.29,,
2001-10-23,25.9,,
2001-10-24,25.83,,
2001-10-25,25.95,,
2001-10-26,25.71,,
2001-10-29,25.55,,
2001-10-30,24.1,,
2001-10-31,23.8,,
2001-11-01,24.2,,
2001-11-02,25.0,,
2001-11-05,25.8,,
2001-11-06,26.39,,
2001-11-07,26.75,,
2001-11-08,28.2,,
2001-11-09,27.57,,
2001-11-12,26.69,,
2001-11-13,28.34,,
2001-11-14,28.33,,
2001-11-15,29.0,,
2001-11-16,30.29,,
2001-11-19,30.34,,
2001-11-20,28.8,,
2001-11-21,28.5,,
2001-11-23,28.44,,
2001-11-26,29.0,,
2001-11-27,29.1,,
2001-11-28,27.9,,
2001-11-29,28.28,,
2001-11-30,28.2,,
2001-12-03,27.65,,
2001-12-04,27.16,,
2001-12-05,29.6,,
2001-12-06,29.75,,
2001-12-07,30.3,,
2001-12-10,29.41,,
2001-12-11,30.04,,
2001-12-12,29.15,,
2001-12-13,29.29,,
2001-12-14,29.05,,
2001-12-17,30.35,,
2001-12-18,29.73,,
2001-12-19,30.1,,
2001-12-20,28.6,,
2001-12-21,29.05,,
2001-12-24,28.95,,
2001-12-26,28.55,,
2001-12-27,28.75,,
2001-12-28,29.23,,
2001-12-31,29.02,,
2002-01-02,29.39,,
2002-01-03,30.23,,
2002-01-04,31.1,,
2002-01-07,30.95,,
2002-01-08,30.66,,
2002-01-09,30.59,,
2002-01-10,30.36,,
2002-01-11,30.6,,
2002-01-14,30.6,,
2002-01-15,30.74,,
2002-01-16,29.99,,
2002-01-17,29.8,,
2002-01-18,29.0,,
2002-01-22,28.35,,
2002-01-23,27.46,,
2002-01-24,28.55,,
2002-01-25,27.67,,
2002-01-28,27.1,,
2002-01-29,26.0,,
2002-01-30,26.75,,
2002-01-31,27.84,,
2002-02-01,27.16,,
2002-02-04,26.26,,
2002-02-05,25.24,,
2002-02-06,24.07,,
2002-02-07,24.35,,
2002-02-08,24.61,,
2002-02-11,25.87,,
2002-02-12,25.59,,
2002-02-13,25.4,,
2002-02-14,25.54,,
2002-02-15,24.93,,
2002-02-19,24.0,,
2002-02-20,23.35,,
2002-02-21,23.32,,
2002-02-22,23.66,,
2002-02-25,23.81,,
2002-02-26,23.92,,
2002-02-27,24.61,,
2002-02-28,23.9,,
2002-03-01,25.06,,
2002-03-04,27.6,,
2002-03-05,26.6,,
2002-03-06,27.3,,
2002-03-07,28.09,,
2002-03-08,28.15,,
2002-03-11,27.74,,
2002-03-12,27.24,,
2002-03-13,27.1,,
2002-03-14,28.3,,
2002-03-15,27.99,,
2002-03-18,28.3,,
2002-03-19,28.49,,
2002-03-20,27.95,,
2002-03-21,27.66,,
2002-03-22,28.23,,
2002-03-25,27.74,,
2002-03-26,27.39,,
2002-03-27,27.68,,
2002-03-28,27.74,,
2002-04-01,27.65,,
2002-04-02,27.5,,
2002-04-03,27.35,,
2002-04-04,27.5,,
2002-04-05,27.04,,
2002-04-08,26.3,,
2002-04-09,26.12,,
2002-04-10,26.03,,
2002-04-11,24.73,,
2002-04-12,24.7,,
2002-04-15,25.0,,
2002-04-16,25.84,,
2002-04-17,26.4,,
2002-04-18,25.3,,
2002-04-19,24.78,,
2002-04-22,23.75,,
2002-04-23,24.01,,
2002-04-24,23.69,,
2002-04-25,23.6,,
2002-04-26,22.77,,
2002-04-29,21.75,,
2002-04-30,21.75,,
2002-05-01,21.92,,
2002-05-02,22.8,,
2002-05-03,22.16,,
2002-05-06,22.15,,
2002-05-07,21.48,,
2002-05-08,22.62,,
2002-05-09,21.84,,
2002-05-10,21.62,,
2002-05-13,21.73,,
2002-05-14,22.58,,
2002-05-15,22.63,,
2002-05-16,22.06,,
2002-05-17,21.57,,
2002-05-20,21.16,,
2002-05-21,21.03,,
2002-05-22,20.9,,
2002-05-23,21.05,,
2002-05-24,21.02,,
2002-05-28,20.67,,
2002-05-29,19.9,,
2002-05-30,19.63,,
2002-05-31,20.2,,
2002-06-03,19.81,,
2002-06-04,19.65,,
2002-06-05,19.81,,
2002-06-06,19.37,,
2002-06-07,18.88,,
2002-06-10,18.87,,
2002-06-11,18.31,,
2002-06-12,18.24,,
2002-06-13,17.84,,
2002-06-14,17.28,,
2002-06-17,17.69,,
2002-06-18,17.35,,
2002-06-19,16.41,,
2002-06-20,16.38,,
2002-06-21,16.07,,
2002-06-24,16.21,,
2002-06-25,16.22,,
2002-06-26,15.9,,
2002-06-27,16.2,,
2002-06-28,16.45,,
2002-07-01,16.39,,
2002-07-02,15.36,,
2002-07-03,14.66,,
2002-07-05,15.77,,
2002-07-08,15.56,,
2002-07-09,14.66,,
2002-07-10,14.16,,
2002-07-11,13.99,,
2002-07-12,13.77,,
2002-07-15,13.2,,
2002-07-16,13.68,,
2002-07-17,14.86,,
2002-07-18,15.45,,
2002-07-19,14.18,,
2002-07-22,14.41,,
2002-07-23,14.4,,
2002-07-24,14.63,,
2002-07-25,14.7,,
2002-07-26,14.7,,
2002-07-29,16.32,,
2002-07-30,15.28,,
2002-07-31,15.14,,
2002-08-01,13.4,,
2002-08-02,13.12,,
2002-08-05,11.6,,
2002-08-06,12.52,,
2002-08-07,12.5,,
2002-08-08,12.91,,
2002-08-09,12.75,,
2002-08-12,12.45,,
2002-08-13,12.0,,
2002-08-14,12.4,,
2002-08-15,13.58,,
2002-08-16,13.2,,
2002-08-19,14.3,,
2002-08-20,14.76,,
2002-08-21,14.75,,
2002-08-22,15.05,,
2002-08-23,14.96,,
2002-08-26,15.2,,
2002-08-27,14.66,,
2002-08-28,14.0,,
2002-08-29,14.0,,
2002-08-30,14.0,,
2002-09-03,12.53,,
2002-09-04,12.71,,
2002-09-05,12.28,,
2002-09-06,12.89,,
2002-09-09,12.84,,
2002-09-10,12.68,,
2002-09-11,12.62,,
2002-09-12,12.0,,
2002-09-13,11.83,,
2002-09-16,11.65,,
2002-09-17,11.35,,
2002-09-18,10.9,,
2002-09-19,10.16,,
2002-09-20,10.38,,
2002-09-23,9.53,,
2002-09-24,9.42,,
2002-09-25,10.04,,
2002-09-26,10.28,,
2002-09-27,10.23,,
2002-09-30,9.68,,
2002-10-01,10.1,,
2002-10-02,9.68,,
2002-10-03,9.35,,
2002-10-04,8.95,,
2002-10-07,8.66,,
2002-10-08,8.55,,
2002-10-09,7.98,,
2002-10-10,8.47,,
2002-10-11,9.21,,
2002-10-14,9.37,,
2002-10-15,10.62,,
2002-10-16,10.15,,
2002-10-17,11.0,,
2002-10-18,11.05,,
2002-10-21,11.58,,
2002-10-22,11.4,,
2002-10-23,10.89,,
2002-10-24,11.6,,
2002-10-25,12.13,,
2002-10-28,13.04,,
2002-10-29,12.6,,
2002-10-30,12.52,,
2002-10-31,12.5,,
2002-11-01,12.66,,
2002-11-04,13.07,,
2002-11-05,13.0,,
2002-11-06,13.8,,
2002-11-07,13.32,,
2002-11-08,13.1,,
2002-11-11,12.48,,
2002-11-12,12.8,,
2002-11-13,12.43,,
2002-11-14,13.05,,
2002-11-15,13.5,,
2002-11-18,13.74,,
2002-11-19,13.27,,
2002-11-20,13.7,,
2002-11-21,14.86,,
2002-11-22,14.88,,
2002-11-25,14.7,,
2002-11-26,13.63,,
2002-11-27,14.55,,
2002-11-29,14.57,,
2002-12-02,15.05,,
2002-12-03,14.64,,
2002-12-04,14.69,,
2002-12-05,13.93,,
2002-12-06,13.64,,
2002-12-09,13.33,,
2002-12-10,13.06,,
2002-12-11,13.62,,
2002-12-12,14.09,,
2002-12-13,12.86,,
2002-12-16,13.9,,
2002-12-17,13.29,,
2002-12-18,12.51,,
2002-12-19,12.39,,
2002-12-20,13.1,,
2002-12-23,12.5,,
2002-12-24,12.72,,
2002-12-26,12.54,,
2002-12-27,12.21,,
2002-12-30,12.33,,
2002-12-31,12.6,,
2003-01-02,13.27,,
2003-01-03,13.14,,
2003-01-06,13.54,,
2003-01-07,13.4,,
2003-01-08,12.75,,
2003-01-09,13.23,,
2003-01-10,13.41,,
2003-01-13,13.45,,
2003-01-14,13.49,,
2003-01-15,13.35,,
2003-01-16,13.33,,
2003-01-17,12.95,,
2003-01-21,12.09,,
2003-01-22,11.89,,
2003-01-23,11.46,,
2003-01-24,11.83,,
2003-01-27,10.78,,
2003-01-28,11.35,,
2003-01-29,11.11,,
2003-01-30,11.53,,
2003-01-31,11.55,,
2003-02-03,11.91,,
2003-02-04,11.11,,
2003-02-05,10.79,,
2003-02-06,10.3,,
2003-02-07,10.48,,
2003-02-10,10.17,,
2003-02-11,10.26,,
2003-02-12,9.6,,
2003-02-13,9.77,,
2003-02-14,9.74,,
2003-02-18,10.01,,
2003-02-19,9.7,,
2003-02-20,9.75,,
2003-02-21,9.5,,
2003-02-24,9.45,,
2003-02-25,8.92,,
2003-02-26,8.65,,
2003-02-27,8.88,,
2003-02-28,9.36,,
2003-03-03,9.25,,
2003-03-04,9.29,,
2003-03-05,9.07,,
2003-03-06,9.0,,
2003-03-07,8.73,,
2003-03-10,8.39,,
2003-03-11,8.27,,
2003-03-12,7.92,,
2003-03-13,8.69,,
2003-03-14,8.86,,
2003-03-17,10.0,,
2003-03-18,10.04,,
2003-03-19,10.07,,
2003-03-20,9.9,,
2003-03-21,10.61,,
2003-03-24,9.82,,
2003-03-25,9.99,,
2003-03-26,9.91,,
2003-03-27,9.74,,
2003-03-28,9.45,,
2003-03-31,9.14,,
2003-04-01,9.3,,
2003-04-02,10.02,,
2003-04-03,9.86,,
2003-04-04,9.99,,
2003-04-07,10.32,,
2003-04-08,10.27,,
2003-04-09,10.3,,
2003-04-10,10.05,,
2003-04-11,10.2,,
2003-04-14,10.7,,
2003-04-15,10.72,,
2003-04-16,10.4,,
2003-04-17,11.08,,
2003-04-21,11.07,,
2003-04-22,11.45,,
2003-04-23,11.98,,
2003-04-24,11.25,,
2003-04-25,10.97,,
2003-04-28,11.16,,
2003-04-29,10.58,,
2003-04-30,11.11,,
2003-05-01,10.69,,
2003-05-02,10.83,,
2003-05-05,10.87,,
2003-05-06,11.3,,
2003-05-07,11.3,,
2003-05-08,10.78,,
2003-05-09,11.25,,
2003-05-12,11.36,,
2003-05-13,11.1,,
2003-05-14,11.33,,
2003-05-15,11.6,,
2003-05-16,12.19,,
2003-05-19,11.55,,
2003-05-20,11.79,,
2003-05-21,11.33,,
2003-05-22,11.68,,
2003-05-23,11.5,,
2003-05-27,11.33,,
2003-05-28,11.3,,
2003-05-29,12.07,,
2003-05-30,12.38,,
2003-06-02,13.0,,
2003-06-03,12.71,,
2003-06-04,13.4,,
2003-06-05,13.5,,
2003-06-06,13.92,,
2003-06-09,13.63,,
2003-06-10,13.7,,
2003-06-11,14.55,,
2003-06-12,14.82,,
2003-06-13,15.03,,
2003-06-16,15.35,,
2003-06-17,15.53,,
2003-06-18,15.22,,
2003-06-19,14.62,,
2003-06-20,14.05,,
2003-06-23,13.56,,
2003-06-24,13.6,,
2003-06-25,13.65,,
2003-06-26,13.69,,
2003-06-27,14.13,,
2003-06-30,13.98,,
2003-07-01,14.05,,
2003-07-02,14.15,,
2003-07-03,14.0,,
2003-07-07,14.61,,
2003-07-08,14.89,,
2003-07-09,15.04,,
2003-07-10,14.52,,
2003-07-11,15.04,,
2003-07-14,15.36,,
2003-07-15,15.03,,
2003-07-16,14.94,,
2003-07-17,14.18,,
2003-07-18,14.57,,
2003-07-21,14.09,,
2003-07-22,13.99,,
2003-07-23,14.13,,
2003-07-24,14.4,,
2003-07-25,14.67,,
2003-07-28,15.45,,
2003-07-29,14.84,,
2003-07-30,14.6,,
2003-07-31,15.4,,
2003-08-01,15.35,,
2003-08-04,15.74,,
2003-08-05,15.55,,
2003-08-06,15.18,,
2003-08-07,15.25,,
2003-08-08,15.55,,
2003-08-11,15.58,,
2003-08-12,16.1,,
2003-08-13,15.85,,
2003-08-14,16.1,,
2003-08-15,16.24,,
2003-08-18,16.34,,
2003-08-19,15.99,,
2003-08-20,16.0,,
2003-08-21,16.21,,
2003-08-22,16.05,,
2003-08-25,15.85,,
2003-08-26,15.91,,
2003-08-27,15.72,,
2003-08-28,16.2,,
2003-08-29,16.04,,
2003-09-02,17.16,,
2003-09-03,17.61,,
2003-09-04,17.26,,
2003-09-05,16.37,,
2003-09-08,17.0,,
2003-09-09,16.5,,
2003-09-10,15.7,,
2003-09-11,16.2,,
2003-09-12,16.84,,
2003-09-15,16.89,,
2003-09-16,17.1,,
2003-09-17,17.12,,
2003-09-18,17.96,,
2003-09-19,18.04,,
2003-09-22,17.12,,
2003-09-23,16.97,,
2003-09-24,16.42,,
2003-09-25,16.33,,
2003-09-26,15.82,,
2003-09-29,16.05,,
2003-09-30,15.19,,
2003-10-01,16.0,,
2003-10-02,16.0,,
2003-10-03,16.61,,
2003-10-06,16.7,,
2003-10-07,16.7,,
2003-10-08,16.65,,
2003-10-09,16.87,,
2003-10-10,16.8,,
2003-10-13,17.3,,
2003-10-14,17.36,,
2003-10-15,17.64,,
2003-10-16,17.07,,
2003-10-17,16.8,,
2003-10-20,17.3,,
2003-10-21,17.2,,
2003-10-22,16.46,,
2003-10-23,15.72,,
2003-10-24,15.6,,
2003-10-27,15.25,,
2003-10-28,15.88,,
2003-10-29,15.92,,
2003-10-30,16.05,,
2003-10-31,15.75,,
2003-11-03,15.8,,
2003-11-04,15.0,,
2003-11-05,13.98,,
2003-11-06,14.1,,
2003-11-07,14.0,,
2003-11-10,13.64,,
2003-11-11,13.92,,
2003-11-12,14.21,,
2003-11-13,14.35,,
2003-11-14,14.2,,
2003-11-17,13.82,,
2003-11-18,13.46,,
2003-11-19,13.71,,
2003-11-20,13.4,,
2003-11-21,13.39,,
2003-11-24,13.5,,
2003-11-25,14.3,,
2003-11-26,14.32,,
2003-11-28,14.24,,
2003-12-01,14.4,,
2003-12-02,13.78,,
2003-12-03,13.54,,
2003-12-04,13.52,,
2003-12-05,13.57,,
2003-12-08,13.06,,
2003-12-09,12.46,,
2003-12-10,12.7,,
2003-12-11,13.09,,
2003-12-12,13.01,,
2003-12-15,13.06,,
2003-12-16,13.29,,
2003-12-17,13.42,,
2003-12-18,14.03,,
2003-12-19,14.08,,
2003-12-22,14.33,,
2003-12-23,14.28,,
2003-12-24,14.51,,
2003-12-26,14.33,,
2003-12-29,14.75,,
2003-12-30,14.47,,
2003-12-31,14.74,,
2004-01-02,14.8,,
2004-01-05,15.26,,
2004-01-06,15.31,,
2004-01-07,15.26,,
2004-01-08,16.2,,
2004-01-09,15.96,,
2004-01-12,16.22,,
2004-01-13,16.22,,
2004-01-14,16.61,,
2004-01-15,16.74,,
2004-01-16,16.23,,
2004-01-20,16.43,,
2004-01-21,16.59,,
2004-01-22,16.23,,
2004-01-23,15.82,,
2004-01-26,15.75,,
2004-01-27,15.99,,
2004-01-28,15.5,,
2004-01-29,15.39,,
2004-01-30,14.96,,
2004-02-02,15.11,,
2004-02-03,15.54,,
2004-02-04,15.27,,
2004-02-05,15.17,,
2004-02-06,15.59,,
2004-02-09,15.8,,
2004-02-10,15.7,,
2004-02-11,15.97,,
2004-02-12,15.42,,
2004-02-13,15.74,,
2004-02-17,16.2,,
2004-02-18,16.09,,
2004-02-19,16.68,,
2004-02-20,16.39,,
2004-02-23,16.35,,
2004-02-24,16.02,,
2004-02-25,16.2,,
2004-02-26,16.19,,
2004-02-27,16.21,,
2004-03-01,16.44,,
2004-03-02,16.13,,
2004-03-03,16.51,,
2004-03-04,16.58,,
2004-03-05,17.28,,
2004-03-08,16.92,,
2004-03-09,16.71,,
