date,ED,dcf,Deviation
1978-05-22,5.56,,
1978-05-23,5.53,,
1978-05-24,5.53,,
1978-05-25,5.53,,
1978-05-26,5.56,,
1978-05-30,5.53,,
1978-05-31,5.56,,
1978-06-01,5.56,,
1978-06-02,5.59,,
1978-06-05,5.63,,
1978-06-06,5.66,,
1978-06-07,5.63,,
1978-06-08,5.69,,
1978-06-09,5.66,,
1978-06-12,5.69,,
1978-06-13,5.63,,
1978-06-14,5.66,,
1978-06-15,5.69,,
1978-06-16,5.69,,
1978-06-19,5.72,,
1978-06-20,5.69,,
1978-06-21,5.69,,
1978-06-22,5.75,,
1978-06-23,5.72,,
1978-06-26,5.72,,
1978-06-27,5.69,,
1978-06-28,5.69,,
1978-06-29,5.75,,
1978-06-30,5.75,,
1978-07-03,5.75,,
1978-07-05,5.78,,
1978-07-06,5.75,,
1978-07-07,5.81,,
1978-07-10,5.81,,
1978-07-11,5.84,,
1978-07-12,5.88,,
1978-07-13,5.88,,
1978-07-14,5.84,,
1978-07-17,5.84,,
1978-07-18,5.84,,
1978-07-19,5.84,,
1978-07-20,5.84,,
1978-07-21,5.84,,
1978-07-24,5.88,,
1978-07-25,5.88,,
1978-07-26,5.81,,
1978-07-27,5.81,,
1978-07-28,5.81,,
1978-07-31,5.81,,
1978-08-01,5.84,,
1978-08-02,6.0,,
1978-08-03,5.84,,
1978-08-04,5.88,,
1978-08-07,5.84,,
1978-08-08,5.81,,
1978-08-09,5.91,,
1978-08-10,5.91,,
1978-08-11,5.91,,
1978-08-14,5.88,,
1978-08-15,5.91,,
1978-08-16,5.91,,
1978-08-17,5.94,,
1978-08-18,5.88,,
1978-08-21,5.84,,
1978-08-22,5.84,,
1978-08-23,5.84,,
1978-08-24,5.88,,
1978-08-25,5.81,,
1978-08-28,5.81,,
1978-08-29,5.78,,
1978-08-30,5.78,,
1978-08-31,5.81,,
1978-09-01,5.81,,
1978-09-05,5.84,,
1978-09-06,5.81,,
1978-09-07,5.84,,
1978-09-08,5.84,,
1978-09-11,5.84,,
1978-09-12,5.81,,
1978-09-13,5.88,,
1978-09-14,5.84,,
1978-09-15,5.84,,
1978-09-18,5.88,,
1978-09-19,5.94,,
1978-09-20,5.91,,
1978-09-21,6.0,,
1978-09-22,6.03,,
1978-09-25,6.06,,
1978-09-26,6.06,,
1978-09-27,6.03,,
1978-09-28,6.06,,
1978-09-29,6.09,,
1978-10-02,6.09,,
1978-10-03,6.13,,
1978-10-04,6.09,,
1978-10-05,6.09,,
1978-10-06,6.13,,
1978-10-09,6.13,,
1978-10-10,6.19,,
1978-10-11,6.19,,
1978-10-12,6.19,,
1978-10-13,6.19,,
1978-10-16,6.16,,
1978-10-17,6.09,,
1978-10-18,6.03,,
1978-10-19,6.06,,
1978-10-20,5.88,,
1978-10-23,5.94,,
1978-10-24,5.91,,
1978-10-25,5.91,,
1978-10-26,5.84,,
1978-10-27,5.84,,
1978-10-30,5.75,,
1978-10-31,5.69,,
1978-11-01,5.56,,
1978-11-02,5.56,,
1978-11-03,5.56,,
1978-11-06,5.59,,
1978-11-07,5.53,,
1978-11-08,5.56,,
1978-11-09,5.56,,
1978-11-10,5.56,,
1978-11-13,5.56,,
1978-11-14,5.59,,
1978-11-15,5.53,,
1978-11-16,5.56,,
1978-11-17,5.59,,
1978-11-20,5.63,,
1978-11-21,5.59,,
1978-11-22,5.63,,
1978-11-24,5.66,,
1978-11-27,5.69,,
1978-11-28,5.69,,
1978-11-29,5.69,,
1978-11-30,5.75,,
1978-12-01,5.78,,
1978-12-04,5.75,,
1978-12-05,5.88,,
1978-12-06,5.94,,
1978-12-07,5.94,,
1978-12-08,6.0,,
1978-12-11,6.03,,
1978-12-12,6.03,,
1978-12-13,6.0,,
1978-12-14,6.0,,
1978-12-15,5.97,,
1978-12-18,5.94,,
1978-12-19,6.0,,
1978-12-20,5.94,,
1978-12-21,5.91,,
1978-12-22,5.88,,
1978-12-26,5.84,,
1978-12-27,5.81,,
1978-12-28,5.81,,
1978-12-29,5.78,,
1979-01-02,5.81,,
1979-01-03,5.84,,
1979-01-04,5.88,,
1979-01-05,5.88,,
1979-01-08,5.88,,
1979-01-09,5.91,,
1979-01-10,5.94,,
1979-01-11,5.94,,
1979-01-12,5.97,,
1979-01-15,6.0,,
1979-01-16,6.0,,
1979-01-17,6.03,,
1979-01-18,6.0,,
1979-01-19,6.03,,
1979-01-22,6.03,,
1979-01-23,6.13,,
1979-01-24,6.09,,
1979-01-25,6.13,,
1979-01-26,6.16,,
1979-01-29,6.16,,
1979-01-30,6.22,,
1979-01-31,6.22,,
1979-02-01,6.03,,
1979-02-02,6.0,,
1979-02-05,6.0,,
1979-02-06,6.0,,
1979-02-07,6.0,,
1979-02-08,6.03,,
1979-02-09,6.06,,
1979-02-12,6.06,,
1979-02-13,6.06,,
1979-02-14,6.06,,
1979-02-15,6.09,,
1979-02-16,6.09,,
1979-02-20,6.09,,
1979-02-21,6.09,,
1979-02-22,6.13,,
1979-02-23,6.09,,
1979-02-26,6.06,,
1979-02-27,6.0,,
1979-02-28,6.0,,
1979-03-01,6.0,,
1979-03-02,6.03,,
1979-03-05,6.03,,
1979-03-06,5.97,,
1979-03-07,6.03,,
1979-03-08,6.0,,
1979-03-09,6.03,,
1979-03-12,6.0,,
1979-03-13,6.03,,
1979-03-14,6.0,,
1979-03-15,6.06,,
1979-03-16,6.06,,
1979-03-19,6.13,,
1979-03-20,6.09,,
1979-03-21,6.09,,
1979-03-22,6.03,,
1979-03-23,6.0,,
1979-03-26,6.0,,
1979-03-27,6.03,,
1979-03-28,6.03,,
1979-03-29,6.06,,
1979-03-30,6.0,,
1979-04-02,5.94,,
1979-04-03,5.97,,
1979-04-04,5.94,,
1979-04-05,6.0,,
1979-04-06,6.0,,
1979-04-09,5.97,,
1979-04-10,5.97,,
1979-04-11,6.0,,
1979-04-12,6.0,,
1979-04-16,5.94,,
1979-04-17,5.97,,
1979-04-18,5.94,,
1979-04-19,5.91,,
1979-04-20,5.91,,
1979-04-23,5.91,,
1979-04-24,5.94,,
1979-04-25,5.91,,
1979-04-26,5.84,,
1979-04-27,5.69,,
1979-04-30,5.66,,
1979-05-01,5.69,,
1979-05-02,5.69,,
1979-05-03,5.56,,
1979-05-04,5.56,,
1979-05-07,5.56,,
1979-05-08,5.53,,
1979-05-09,5.53,,
1979-05-10,5.47,,
1979-05-11,5.44,,
1979-05-14,5.41,,
1979-05-15,5.38,,
1979-05-16,5.41,,
1979-05-17,5.5,,
1979-05-18,5.53,,
1979-05-21,5.53,,
1979-05-22,5.56,,
1979-05-23,5.59,,
1979-05-24,5.63,,
1979-05-25,5.69,,
1979-05-29,5.72,,
1979-05-30,5.72,,
1979-05-31,5.69,,
1979-06-01,5.69,,
1979-06-04,5.69,,
1979-06-05,5.72,,
1979-06-06,5.72,,
1979-06-07,5.75,,
1979-06-08,5.88,,
1979-06-11,5.91,,
1979-06-12,5.94,,
1979-06-13,6.06,,
1979-06-14,6.09,,
1979-06-15,6.19,,
1979-06-18,6.16,,
1979-06-19,6.09,,
1979-06-20,6.09,,
1979-06-21,6.16,,
1979-06-22,6.13,,
1979-06-25,6.09,,
1979-06-26,6.03,,
1979-06-27,6.06,,
1979-06-28,6.06,,
1979-06-29,6.06,,
1979-07-02,6.03,,
1979-07-03,6.03,,
1979-07-05,6.03,,
1979-07-06,6.09,,
1979-07-09,6.16,,
1979-07-10,6.13,,
1979-07-11,6.13,,
1979-07-12,6.19,,
1979-07-13,6.16,,
1979-07-16,6.16,,
1979-07-17,6.19,,
1979-07-18,6.19,,
1979-07-19,6.09,,
1979-07-20,6.06,,
1979-07-23,6.03,,
1979-07-24,6.06,,
1979-07-25,6.09,,
1979-07-26,6.09,,
1979-07-27,6.09,,
1979-07-30,6.09,,
1979-07-31,6.16,,
1979-08-01,6.19,,
1979-08-02,5.97,,
1979-08-03,5.94,,
1979-08-06,5.97,,
1979-08-07,5.97,,
1979-08-08,6.0,,
1979-08-09,5.97,,
1979-08-10,5.94,,
1979-08-13,5.97,,
1979-08-14,5.97,,
1979-08-15,5.97,,
1979-08-16,5.97,,
1979-08-17,5.97,,
1979-08-20,5.94,,
1979-08-21,5.97,,
1979-08-22,5.91,,
1979-08-23,5.91,,
1979-08-24,5.84,,
1979-08-27,5.84,,
1979-08-28,5.84,,
1979-08-29,5.84,,
1979-08-30,5.88,,
1979-08-31,5.88,,
1979-09-04,5.88,,
1979-09-05,5.78,,
1979-09-06,5.81,,
1979-09-07,5.84,,
1979-09-10,5.84,,
1979-09-11,5.78,,
1979-09-12,5.81,,
1979-09-13,5.81,,
1979-09-14,5.78,,
1979-09-17,5.84,,
1979-09-18,5.78,,
1979-09-19,5.78,,
1979-09-20,5.78,,
1979-09-21,5.81,,
1979-09-24,5.81,,
1979-09-25,5.81,,
1979-09-26,5.81,,
1979-09-27,5.84,,
1979-09-28,5.88,,
1979-10-01,5.84,,
1979-10-02,5.91,,
1979-10-03,6.0,,
1979-10-04,6.06,,
1979-10-05,6.06,,
1979-10-08,5.97,,
1979-10-09,5.84,,
1979-10-10,5.63,,
1979-10-11,5.66,,
1979-10-12,5.66,,
1979-10-15,5.66,,
1979-10-16,5.63,,
1979-10-17,5.59,,
1979-10-18,5.66,,
1979-10-19,5.59,,
1979-10-22,5.56,,
1979-10-23,5.59,,
1979-10-24,5.59,,
1979-10-25,5.56,,
1979-10-26,5.56,,
1979-10-29,5.53,,
1979-10-30,5.59,,
1979-10-31,5.44,,
1979-11-01,5.5,,
1979-11-02,5.47,,
1979-11-05,5.5,,
1979-11-06,5.44,,
1979-11-07,5.47,,
1979-11-08,5.44,,
1979-11-09,5.5,,
1979-11-12,5.5,,
1979-11-13,5.53,,
1979-11-14,5.56,,
1979-11-15,5.53,,
1979-11-16,5.59,,
1979-11-19,5.66,,
1979-11-20,5.81,,
1979-11-21,5.84,,
1979-11-23,5.88,,
1979-11-26,6.0,,
1979-11-27,6.0,,
1979-11-28,6.03,,
1979-11-29,6.0,,
1979-11-30,6.03,,
1979-12-03,6.0,,
1979-12-04,5.94,,
1979-12-05,6.03,,
1979-12-06,5.94,,
1979-12-07,5.94,,
1979-12-10,5.94,,
1979-12-11,6.03,,
1979-12-12,6.0,,
1979-12-13,6.0,,
1979-12-14,6.03,,
1979-12-17,6.09,,
1979-12-18,6.09,,
1979-12-19,6.13,,
1979-12-20,6.09,,
1979-12-21,6.06,,
1979-12-24,6.06,,
1979-12-26,6.09,,
1979-12-27,6.06,,
1979-12-28,6.03,,
1979-12-31,6.06,,
1980-01-02,6.03,,
1980-01-03,6.0,,
1980-01-04,6.03,,
1980-01-07,6.06,,
1980-01-08,6.13,,
1980-01-09,6.16,,
1980-01-10,6.13,,
1980-01-11,6.13,,
1980-01-14,6.13,,
1980-01-15,6.16,,
1980-01-16,6.13,,
1980-01-17,6.13,,
1980-01-18,6.13,,
1980-01-21,6.16,,
1980-01-22,6.13,,
1980-01-23,6.16,,
1980-01-24,6.06,,
1980-01-25,6.03,,
1980-01-28,6.03,,
1980-01-29,6.0,,
1980-01-30,6.0,,
1980-01-31,5.66,,
1980-02-01,5.66,,
1980-02-04,5.56,,
1980-02-05,5.53,,
1980-02-06,5.5,,
1980-02-07,5.44,,
1980-02-08,5.44,,
1980-02-11,5.38,,
1980-02-12,5.31,,
1980-02-13,5.47,,
1980-02-14,5.34,,
1980-02-15,5.28,,
1980-02-19,5.16,,
1980-02-20,5.06,,
1980-02-21,5.06,,
1980-02-22,5.09,,
1980-02-25,5.06,,
1980-02-26,5.06,,
1980-02-27,5.06,,
1980-02-28,5.06,,
1980-02-29,5.31,,
1980-03-03,5.22,,
1980-03-04,5.22,,
1980-03-05,5.19,,
1980-03-06,5.0,,
1980-03-07,5.03,,
1980-03-10,5.06,,
1980-03-11,5.22,,
1980-03-12,5.13,,
1980-03-13,5.13,,
1980-03-14,5.16,,
1980-03-17,5.13,,
1980-03-18,5.19,,
1980-03-19,5.31,,
1980-03-20,5.41,,
1980-03-21,5.38,,
1980-03-24,5.22,,
1980-03-25,5.28,,
1980-03-26,5.22,,
1980-03-27,5.09,,
1980-03-28,5.28,,
1980-03-31,5.34,,
1980-04-01,5.41,,
1980-04-02,5.5,,
1980-04-03,5.5,,
1980-04-07,5.53,,
1980-04-08,5.59,,
1980-04-09,5.75,,
1980-04-10,5.81,,
1980-04-11,5.88,,
1980-04-14,5.84,,
1980-04-15,5.91,,
1980-04-16,5.94,,
1980-04-17,5.97,,
1980-04-18,6.03,,
1980-04-21,5.91,,
1980-04-22,5.94,,
1980-04-23,6.0,,
1980-04-24,6.09,,
1980-04-25,6.06,,
1980-04-28,6.13,,
1980-04-29,6.09,,
1980-04-30,6.09,,
1980-05-01,5.91,,
1980-05-02,5.91,,
1980-05-05,6.0,,
1980-05-06,6.03,,
1980-05-07,6.09,,
1980-05-08,6.09,,
1980-05-09,6.03,,
1980-05-12,6.03,,
1980-05-13,6.09,,
1980-05-14,6.06,,
1980-05-15,6.13,,
1980-05-16,6.16,,
1980-05-19,6.09,,
1980-05-20,6.13,,
1980-05-21,6.16,,
1980-05-22,6.13,,
1980-05-23,6.16,,
1980-05-27,6.13,,
1980-05-28,6.19,,
1980-05-29,6.16,,
1980-05-30,6.19,,
1980-06-02,6.19,,
1980-06-03,6.16,,
1980-06-04,6.16,,
1980-06-05,6.16,,
1980-06-06,6.19,,
1980-06-09,6.19,,
1980-06-10,6.22,,
1980-06-11,6.19,,
1980-06-12,6.25,,
1980-06-13,6.38,,
1980-06-16,6.53,,
1980-06-17,6.63,,
1980-06-18,6.56,,
1980-06-19,6.53,,
1980-06-20,6.47,,
1980-06-23,6.44,,
1980-06-24,6.44,,
1980-06-25,6.44,,
1980-06-26,6.53,,
1980-06-27,6.5,,
1980-06-30,6.44,,
1980-07-01,6.44,,
1980-07-02,6.44,,
1980-07-03,6.47,,
1980-07-07,6.5,,
1980-07-08,6.47,,
1980-07-09,6.41,,
1980-07-10,6.41,,
1980-07-11,6.38,,
1980-07-14,6.38,,
1980-07-15,6.41,,
1980-07-16,6.44,,
1980-07-17,6.44,,
1980-07-18,6.44,,
1980-07-21,6.38,,
1980-07-22,6.41,,
1980-07-23,6.41,,
1980-07-24,6.41,,
1980-07-25,6.44,,
1980-07-28,6.34,,
1980-07-29,6.34,,
1980-07-30,6.38,,
1980-07-31,6.09,,
1980-08-01,6.03,,
1980-08-04,5.91,,
1980-08-05,5.88,,
1980-08-06,5.84,,
1980-08-07,5.88,,
1980-08-08,5.88,,
1980-08-11,5.97,,
1980-08-12,5.97,,
1980-08-13,6.0,,
1980-08-14,6.0,,
1980-08-15,6.0,,
1980-08-18,5.91,,
1980-08-19,5.91,,
1980-08-20,5.91,,
1980-08-21,5.97,,
1980-08-22,5.91,,
1980-08-25,5.91,,
1980-08-26,5.97,,
1980-08-27,6.0,,
1980-08-28,6.03,,
1980-08-29,6.06,,
1980-09-02,6.06,,
1980-09-03,6.13,,
1980-09-04,6.13,,
1980-09-05,6.06,,
1980-09-08,6.0,,
1980-09-09,6.0,,
1980-09-10,6.06,,
1980-09-11,6.0,,
1980-09-12,6.06,,
1980-09-15,6.06,,
1980-09-16,6.13,,
1980-09-17,6.16,,
1980-09-18,6.16,,
1980-09-19,6.19,,
1980-09-22,6.06,,
1980-09-23,6.09,,
1980-09-24,6.06,,
1980-09-25,6.06,,
1980-09-26,5.97,,
1980-09-29,5.94,,
1980-09-30,6.0,,
1980-10-01,6.0,,
1980-10-02,6.0,,
1980-10-03,6.0,,
1980-10-06,6.13,,
1980-10-07,6.13,,
1980-10-08,6.13,,
1980-10-09,6.19,,
1980-10-10,6.16,,
1980-10-13,6.19,,
1980-10-14,6.19,,
1980-10-15,6.25,,
1980-10-16,6.19,,
1980-10-17,6.22,,
1980-10-20,6.19,,
1980-10-21,6.16,,
1980-10-22,6.16,,
1980-10-23,6.13,,
1980-10-24,6.13,,
1980-10-27,6.0,,
1980-10-28,5.94,,
1980-10-29,5.91,,
1980-10-30,5.81,,
1980-10-31,5.88,,
1980-11-03,5.88,,
1980-11-05,5.56,,
1980-11-06,5.34,,
1980-11-07,5.38,,
1980-11-10,5.31,,
1980-11-11,5.34,,
1980-11-12,5.59,,
1980-11-13,5.72,,
1980-11-14,5.75,,
1980-11-17,5.59,,
1980-11-18,5.63,,
1980-11-19,5.66,,
1980-11-20,5.66,,
1980-11-21,5.63,,
1980-11-24,5.56,,
1980-11-25,5.53,,
1980-11-26,5.53,,
1980-11-28,5.5,,
1980-12-01,5.38,,
1980-12-02,5.38,,
1980-12-03,5.41,,
1980-12-04,5.41,,
1980-12-05,5.41,,
1980-12-08,5.34,,
1980-12-09,5.38,,
1980-12-10,5.44,,
1980-12-11,5.41,,
1980-12-12,5.44,,
1980-12-15,5.47,,
1980-12-16,5.66,,
1980-12-17,5.88,,
1980-12-18,6.19,,
1980-12-19,6.22,,
1980-12-22,6.25,,
1980-12-23,6.28,,
1980-12-24,6.34,,
1980-12-26,6.31,,
1980-12-29,6.28,,
1980-12-30,6.25,,
1980-12-31,6.22,,
1981-01-02,6.25,,
1981-01-05,6.44,,
1981-01-06,6.41,,
1981-01-07,6.38,,
1981-01-08,6.22,,
1981-01-09,6.16,,
1981-01-12,6.16,,
1981-01-13,6.03,,
1981-01-14,6.06,,
1981-01-15,6.09,,
1981-01-16,6.06,,
1981-01-19,6.16,,
1981-01-20,6.16,,
1981-01-21,6.09,,
1981-01-22,6.06,,
1981-01-23,6.03,,
1981-01-26,6.03,,
1981-01-27,6.13,,
1981-01-28,6.19,,
1981-01-29,6.16,,
1981-01-30,6.13,,
1981-02-02,6.0,,
1981-02-03,6.03,,
1981-02-04,6.0,,
1981-02-05,5.81,,
1981-02-06,5.81,,
1981-02-09,5.78,,
1981-02-10,5.69,,
1981-02-11,5.66,,
1981-02-12,5.66,,
1981-02-13,5.69,,
1981-02-17,5.66,,
1981-02-18,5.66,,
1981-02-19,5.66,,
1981-02-20,5.72,,
1981-02-23,5.78,,
1981-02-24,5.88,,
1981-02-25,5.88,,
1981-02-26,5.84,,
1981-02-27,5.81,,
1981-03-02,5.84,,
1981-03-03,5.81,,
1981-03-04,5.88,,
1981-03-05,5.91,,
1981-03-06,5.94,,
1981-03-09,6.06,,
1981-03-10,6.13,,
1981-03-11,6.22,,
1981-03-12,6.44,,
1981-03-13,6.5,,
1981-03-16,6.41,,
1981-03-17,6.44,,
1981-03-18,6.47,,
1981-03-19,6.63,,
1981-03-20,6.69,,
1981-03-23,6.59,,
1981-03-24,6.56,,
1981-03-25,6.72,,
1981-03-26,6.75,,
1981-03-27,6.59,,
1981-03-30,6.59,,
1981-03-31,6.69,,
1981-04-01,6.81,,
1981-04-02,6.88,,
1981-04-03,6.88,,
1981-04-06,6.84,,
1981-04-07,6.84,,
1981-04-08,6.81,,
1981-04-09,6.94,,
1981-04-10,6.81,,
1981-04-13,6.81,,
1981-04-14,6.81,,
1981-04-15,7.03,,
1981-04-16,7.03,,
1981-04-20,7.13,,
1981-04-21,7.06,,
1981-04-22,7.0,,
1981-04-23,6.97,,
1981-04-24,6.94,,
1981-04-27,7.06,,
1981-04-28,7.03,,
1981-04-29,7.06,,
1981-04-30,7.09,,
1981-05-01,6.97,,
1981-05-04,6.84,,
1981-05-05,6.78,,
1981-05-06,6.84,,
1981-05-07,6.63,,
1981-05-08,6.69,,
1981-05-11,6.84,,
1981-05-12,7.06,,
1981-05-13,7.09,,
1981-05-14,7.13,,
1981-05-15,7.06,,
1981-05-18,6.94,,
1981-05-19,6.88,,
1981-05-20,6.81,,
1981-05-21,6.78,,
1981-05-22,6.84,,
1981-05-26,6.91,,
1981-05-27,6.88,,
1981-05-28,6.88,,
1981-05-29,7.03,,
1981-06-01,7.09,,
1981-06-02,7.03,,
1981-06-03,7.0,,
1981-06-04,7.0,,
1981-06-05,6.97,,
1981-06-08,7.03,,
1981-06-09,7.09,,
1981-06-10,7.19,,
1981-06-11,7.47,,
1981-06-12,7.47,,
1981-06-15,7.63,,
1981-06-16,7.5,,
1981-06-17,7.5,,
1981-06-18,7.34,,
1981-06-19,7.31,,
1981-06-22,7.31,,
1981-06-23,7.31,,
1981-06-24,7.34,,
1981-06-25,7.19,,
1981-06-26,7.16,,
1981-06-29,7.13,,
1981-06-30,7.19,,
1981-07-01,7.16,,
1981-07-02,7.16,,
1981-07-06,7.19,,
1981-07-07,7.16,,
1981-07-08,7.22,,
1981-07-09,7.25,,
1981-07-10,7.25,,
1981-07-13,7.25,,
1981-07-14,7.25,,
1981-07-15,7.31,,
1981-07-16,7.31,,
1981-07-17,7.38,,
1981-07-20,7.22,,
1981-07-21,7.13,,
1981-07-22,7.13,,
1981-07-23,7.09,,
1981-07-24,7.19,,
1981-07-27,7.25,,
1981-07-28,7.25,,
1981-07-29,7.38,,
1981-07-30,7.38,,
1981-07-31,7.38,,
1981-08-03,7.44,,
1981-08-04,7.41,,
1981-08-05,7.56,,
1981-08-06,7.44,,
1981-08-07,7.34,,
1981-08-10,7.38,,
1981-08-11,7.5,,
1981-08-12,7.5,,
1981-08-13,7.5,,
1981-08-14,7.53,,
1981-08-17,7.5,,
1981-08-18,7.47,,
1981-08-19,7.44,,
1981-08-20,7.44,,
1981-08-21,7.44,,
1981-08-24,7.22,,
1981-08-25,7.13,,
1981-08-26,7.25,,
1981-08-27,7.22,,
1981-08-28,7.34,,
1981-08-31,7.34,,
1981-09-01,7.25,,
1981-09-02,7.16,,
1981-09-03,7.03,,
1981-09-04,6.75,,
1981-09-08,6.63,,
1981-09-09,6.75,,
1981-09-10,6.78,,
1981-09-11,7.0,,
1981-09-14,7.03,,
1981-09-15,7.06,,
1981-09-16,7.03,,
1981-09-17,6.94,,
1981-09-18,6.88,,
1981-09-21,7.0,,
1981-09-22,7.16,,
1981-09-23,7.0,,
1981-09-24,7.03,,
1981-09-25,6.94,,
1981-09-28,7.06,,
1981-09-29,7.16,,
1981-09-30,7.25,,
1981-10-01,7.31,,
1981-10-02,7.44,,
1981-10-05,7.5,,
1981-10-06,7.47,,
1981-10-07,7.59,,
1981-10-08,7.69,,
1981-10-09,7.63,,
1981-10-12,7.63,,
1981-10-13,7.63,,
1981-10-14,7.59,,
1981-10-15,7.63,,
1981-10-16,7.59,,
1981-10-19,7.53,,
1981-10-20,7.66,,
1981-10-21,7.59,,
1981-10-22,7.63,,
1981-10-23,7.66,,
1981-10-26,7.66,,
1981-10-27,7.81,,
1981-10-28,8.03,,
1981-10-29,8.0,,
1981-10-30,8.06,,
1981-11-02,8.13,,
1981-11-03,8.13,,
1981-11-04,8.0,,
1981-11-05,8.0,,
1981-11-06,8.03,,
1981-11-09,8.31,,
1981-11-10,8.31,,
1981-11-11,8.19,,
1981-11-12,8.13,,
1981-11-13,8.09,,
1981-11-16,8.03,,
1981-11-17,8.09,,
1981-11-18,8.09,,
1981-11-19,8.09,,
1981-11-20,8.09,,
1981-11-23,8.13,,
1981-11-24,8.09,,
1981-11-25,8.13,,
1981-11-27,8.19,,
1981-11-30,8.19,,
1981-12-01,8.19,,
1981-12-02,8.16,,
1981-12-03,8.13,,
1981-12-04,8.13,,
1981-12-07,8.13,,
1981-12-08,8.16,,
1981-12-09,8.22,,
1981-12-10,8.19,,
1981-12-11,8.13,,
1981-12-14,8.13,,
1981-12-15,8.16,,
1981-12-16,8.19,,
1981-12-17,8.16,,
1981-12-18,8.06,,
1981-12-21,7.97,,
1981-12-22,8.0,,
1981-12-23,8.0,,
1981-12-24,8.09,,
1981-12-28,8.06,,
1981-12-29,8.06,,
1981-12-30,8.06,,
1981-12-31,8.13,,
1982-01-04,8.16,,
1982-01-05,8.0,,
1982-01-06,7.84,,
1982-01-07,7.81,,
1982-01-08,7.94,,
1982-01-11,7.84,,
1982-01-12,7.84,,
1982-01-13,7.84,,
1982-01-14,7.84,,
1982-01-15,7.88,,
1982-01-18,8.06,,
1982-01-19,7.97,,
1982-01-20,7.97,,
1982-01-21,7.97,,
1982-01-22,8.06,,
1982-01-25,8.06,,
1982-01-26,8.13,,
1982-01-27,8.38,,
1982-01-28,8.5,,
1982-01-29,8.47,,
1982-02-01,8.41,,
1982-02-02,8.38,,
1982-02-03,8.28,,
1982-02-04,8.28,,
1982-02-05,8.38,,
1982-02-08,8.38,,
1982-02-09,8.09,,
1982-02-10,8.06,,
1982-02-11,8.09,,
1982-02-12,8.09,,
1982-02-16,8.16,,
1982-02-17,8.22,,
1982-02-18,8.25,,
1982-02-19,8.5,,
1982-02-22,8.56,,
1982-02-23,8.59,,
1982-02-24,8.56,,
1982-02-25,8.56,,
1982-02-26,8.56,,
1982-03-01,8.66,,
1982-03-02,8.72,,
1982-03-03,8.78,,
1982-03-04,8.75,,
1982-03-05,8.75,,
1982-03-08,8.75,,
1982-03-09,8.72,,
1982-03-10,8.78,,
1982-03-11,8.72,,
1982-03-12,8.66,,
1982-03-15,8.72,,
1982-03-16,8.69,,
1982-03-17,8.66,,
1982-03-18,8.69,,
1982-03-19,8.69,,
1982-03-22,8.75,,
1982-03-23,8.75,,
1982-03-24,8.72,,
1982-03-25,8.81,,
1982-03-26,8.88,,
1982-03-29,8.78,,
1982-03-30,8.78,,
1982-03-31,8.75,,
1982-04-01,8.81,,
1982-04-02,8.97,,
1982-04-05,9.0,,
1982-04-06,8.97,,
1982-04-07,9.0,,
1982-04-08,9.0,,
1982-04-12,9.03,,
1982-04-13,9.28,,
1982-04-14,9.22,,
1982-04-15,9.22,,
1982-04-16,9.34,,
1982-04-19,9.34,,
1982-04-20,9.31,,
1982-04-21,9.34,,
1982-04-22,9.41,,
1982-04-23,9.53,,
1982-04-26,9.59,,
1982-04-27,9.5,,
1982-04-28,9.38,,
1982-04-29,9.19,,
1982-04-30,9.19,,
1982-05-03,9.34,,
1982-05-04,9.34,,
1982-05-05,9.5,,
1982-05-06,9.44,,
1982-05-07,9.47,,
1982-05-10,9.44,,
1982-05-11,9.47,,
1982-05-12,9.41,,
1982-05-13,9.38,,
1982-05-14,9.38,,
1982-05-17,9.09,,
1982-05-18,9.16,,
1982-05-19,9.16,,
1982-05-20,9.16,,
1982-05-21,9.22,,
1982-05-24,9.16,,
1982-05-25,9.25,,
1982-05-26,9.22,,
1982-05-27,9.22,,
1982-05-28,9.13,,
1982-06-01,9.09,,
1982-06-02,9.06,,
1982-06-03,8.97,,
1982-06-04,8.81,,
1982-06-07,8.91,,
1982-06-08,8.91,,
1982-06-09,8.88,,
1982-06-10,8.88,,
1982-06-11,8.91,,
1982-06-14,8.81,,
1982-06-15,8.69,,
1982-06-16,8.72,,
1982-06-17,8.59,,
1982-06-18,8.59,,
1982-06-21,8.53,,
1982-06-22,8.59,,
1982-06-23,8.63,,
1982-06-24,8.66,,
1982-06-25,8.63,,
1982-06-28,8.78,,
1982-06-29,8.88,,
1982-06-30,8.91,,
1982-07-01,8.63,,
1982-07-02,8.63,,
1982-07-06,8.63,,
1982-07-07,8.69,,
1982-07-08,8.81,,
1982-07-09,9.06,,
1982-07-12,9.19,,
1982-07-13,9.06,,
1982-07-14,9.0,,
1982-07-15,9.06,,
1982-07-16,9.13,,
1982-07-19,9.13,,
1982-07-20,9.0,,
1982-07-21,8.69,,
1982-07-22,8.88,,
1982-07-23,9.0,,
1982-07-26,8.94,,
1982-07-27,8.69,,
1982-07-28,8.44,,
1982-07-29,8.69,,
1982-07-30,8.63,,
1982-08-02,8.75,,
1982-08-03,8.69,,
1982-08-04,8.63,,
1982-08-05,8.38,,
1982-08-06,8.44,,
1982-08-09,8.31,,
1982-08-10,8.38,,
1982-08-11,8.56,,
1982-08-12,8.63,,
1982-08-13,8.81,,
1982-08-16,9.0,,
1982-08-17,9.5,,
1982-08-18,9.44,,
1982-08-19,9.31,,
1982-08-20,9.69,,
