date,LRCX,dcf,Deviation
1988-07-29,1.69,,
1988-08-01,1.64,,
1988-08-02,1.67,,
1988-08-03,1.57,,
1988-08-04,1.56,,
1988-08-05,1.61,,
1988-08-08,1.61,,
1988-08-09,1.58,,
1988-08-10,1.56,,
1988-08-11,1.53,,
1988-08-12,1.57,,
1988-08-15,1.53,,
1988-08-16,1.56,,
1988-08-17,1.5,,
1988-08-18,1.58,,
1988-08-19,1.58,,
1988-08-22,1.5,,
1988-08-23,1.47,,
1988-08-24,1.56,,
1988-08-25,1.56,,
1988-08-26,1.58,,
1988-08-29,1.56,,
1988-08-30,1.61,,
1988-08-31,1.61,,
1988-09-01,1.56,,
1988-09-02,1.58,,
1988-09-06,1.58,,
1988-09-07,1.56,,
1988-09-08,1.56,,
1988-09-09,1.56,,
1988-09-12,1.56,,
1988-09-13,1.58,,
1988-09-14,1.58,,
1988-09-15,1.53,,
1988-09-16,1.5,,
1988-09-19,1.5,,
1988-09-20,1.47,,
1988-09-21,1.44,,
1988-09-22,1.47,,
1988-09-23,1.47,,
1988-09-26,1.42,,
1988-09-27,1.42,,
1988-09-28,1.42,,
1988-09-29,1.36,,
1988-09-30,1.39,,
1988-10-03,1.36,,
1988-10-04,1.47,,
1988-10-05,1.19,,
1988-10-06,1.19,,
1988-10-07,1.19,,
1988-10-10,1.11,,
1988-10-11,1.17,,
1988-10-12,1.19,,
1988-10-13,1.25,,
1988-10-14,1.25,,
1988-10-17,1.22,,
1988-10-18,1.22,,
1988-10-19,1.28,,
1988-10-20,1.25,,
1988-10-21,1.25,,
1988-10-24,1.42,,
1988-10-25,1.36,,
1988-10-26,1.36,,
1988-10-27,1.28,,
1988-10-28,1.28,,
1988-10-31,1.42,,
1988-11-01,1.44,,
1988-11-02,1.39,,
1988-11-03,1.44,,
1988-11-04,1.39,,
1988-11-07,1.39,,
1988-11-08,1.42,,
1988-11-09,1.53,,
1988-11-10,1.44,,
1988-11-11,1.47,,
1988-11-14,1.56,,
1988-11-15,1.53,,
1988-11-16,1.53,,
1988-11-17,1.5,,
1988-11-18,1.44,,
1988-11-21,1.42,,
1988-11-22,1.44,,
1988-11-23,1.36,,
1988-11-25,1.39,,
1988-11-28,1.36,,
1988-11-29,1.42,,
1988-11-30,1.42,,
1988-12-01,1.5,,
1988-12-02,1.61,,
1988-12-05,1.58,,
1988-12-06,1.56,,
1988-12-07,1.56,,
1988-12-08,1.53,,
1988-12-09,1.47,,
1988-12-12,1.47,,
1988-12-13,1.56,,
1988-12-14,1.5,,
1988-12-15,1.58,,
1988-12-16,1.58,,
1988-12-19,1.61,,
1988-12-20,1.61,,
1988-12-21,1.61,,
1988-12-22,1.58,,
1988-12-23,1.64,,
1988-12-27,1.67,,
1988-12-28,1.67,,
1988-12-29,1.72,,
1988-12-30,1.78,,
1989-01-03,1.67,,
1989-01-04,1.72,,
1989-01-05,1.69,,
1989-01-06,1.67,,
1989-01-09,1.61,,
1989-01-10,1.64,,
1989-01-11,1.64,,
1989-01-12,1.67,,
1989-01-13,1.64,,
1989-01-16,1.61,,
1989-01-17,1.64,,
1989-01-18,1.64,,
1989-01-19,1.69,,
1989-01-20,1.69,,
1989-01-23,1.69,,
1989-01-24,1.72,,
1989-01-25,1.78,,
1989-01-26,1.81,,
1989-01-27,1.75,,
1989-01-30,1.78,,
1989-01-31,1.75,,
1989-02-01,1.81,,
1989-02-02,1.89,,
1989-02-03,1.86,,
1989-02-06,1.86,,
1989-02-07,1.83,,
1989-02-08,1.86,,
1989-02-09,1.86,,
1989-02-10,1.75,,
1989-02-13,1.72,,
1989-02-14,1.72,,
1989-02-15,1.72,,
1989-02-16,1.72,,
1989-02-17,1.75,,
1989-02-21,1.69,,
1989-02-22,1.72,,
1989-02-23,1.78,,
1989-02-24,1.78,,
1989-02-27,1.81,,
1989-02-28,1.78,,
1989-03-01,1.69,,
1989-03-02,1.69,,
1989-03-03,1.69,,
1989-03-06,1.72,,
1989-03-07,1.69,,
1989-03-08,1.69,,
1989-03-09,1.61,,
1989-03-10,1.61,,
1989-03-13,1.64,,
1989-03-14,1.64,,
1989-03-15,1.47,,
1989-03-16,1.5,,
1989-03-17,1.42,,
1989-03-20,1.36,,
1989-03-21,1.5,,
1989-03-22,1.44,,
1989-03-23,1.44,,
1989-03-27,1.44,,
1989-03-28,1.44,,
1989-03-29,1.44,,
1989-03-30,1.44,,
1989-03-31,1.44,,
1989-04-03,1.42,,
1989-04-04,1.47,,
1989-04-05,1.5,,
1989-04-06,1.5,,
1989-04-07,1.53,,
1989-04-10,1.56,,
1989-04-11,1.58,,
1989-04-12,1.64,,
1989-04-13,1.64,,
1989-04-14,1.72,,
1989-04-17,1.69,,
1989-04-18,1.72,,
1989-04-19,1.69,,
1989-04-20,1.67,,
1989-04-21,1.67,,
1989-04-24,1.67,,
1989-04-25,1.72,,
1989-04-26,1.75,,
1989-04-27,1.75,,
1989-04-28,1.72,,
1989-05-01,1.69,,
1989-05-02,1.72,,
1989-05-03,1.75,,
1989-05-04,1.86,,
1989-05-05,1.81,,
1989-05-08,1.75,,
1989-05-09,1.78,,
1989-05-10,1.86,,
1989-05-11,1.89,,
1989-05-12,2.06,,
1989-05-15,2.06,,
1989-05-16,2.03,,
1989-05-17,2.06,,
1989-05-18,2.06,,
1989-05-19,2.08,,
1989-05-22,2.08,,
1989-05-23,2.03,,
1989-05-24,2.08,,
1989-05-25,2.08,,
1989-05-26,2.08,,
1989-05-30,2.11,,
1989-05-31,2.14,,
1989-06-01,2.11,,
1989-06-02,2.08,,
1989-06-05,2.0,,
1989-06-06,2.0,,
1989-06-07,1.92,,
1989-06-08,1.94,,
1989-06-09,1.92,,
1989-06-12,1.92,,
1989-06-13,1.83,,
1989-06-14,1.86,,
1989-06-15,1.86,,
1989-06-16,1.89,,
1989-06-19,1.92,,
1989-06-20,1.92,,
1989-06-21,1.92,,
1989-06-22,1.89,,
1989-06-23,1.83,,
1989-06-26,1.86,,
1989-06-27,1.89,,
1989-06-28,1.78,,
1989-06-29,1.81,,
1989-06-30,1.72,,
1989-07-03,1.78,,
1989-07-05,1.78,,
1989-07-06,1.81,,
1989-07-07,1.83,,
1989-07-10,1.86,,
1989-07-11,1.92,,
1989-07-12,1.94,,
1989-07-13,2.0,,
1989-07-14,1.92,,
1989-07-17,1.89,,
1989-07-18,1.89,,
1989-07-19,1.81,,
1989-07-20,1.81,,
1989-07-21,1.83,,
1989-07-24,1.83,,
1989-07-25,1.78,,
1989-07-26,1.81,,
1989-07-27,1.81,,
1989-07-28,1.86,,
1989-07-31,1.83,,
1989-08-01,1.75,,
1989-08-02,1.75,,
1989-08-03,1.81,,
1989-08-04,1.86,,
1989-08-07,1.89,,
1989-08-08,1.92,,
1989-08-09,1.89,,
1989-08-10,1.86,,
1989-08-11,1.83,,
1989-08-14,1.78,,
1989-08-15,1.83,,
1989-08-16,1.83,,
1989-08-17,1.81,,
1989-08-18,1.81,,
1989-08-21,1.75,,
1989-08-22,1.72,,
1989-08-23,1.78,,
1989-08-24,1.92,,
1989-08-25,1.81,,
1989-08-28,1.83,,
1989-08-29,1.81,,
1989-08-30,1.75,,
1989-08-31,1.78,,
1989-09-01,1.83,,
1989-09-05,1.78,,
1989-09-06,1.78,,
1989-09-07,1.78,,
1989-09-08,1.78,,
1989-09-11,1.75,,
1989-09-12,1.81,,
1989-09-13,1.75,,
1989-09-14,1.75,,
1989-09-15,1.78,,
1989-09-18,1.75,,
1989-09-19,1.72,,
1989-09-20,1.72,,
1989-09-21,1.75,,
1989-09-22,1.72,,
1989-09-25,1.69,,
1989-09-26,1.69,,
1989-09-27,1.67,,
1989-09-28,1.44,,
1989-09-29,1.44,,
1989-10-02,1.42,,
1989-10-03,1.42,,
1989-10-04,1.42,,
1989-10-05,1.36,,
1989-10-06,1.42,,
1989-10-09,1.44,,
1989-10-10,1.47,,
1989-10-11,1.44,,
1989-10-12,1.39,,
1989-10-13,1.33,,
1989-10-16,1.33,,
1989-10-17,1.33,,
1989-10-18,1.36,,
1989-10-19,1.42,,
1989-10-20,1.44,,
1989-10-23,1.39,,
1989-10-24,1.31,,
1989-10-25,1.42,,
1989-10-26,1.44,,
1989-10-27,1.39,,
1989-10-30,1.36,,
1989-10-31,1.39,,
1989-11-01,1.36,,
1989-11-02,1.33,,
1989-11-03,1.33,,
1989-11-06,1.36,,
1989-11-07,1.33,,
1989-11-08,1.31,,
1989-11-09,1.33,,
1989-11-10,1.25,,
1989-11-13,1.22,,
1989-11-14,1.22,,
1989-11-15,1.22,,
1989-11-16,1.19,,
1989-11-17,1.19,,
1989-11-20,1.14,,
1989-11-21,1.14,,
1989-11-22,1.14,,
1989-11-24,1.17,,
1989-11-27,1.17,,
1989-11-28,1.19,,
1989-11-29,1.11,,
1989-11-30,1.14,,
1989-12-01,1.17,,
1989-12-04,1.19,,
1989-12-05,1.14,,
1989-12-06,1.11,,
1989-12-07,1.14,,
1989-12-08,1.14,,
1989-12-11,1.17,,
1989-12-12,1.19,,
1989-12-13,1.17,,
1989-12-14,1.14,,
1989-12-15,1.14,,
1989-12-18,1.17,,
1989-12-19,1.17,,
1989-12-20,1.17,,
1989-12-21,1.14,,
1989-12-22,1.14,,
1989-12-26,1.19,,
1989-12-27,1.19,,
1989-12-28,1.14,,
1989-12-29,1.19,,
1990-01-02,1.25,,
1990-01-03,1.22,,
1990-01-04,1.11,,
1990-01-05,1.11,,
1990-01-08,1.11,,
1990-01-09,1.17,,
1990-01-10,1.19,,
1990-01-11,1.19,,
1990-01-12,1.19,,
1990-01-15,1.19,,
1990-01-16,1.25,,
1990-01-17,1.25,,
1990-01-18,1.25,,
1990-01-19,1.25,,
1990-01-22,1.19,,
1990-01-23,1.25,,
1990-01-24,1.19,,
1990-01-25,1.17,,
1990-01-26,1.17,,
1990-01-29,1.19,,
1990-01-30,1.19,,
1990-01-31,1.19,,
1990-02-01,1.22,,
1990-02-02,1.28,,
1990-02-05,1.28,,
1990-02-06,1.25,,
1990-02-07,1.28,,
1990-02-08,1.28,,
1990-02-09,1.42,,
1990-02-12,1.47,,
1990-02-13,1.42,,
1990-02-14,1.36,,
1990-02-15,1.44,,
1990-02-16,1.42,,
1990-02-20,1.36,,
1990-02-21,1.42,,
1990-02-22,1.44,,
1990-02-23,1.5,,
1990-02-26,1.5,,
1990-02-27,1.44,,
1990-02-28,1.44,,
1990-03-01,1.44,,
1990-03-02,1.44,,
1990-03-05,1.47,,
1990-03-06,1.5,,
1990-03-07,1.47,,
1990-03-08,1.47,,
1990-03-09,1.47,,
1990-03-12,1.31,,
1990-03-13,1.25,,
1990-03-14,1.31,,
1990-03-15,1.25,,
1990-03-16,1.31,,
1990-03-19,1.28,,
1990-03-20,1.39,,
1990-03-21,1.44,,
1990-03-22,1.5,,
1990-03-23,1.5,,
1990-03-26,1.64,,
1990-03-27,1.64,,
1990-03-28,1.64,,
1990-03-29,1.61,,
1990-03-30,1.64,,
1990-04-02,1.56,,
1990-04-03,1.61,,
1990-04-04,1.58,,
1990-04-05,1.61,,
1990-04-06,1.58,,
1990-04-09,1.61,,
1990-04-10,1.61,,
1990-04-11,1.61,,
1990-04-12,1.64,,
1990-04-16,1.64,,
1990-04-17,1.61,,
1990-04-18,1.61,,
1990-04-19,1.61,,
1990-04-20,1.53,,
1990-04-23,1.47,,
1990-04-24,1.47,,
1990-04-25,1.47,,
1990-04-26,1.47,,
1990-04-27,1.5,,
1990-04-30,1.44,,
1990-05-01,1.47,,
1990-05-02,1.53,,
1990-05-03,1.53,,
1990-05-04,1.56,,
1990-05-07,1.58,,
1990-05-08,1.58,,
1990-05-09,1.58,,
1990-05-10,1.64,,
1990-05-11,1.69,,
1990-05-14,1.75,,
1990-05-15,1.69,,
1990-05-16,1.69,,
1990-05-17,1.81,,
1990-05-18,1.81,,
1990-05-21,1.78,,
1990-05-22,1.75,,
1990-05-23,1.89,,
1990-05-24,1.97,,
1990-05-25,1.92,,
1990-05-29,1.92,,
1990-05-30,1.92,,
1990-05-31,1.86,,
1990-06-01,1.86,,
1990-06-04,1.89,,
1990-06-05,1.72,,
1990-06-06,1.64,,
1990-06-07,1.61,,
1990-06-08,1.56,,
1990-06-11,1.58,,
1990-06-12,1.58,,
1990-06-13,1.58,,
1990-06-14,1.5,,
1990-06-15,1.53,,
1990-06-18,1.39,,
1990-06-19,1.44,,
1990-06-20,1.44,,
1990-06-21,1.39,,
1990-06-22,1.36,,
1990-06-25,1.36,,
1990-06-26,1.33,,
1990-06-27,1.36,,
1990-06-28,1.36,,
1990-06-29,1.36,,
1990-07-02,1.31,,
1990-07-03,1.36,,
1990-07-05,1.31,,
1990-07-06,1.42,,
1990-07-09,1.42,,
1990-07-10,1.42,,
1990-07-11,1.42,,
1990-07-12,1.42,,
1990-07-13,1.39,,
1990-07-16,1.28,,
1990-07-17,1.25,,
1990-07-18,1.22,,
1990-07-19,1.11,,
1990-07-20,1.19,,
1990-07-23,1.11,,
1990-07-24,1.14,,
1990-07-25,1.19,,
1990-07-26,1.19,,
1990-07-27,1.19,,
1990-07-30,1.14,,
1990-07-31,1.08,,
1990-08-01,1.06,,
1990-08-02,1.08,,
1990-08-03,0.97,,
1990-08-06,0.94,,
1990-08-07,0.97,,
1990-08-08,0.92,,
1990-08-09,0.94,,
1990-08-10,0.89,,
1990-08-13,0.89,,
1990-08-14,0.89,,
1990-08-15,0.89,,
1990-08-16,0.86,,
1990-08-17,0.81,,
1990-08-20,0.81,,
1990-08-21,0.72,,
1990-08-22,0.72,,
1990-08-23,0.67,,
1990-08-24,0.72,,
1990-08-27,0.83,,
1990-08-28,0.83,,
1990-08-29,0.92,,
1990-08-30,1.03,,
1990-08-31,1.11,,
1990-09-04,1.06,,
1990-09-05,1.11,,
1990-09-06,1.03,,
1990-09-07,1.03,,
1990-09-10,1.0,,
1990-09-11,1.0,,
1990-09-12,1.03,,
1990-09-13,1.0,,
1990-09-14,0.97,,
1990-09-17,0.86,,
1990-09-18,0.89,,
1990-09-19,0.92,,
1990-09-20,0.92,,
1990-09-21,0.83,,
1990-09-24,0.89,,
1990-09-25,0.89,,
1990-09-26,0.78,,
1990-09-27,0.78,,
1990-09-28,0.81,,
1990-10-01,0.92,,
1990-10-02,0.89,,
1990-10-03,0.94,,
1990-10-04,0.94,,
1990-10-05,0.92,,
1990-10-08,0.92,,
1990-10-09,0.86,,
1990-10-10,0.83,,
1990-10-11,0.72,,
1990-10-12,0.78,,
1990-10-15,0.83,,
1990-10-16,0.83,,
1990-10-17,0.83,,
1990-10-18,0.83,,
1990-10-19,0.75,,
1990-10-22,0.75,,
1990-10-23,0.75,,
1990-10-24,0.78,,
1990-10-25,0.75,,
1990-10-26,0.75,,
1990-10-29,0.72,,
1990-10-30,0.78,,
1990-10-31,0.75,,
1990-11-01,0.83,,
1990-11-02,0.78,,
1990-11-05,0.92,,
1990-11-06,0.88,,
1990-11-07,0.92,,
1990-11-08,0.92,,
1990-11-09,0.92,,
1990-11-12,0.94,,
1990-11-13,1.0,,
1990-11-14,1.1,,
1990-11-15,1.13,,
1990-11-16,1.14,,
1990-11-19,1.17,,
1990-11-20,1.14,,
1990-11-21,1.21,,
1990-11-23,1.22,,
1990-11-26,1.24,,
1990-11-27,1.22,,
1990-11-28,1.21,,
1990-11-29,1.22,,
1990-11-30,1.14,,
1990-12-03,1.08,,
1990-12-04,1.08,,
1990-12-05,1.17,,
1990-12-06,1.17,,
1990-12-07,1.14,,
1990-12-10,1.14,,
1990-12-11,1.11,,
1990-12-12,1.14,,
1990-12-13,1.14,,
1990-12-14,1.08,,
1990-12-17,1.17,,
1990-12-18,1.19,,
1990-12-19,1.17,,
1990-12-20,1.15,,
1990-12-21,1.14,,
1990-12-24,1.14,,
1990-12-26,1.11,,
1990-12-27,1.11,,
1990-12-28,1.11,,
1990-12-31,1.08,,
1991-01-02,1.06,,
1991-01-03,1.06,,
1991-01-04,1.08,,
1991-01-07,1.03,,
1991-01-08,0.92,,
1991-01-09,0.89,,
1991-01-10,0.89,,
1991-01-11,0.92,,
1991-01-14,0.94,,
1991-01-15,1.0,,
1991-01-16,1.0,,
1991-01-17,1.17,,
1991-01-18,1.17,,
1991-01-21,1.06,,
1991-01-22,1.06,,
1991-01-23,1.11,,
1991-01-24,1.14,,
1991-01-25,1.17,,
1991-01-28,1.15,,
1991-01-29,1.14,,
1991-01-30,1.39,,
1991-01-31,1.39,,
1991-02-01,1.36,,
1991-02-04,1.33,,
1991-02-05,1.32,,
1991-02-06,1.28,,
1991-02-07,1.14,,
1991-02-08,1.19,,
1991-02-11,1.31,,
1991-02-12,1.22,,
1991-02-13,1.24,,
1991-02-14,1.22,,
1991-02-15,1.33,,
1991-02-19,1.31,,
1991-02-20,1.25,,
1991-02-21,1.28,,
1991-02-22,1.33,,
1991-02-25,1.33,,
1991-02-26,1.33,,
1991-02-27,1.33,,
1991-02-28,1.36,,
1991-03-01,1.39,,
1991-03-04,1.5,,
1991-03-05,1.53,,
1991-03-06,1.58,,
1991-03-07,1.56,,
1991-03-08,1.56,,
1991-03-11,1.56,,
1991-03-12,1.53,,
1991-03-13,1.53,,
1991-03-14,1.54,,
1991-03-15,1.5,,
1991-03-18,1.5,,
1991-03-19,1.5,,
1991-03-20,1.5,,
1991-03-21,1.47,,
1991-03-22,1.47,,
1991-03-25,1.56,,
1991-03-26,1.53,,
1991-03-27,1.58,,
1991-03-28,1.58,,
1991-04-01,1.61,,
1991-04-02,1.64,,
1991-04-03,1.64,,
1991-04-04,1.61,,
1991-04-05,1.58,,
1991-04-08,1.69,,
1991-04-09,1.67,,
1991-04-10,1.67,,
1991-04-11,1.89,,
1991-04-12,1.86,,
1991-04-15,1.83,,
1991-04-16,1.78,,
1991-04-17,2.0,,
1991-04-18,2.0,,
1991-04-19,1.92,,
1991-04-22,1.94,,
1991-04-23,1.92,,
1991-04-24,2.03,,
1991-04-25,2.08,,
1991-04-26,2.08,,
1991-04-29,2.0,,
1991-04-30,1.83,,
1991-05-01,1.86,,
1991-05-02,1.97,,
1991-05-03,1.97,,
1991-05-06,1.97,,
1991-05-07,1.97,,
1991-05-08,2.0,,
1991-05-09,2.03,,
1991-05-10,1.94,,
1991-05-13,1.94,,
1991-05-14,1.94,,
1991-05-15,1.81,,
1991-05-16,1.86,,
1991-05-17,1.83,,
1991-05-20,1.83,,
1991-05-21,1.83,,
1991-05-22,1.83,,
1991-05-23,1.89,,
1991-05-24,1.83,,
1991-05-28,2.06,,
1991-05-29,1.97,,
1991-05-30,2.03,,
1991-05-31,1.97,,
1991-06-03,1.86,,
1991-06-04,1.94,,
1991-06-05,2.0,,
1991-06-06,2.0,,
1991-06-07,2.0,,
1991-06-10,1.97,,
1991-06-11,2.03,,
1991-06-12,1.94,,
1991-06-13,1.94,,
1991-06-14,1.94,,
1991-06-17,1.97,,
1991-06-18,1.97,,
1991-06-19,1.94,,
1991-06-20,2.0,,
1991-06-21,2.0,,
1991-06-24,1.97,,
1991-06-25,1.94,,
1991-06-26,1.97,,
1991-06-27,1.92,,
1991-06-28,1.92,,
1991-07-01,1.94,,
1991-07-02,1.89,,
1991-07-03,1.81,,
1991-07-05,1.81,,
1991-07-08,1.78,,
1991-07-09,1.81,,
1991-07-10,1.94,,
1991-07-11,1.92,,
1991-07-12,2.0,,
1991-07-15,2.0,,
1991-07-16,2.06,,
1991-07-17,2.03,,
1991-07-18,2.06,,
1991-07-19,2.11,,
1991-07-22,2.11,,
1991-07-23,2.11,,
1991-07-24,2.11,,
1991-07-25,2.08,,
1991-07-26,2.14,,
1991-07-29,2.11,,
1991-07-30,2.17,,
1991-07-31,2.25,,
1991-08-01,2.19,,
1991-08-02,2.19,,
1991-08-05,2.22,,
1991-08-06,2.33,,
1991-08-07,2.33,,
1991-08-08,2.39,,
1991-08-09,2.36,,
1991-08-12,2.58,,
1991-08-13,2.42,,
1991-08-14,2.31,,
1991-08-15,2.31,,
1991-08-16,2.36,,
1991-08-19,2.25,,
1991-08-20,2.36,,
1991-08-21,2.42,,
1991-08-22,2.44,,
1991-08-23,2.42,,
1991-08-26,2.44,,
1991-08-27,2.5,,
1991-08-28,2.47,,
1991-08-29,2.53,,
1991-08-30,2.53,,
1991-09-03,2.56,,
1991-09-04,2.53,,
1991-09-05,2.58,,
1991-09-06,2.67,,
1991-09-09,2.64,,
1991-09-10,2.53,,
1991-09-11,2.53,,
1991-09-12,2.56,,
1991-09-13,2.47,,
1991-09-16,2.22,,
1991-09-17,2.36,,
1991-09-18,2.36,,
1991-09-19,2.36,,
1991-09-20,2.42,,
1991-09-23,2.47,,
1991-09-24,2.53,,
1991-09-25,2.47,,
1991-09-26,2.33,,
1991-09-27,2.14,,
1991-09-30,2.17,,
1991-10-01,2.17,,
1991-10-02,2.14,,
1991-10-03,2.17,,
1991-10-04,2.14,,
1991-10-07,1.92,,
1991-10-08,1.94,,
1991-10-09,1.94,,
1991-10-10,2.11,,
1991-10-11,2.39,,
1991-10-14,2.39,,
1991-10-15,2.33,,
1991-10-16,2.5,,
1991-10-17,2.61,,
1991-10-18,2.67,,
1991-10-21,2.64,,
1991-10-22,2.5,,
1991-10-23,2.36,,
1991-10-24,2.42,,
1991-10-25,2.36,,
1991-10-28,2.56,,
1991-10-29,2.67,,
1991-10-30,2.78,,
1991-10-31,2.97,,
1991-11-01,2.92,,
1991-11-04,2.83,,
1991-11-05,2.81,,
1991-11-06,2.89,,
1991-11-07,2.92,,
1991-11-08,2.86,,
1991-11-11,2.81,,
1991-11-12,2.97,,
1991-11-13,2.94,,
1991-11-14,3.0,,
1991-11-15,2.89,,
1991-11-18,2.81,,
1991-11-19,2.72,,
1991-11-20,2.72,,
1991-11-21,2.75,,
1991-11-22,2.78,,
1991-11-25,2.75,,
1991-11-26,2.78,,
1991-11-27,2.81,,
1991-11-29,2.81,,
1991-12-02,2.81,,
1991-12-03,2.83,,
1991-12-04,2.81,,
1991-12-05,2.64,,
1991-12-06,2.5,,
1991-12-09,2.5,,
1991-12-10,2.28,,
1991-12-11,2.28,,
1991-12-12,2.39,,
1991-12-13,2.42,,
1991-12-16,2.33,,
1991-12-17,2.31,,
1991-12-18,2.36,,
1991-12-19,2.31,,
1991-12-20,2.25,,
1991-12-23,2.39,,
1991-12-24,2.47,,
1991-12-26,2.64,,
1991-12-27,2.67,,
1991-12-30,2.81,,
1991-12-31,2.78,,
1992-01-02,2.67,,
1992-01-03,2.72,,
1992-01-06,2.75,,
1992-01-07,2.97,,
1992-01-08,3.03,,
1992-01-09,3.19,,
1992-01-10,3.03,,
1992-01-13,3.08,,
1992-01-14,3.08,,
1992-01-15,3.19,,
1992-01-16,3.08,,
1992-01-17,3.06,,
1992-01-20,3.08,,
1992-01-21,3.03,,
1992-01-22,3.22,,
1992-01-23,3.19,,
1992-01-24,3.28,,
1992-01-27,3.33,,
1992-01-28,3.36,,
1992-01-29,3.33,,
1992-01-30,3.36,,
1992-01-31,3.31,,
1992-02-03,3.22,,
1992-02-04,3.19,,
1992-02-05,3.19,,
1992-02-06,3.17,,
1992-02-07,3.08,,
1992-02-10,3.06,,
1992-02-11,3.08,,
1992-02-12,3.22,,
1992-02-13,3.17,,
1992-02-14,3.19,,
1992-02-18,3.19,,
1992-02-19,3.11,,
1992-02-20,3.14,,
1992-02-21,3.19,,
1992-02-24,3.14,,
1992-02-25,3.06,,
1992-02-26,3.14,,
1992-02-27,3.08,,
1992-02-28,3.06,,
1992-03-02,3.17,,
1992-03-03,3.03,,
1992-03-04,3.03,,
1992-03-05,2.94,,
1992-03-06,2.94,,
1992-03-09,3.11,,
1992-03-10,3.14,,
1992-03-11,3.08,,
1992-03-12,2.94,,
1992-03-13,2.94,,
1992-03-16,2.75,,
1992-03-17,2.94,,
1992-03-18,3.03,,
1992-03-19,3.06,,
1992-03-20,3.03,,
1992-03-23,3.0,,
1992-03-24,3.0,,
1992-03-25,2.92,,
1992-03-26,2.86,,
1992-03-27,2.61,,
1992-03-30,2.67,,
1992-03-31,2.86,,
1992-04-01,2.83,,
1992-04-02,2.83,,
1992-04-03,2.75,,
1992-04-06,2.78,,
1992-04-07,2.67,,
1992-04-08,2.42,,
1992-04-09,2.64,,
1992-04-10,2.67,,
1992-04-13,2.64,,
1992-04-14,2.58,,
1992-04-15,2.47,,
1992-04-16,2.58,,
1992-04-20,2.81,,
1992-04-21,2.78,,
1992-04-22,2.75,,
1992-04-23,2.69,,
1992-04-24,2.61,,
1992-04-27,2.5,,
1992-04-28,2.44,,
1992-04-29,2.42,,
1992-04-30,2.44,,
1992-05-01,2.53,,
1992-05-04,2.61,,
1992-05-05,2.53,,
1992-05-06,2.53,,
1992-05-07,2.47,,
1992-05-08,2.58,,
1992-05-11,2.56,,
1992-05-12,2.56,,
1992-05-13,2.61,,
1992-05-14,2.58,,
1992-05-15,2.58,,
1992-05-18,2.56,,
1992-05-19,2.64,,
1992-05-20,2.61,,
1992-05-21,2.67,,
1992-05-22,2.64,,
1992-05-26,2.56,,
1992-05-27,2.58,,
1992-05-28,2.61,,
1992-05-29,2.56,,
1992-06-01,2.58,,
1992-06-02,2.72,,
1992-06-03,2.86,,
1992-06-04,2.89,,
1992-06-05,3.03,,
1992-06-08,3.0,,
1992-06-09,3.06,,
1992-06-10,3.0,,
1992-06-11,2.97,,
1992-06-12,3.0,,
1992-06-15,2.94,,
1992-06-16,2.83,,
1992-06-17,2.67,,
1992-06-18,2.72,,
1992-06-19,2.58,,
1992-06-22,2.56,,
1992-06-23,2.56,,
1992-06-24,2.69,,
1992-06-25,2.61,,
1992-06-26,2.61,,
1992-06-29,2.64,,
1992-06-30,2.64,,
1992-07-01,2.69,,
1992-07-02,2.58,,
1992-07-06,2.64,,
1992-07-07,2.53,,
1992-07-08,2.53,,
1992-07-09,2.5,,
1992-07-10,2.78,,
1992-07-13,2.92,,
1992-07-14,2.94,,
1992-07-15,2.92,,
1992-07-16,2.92,,
1992-07-17,2.83,,
1992-07-20,2.81,,
1992-07-21,2.81,,
1992-07-22,2.67,,
1992-07-23,2.64,,
1992-07-24,2.56,,
1992-07-27,2.67,,
1992-07-28,2.67,,
1992-07-29,2.64,,
1992-07-30,2.67,,
1992-07-31,2.72,,
1992-08-03,2.67,,
1992-08-04,2.75,,
1992-08-05,2.78,,
1992-08-06,2.78,,
1992-08-07,2.83,,
1992-08-10,2.75,,
1992-08-11,2.86,,
1992-08-12,2.92,,
1992-08-13,2.86,,
1992-08-14,2.83,,
1992-08-17,2.86,,
1992-08-18,2.89,,
1992-08-19,3.0,,
1992-08-20,3.08,,
1992-08-21,2.92,,
1992-08-24,2.75,,
1992-08-25,2.86,,
1992-08-26,2.86,,
1992-08-27,3.03,,
1992-08-28,3.03,,
1992-08-31,3.0,,
1992-09-01,3.06,,
1992-09-02,3.28,,
1992-09-03,3.19,,
1992-09-04,3.14,,
1992-09-08,3.14,,
1992-09-09,2.94,,
1992-09-10,3.06,,
1992-09-11,3.06,,
1992-09-14,3.22,,
1992-09-15,3.17,,
1992-09-16,3.22,,
1992-09-17,3.28,,
1992-09-18,3.28,,
1992-09-21,3.42,,
1992-09-22,3.33,,
1992-09-23,3.39,,
1992-09-24,3.56,,
1992-09-25,3.42,,
1992-09-28,3.53,,
1992-09-29,3.61,,
1992-09-30,3.69,,
1992-10-01,3.67,,
1992-10-02,3.53,,
1992-10-05,3.47,,
1992-10-06,3.61,,
1992-10-07,3.53,,
1992-10-08,3.58,,
1992-10-09,3.56,,
1992-10-12,3.67,,
1992-10-13,3.67,,
1992-10-14,3.61,,
1992-10-15,3.75,,
1992-10-16,3.81,,
1992-10-19,3.92,,
1992-10-20,3.81,,
1992-10-21,3.75,,
1992-10-22,3.75,,
1992-10-23,3.64,,
1992-10-26,3.72,,
1992-10-27,3.69,,
