date,IBM,dcf,Deviation
2005-08-25,81.1,,
2005-08-26,80.38,,
2005-08-29,81.34,,
2005-08-30,80.54,,
2005-08-31,80.62,,
2005-09-01,79.54,,
2005-09-02,79.46,,
2005-09-06,81.02,,
2005-09-07,80.98,,
2005-09-08,80.8,,
2005-09-09,81.44,,
2005-09-12,81.48,,
2005-09-13,80.75,,
2005-09-14,80.48,,
2005-09-15,80.01,,
2005-09-16,80.33,,
2005-09-19,79.43,,
2005-09-20,78.7,,
2005-09-21,77.56,,
2005-09-22,78.21,,
2005-09-23,78.0,,
2005-09-26,77.41,,
2005-09-27,77.99,,
2005-09-28,79.5,,
2005-09-29,80.36,,
2005-09-30,80.22,,
2005-10-03,80.45,,
2005-10-04,80.11,,
2005-10-05,79.82,,
2005-10-06,79.7,,
2005-10-07,80.5,,
2005-10-10,81.25,,
2005-10-11,83.19,,
2005-10-12,82.19,,
2005-10-13,82.2,,
2005-10-14,82.35,,
2005-10-17,82.59,,
2005-10-18,83.48,,
2005-10-19,84.17,,
2005-10-20,83.17,,
2005-10-21,83.33,,
2005-10-24,83.47,,
2005-10-25,83.36,,
2005-10-26,82.89,,
2005-10-27,82.31,,
2005-10-28,81.42,,
2005-10-31,81.88,,
2005-11-01,81.59,,
2005-11-02,81.06,,
2005-11-03,82.87,,
2005-11-04,83.0,,
2005-11-07,83.61,,
2005-11-08,83.15,,
2005-11-09,82.84,,
2005-11-10,83.99,,
2005-11-11,84.55,,
2005-11-14,84.36,,
2005-11-15,85.53,,
2005-11-16,86.54,,
2005-11-17,86.89,,
2005-11-18,87.77,,
2005-11-21,87.29,,
2005-11-22,87.99,,
2005-11-23,88.8,,
2005-11-25,88.8,,
2005-11-28,89.11,,
2005-11-29,89.1,,
2005-11-30,88.9,,
2005-12-01,89.21,,
2005-12-02,88.65,,
2005-12-05,88.43,,
2005-12-06,89.14,,
2005-12-07,88.72,,
2005-12-08,87.5,,
2005-12-09,86.97,,
2005-12-12,85.96,,
2005-12-13,83.71,,
2005-12-14,83.13,,
2005-12-15,83.53,,
2005-12-16,83.37,,
2005-12-19,82.76,,
2005-12-20,82.48,,
2005-12-21,83.12,,
2005-12-22,83.22,,
2005-12-23,83.48,,
2005-12-27,82.99,,
2005-12-28,83.04,,
2005-12-29,82.4,,
2005-12-30,82.2,,
2006-01-03,82.06,,
2006-01-04,81.95,,
2006-01-05,82.5,,
2006-01-06,84.95,,
2006-01-09,83.73,,
2006-01-10,84.07,,
2006-01-11,84.17,,
2006-01-12,83.57,,
2006-01-13,83.17,,
2006-01-17,83.0,,
2006-01-18,83.8,,
2006-01-19,83.09,,
2006-01-20,81.36,,
2006-01-23,81.41,,
2006-01-24,80.85,,
2006-01-25,80.91,,
2006-01-26,80.72,,
2006-01-27,81.02,,
2006-01-30,81.63,,
2006-01-31,81.3,,
2006-02-01,81.94,,
2006-02-02,81.23,,
2006-02-03,79.97,,
2006-02-06,79.51,,
2006-02-07,79.85,,
2006-02-08,80.8,,
2006-02-09,80.4,,
2006-02-10,81.33,,
2006-02-13,80.44,,
2006-02-14,81.09,,
2006-02-15,80.85,,
2006-02-16,80.91,,
2006-02-17,80.71,,
2006-02-21,80.5,,
2006-02-22,81.35,,
2006-02-23,80.2,,
2006-02-24,80.1,,
2006-02-27,80.63,,
2006-02-28,80.24,,
2006-03-01,79.9,,
2006-03-02,79.94,,
2006-03-03,79.96,,
2006-03-06,80.0,,
2006-03-07,80.29,,
2006-03-08,81.14,,
2006-03-09,81.02,,
2006-03-10,81.57,,
2006-03-13,81.93,,
2006-03-14,82.88,,
2006-03-15,83.38,,
2006-03-16,82.87,,
2006-03-17,83.3,,
2006-03-20,83.58,,
2006-03-21,83.81,,
2006-03-22,84.45,,
2006-03-23,83.2,,
2006-03-24,83.36,,
2006-03-27,83.08,,
2006-03-28,82.43,,
2006-03-29,83.13,,
2006-03-30,83.2,,
2006-03-31,82.47,,
2006-04-03,83.06,,
2006-04-04,83.45,,
2006-04-05,84.17,,
2006-04-06,83.81,,
2006-04-07,82.48,,
2006-04-10,82.1,,
2006-04-11,81.16,,
2006-04-12,80.75,,
2006-04-13,81.98,,
2006-04-17,81.64,,
2006-04-18,83.31,,
2006-04-19,81.86,,
2006-04-20,82.02,,
2006-04-21,81.66,,
2006-04-24,82.11,,
2006-04-25,82.67,,
2006-04-26,83.35,,
2006-04-27,83.88,,
2006-04-28,82.34,,
2006-05-01,82.23,,
2006-05-02,82.42,,
2006-05-03,82.7,,
2006-05-04,82.43,,
2006-05-05,83.28,,
2006-05-08,82.89,,
2006-05-09,83.23,,
2006-05-10,82.9,,
2006-05-11,82.46,,
2006-05-12,82.39,,
2006-05-15,82.89,,
2006-05-16,82.16,,
2006-05-17,81.27,,
2006-05-18,80.66,,
2006-05-19,80.28,,
2006-05-22,80.02,,
2006-05-23,79.83,,
2006-05-24,79.78,,
2006-05-25,80.14,,
2006-05-26,80.75,,
2006-05-30,80.16,,
2006-05-31,79.9,,
2006-06-01,80.69,,
2006-06-02,79.52,,
2006-06-05,79.06,,
2006-06-06,79.76,,
2006-06-07,79.15,,
2006-06-08,77.03,,
2006-06-09,77.63,,
2006-06-12,77.02,,
2006-06-13,76.93,,
2006-06-14,77.71,,
2006-06-15,78.56,,
2006-06-16,77.95,,
2006-06-19,77.67,,
2006-06-20,77.99,,
2006-06-21,78.3,,
2006-06-22,77.19,,
2006-06-23,77.1,,
2006-06-26,77.15,,
2006-06-27,76.63,,
2006-06-28,76.56,,
2006-06-29,77.59,,
2006-06-30,76.82,,
2006-07-03,78.02,,
2006-07-05,77.77,,
2006-07-06,78.09,,
2006-07-07,76.42,,
2006-07-10,76.67,,
2006-07-11,76.47,,
2006-07-12,75.48,,
2006-07-13,74.24,,
2006-07-14,73.57,,
2006-07-17,73.7,,
2006-07-18,74.26,,
2006-07-19,76.07,,
2006-07-20,75.48,,
2006-07-21,74.86,,
2006-07-24,75.99,,
2006-07-25,75.89,,
2006-07-26,75.83,,
2006-07-27,76.15,,
2006-07-28,76.96,,
2006-07-31,77.41,,
2006-08-01,76.14,,
2006-08-02,76.32,,
2006-08-03,76.33,,
2006-08-04,75.91,,
2006-08-07,75.52,,
2006-08-08,75.33,,
2006-08-09,75.39,,
2006-08-10,75.74,,
2006-08-11,75.48,,
2006-08-14,76.68,,
2006-08-15,77.08,,
2006-08-16,79.09,,
2006-08-17,79.37,,
2006-08-18,79.9,,
2006-08-21,79.28,,
2006-08-22,78.95,,
2006-08-23,78.67,,
2006-08-24,79.38,,
2006-08-25,79.88,,
2006-08-28,80.32,,
2006-08-29,81.4,,
2006-08-30,81.22,,
2006-08-31,80.97,,
2006-09-01,81.41,,
2006-09-05,80.85,,
2006-09-06,80.28,,
2006-09-07,79.4,,
2006-09-08,80.66,,
2006-09-11,80.93,,
2006-09-12,82.28,,
2006-09-13,82.21,,
2006-09-14,82.47,,
2006-09-15,82.94,,
2006-09-18,82.24,,
2006-09-19,81.87,,
2006-09-20,83.42,,
2006-09-21,81.61,,
2006-09-22,81.21,,
2006-09-25,82.0,,
2006-09-26,82.5,,
2006-09-27,82.09,,
2006-09-28,81.99,,
2006-09-29,81.94,,
2006-10-02,81.87,,
2006-10-03,81.65,,
2006-10-04,83.1,,
2006-10-05,82.92,,
2006-10-06,83.14,,
2006-10-09,84.0,,
2006-10-10,84.19,,
2006-10-11,84.19,,
2006-10-12,84.7,,
2006-10-13,86.08,,
2006-10-16,86.71,,
2006-10-17,86.95,,
2006-10-18,89.82,,
2006-10-19,89.86,,
2006-10-20,90.48,,
2006-10-23,91.56,,
2006-10-24,91.49,,
2006-10-25,91.83,,
2006-10-26,91.54,,
2006-10-27,90.76,,
2006-10-30,91.5,,
2006-10-31,92.33,,
2006-11-01,91.8,,
2006-11-02,91.68,,
2006-11-03,91.41,,
2006-11-06,92.6,,
2006-11-07,92.75,,
2006-11-08,92.59,,
2006-11-09,92.42,,
2006-11-10,91.76,,
2006-11-13,92.07,,
2006-11-14,93.29,,
2006-11-15,93.11,,
2006-11-16,93.47,,
2006-11-17,93.81,,
2006-11-20,93.25,,
2006-11-21,93.08,,
2006-11-22,93.52,,
2006-11-24,93.35,,
2006-11-27,91.45,,
2006-11-28,91.35,,
2006-11-29,91.52,,
2006-11-30,91.92,,
2006-12-01,91.25,,
2006-12-04,93.51,,
2006-12-05,94.48,,
2006-12-06,94.12,,
2006-12-07,94.23,,
2006-12-08,93.86,,
2006-12-11,93.64,,
2006-12-12,94.12,,
2006-12-13,94.77,,
2006-12-14,95.36,,
2006-12-15,95.3,,
2006-12-18,95.44,,
2006-12-19,96.0,,
2006-12-20,96.0,,
2006-12-21,95.91,,
2006-12-22,95.25,,
2006-12-26,95.66,,
2006-12-27,97.2,,
2006-12-28,96.97,,
2006-12-29,97.15,,
2007-01-03,97.27,,
2007-01-04,98.31,,
2007-01-05,97.42,,
2007-01-08,98.9,,
2007-01-09,100.07,,
2007-01-10,98.89,,
2007-01-11,98.65,,
2007-01-12,99.34,,
2007-01-16,100.82,,
2007-01-17,100.02,,
2007-01-18,99.45,,
2007-01-19,96.17,,
2007-01-22,97.11,,
2007-01-23,97.08,,
2007-01-24,97.4,,
2007-01-25,97.51,,
2007-01-26,97.45,,
2007-01-29,98.54,,
2007-01-30,99.37,,
2007-01-31,99.15,,
2007-02-01,99.0,,
2007-02-02,99.17,,
2007-02-05,100.38,,
2007-02-06,99.85,,
2007-02-07,99.54,,
2007-02-08,99.62,,
2007-02-09,98.55,,
2007-02-12,98.58,,
2007-02-13,98.29,,
2007-02-14,99.2,,
2007-02-15,98.92,,
2007-02-16,98.99,,
2007-02-20,99.35,,
2007-02-21,99.09,,
2007-02-22,98.5,,
2007-02-23,97.73,,
2007-02-26,96.91,,
2007-02-27,93.96,,
2007-02-28,92.94,,
2007-03-01,92.27,,
2007-03-02,90.9,,
2007-03-05,91.81,,
2007-03-06,93.8,,
2007-03-07,93.94,,
2007-03-08,93.0,,
2007-03-09,93.28,,
2007-03-12,94.11,,
2007-03-13,92.71,,
2007-03-14,93.76,,
2007-03-15,93.45,,
2007-03-16,93.25,,
2007-03-19,93.99,,
2007-03-20,94.5,,
2007-03-21,95.36,,
2007-03-22,95.19,,
2007-03-23,95.03,,
2007-03-26,95.0,,
2007-03-27,94.73,,
2007-03-28,94.26,,
2007-03-29,94.57,,
2007-03-30,94.26,,
2007-04-02,95.21,,
2007-04-03,96.1,,
2007-04-04,96.21,,
2007-04-05,96.52,,
2007-04-09,96.62,,
2007-04-10,96.46,,
2007-04-11,95.16,,
2007-04-12,95.67,,
2007-04-13,94.93,,
2007-04-16,96.18,,
2007-04-17,97.12,,
2007-04-18,94.8,,
2007-04-19,94.29,,
2007-04-20,94.58,,
2007-04-23,95.21,,
2007-04-24,98.49,,
2007-04-25,101.46,,
2007-04-26,100.9,,
2007-04-27,101.17,,
2007-04-30,102.21,,
2007-05-01,103.17,,
2007-05-02,102.22,,
2007-05-03,102.8,,
2007-05-04,102.96,,
2007-05-07,103.16,,
2007-05-08,103.29,,
2007-05-09,104.38,,
2007-05-10,104.68,,
2007-05-11,105.98,,
2007-05-14,105.57,,
2007-05-15,104.83,,
2007-05-16,105.87,,
2007-05-17,105.31,,
2007-05-18,107.99,,
2007-05-21,107.04,,
2007-05-22,106.7,,
2007-05-23,105.58,,
2007-05-24,103.95,,
2007-05-25,105.18,,
2007-05-29,105.91,,
2007-05-30,106.93,,
2007-05-31,106.6,,
2007-06-01,106.54,,
2007-06-04,106.23,,
2007-06-05,105.84,,
2007-06-06,102.41,,
2007-06-07,101.8,,
2007-06-08,103.07,,
2007-06-11,103.22,,
2007-06-12,102.34,,
2007-06-13,103.12,,
2007-06-14,103.85,,
2007-06-15,105.09,,
2007-06-18,105.33,,
2007-06-19,106.5,,
2007-06-20,106.0,,
2007-06-21,106.6,,
2007-06-22,104.44,,
2007-06-25,105.1,,
2007-06-26,105.33,,
2007-06-27,105.43,,
2007-06-28,105.95,,
2007-06-29,105.25,,
2007-07-02,105.01,,
2007-07-03,106.58,,
2007-07-05,108.05,,
2007-07-06,109.03,,
2007-07-09,108.97,,
2007-07-10,108.63,,
2007-07-11,109.1,,
2007-07-12,109.28,,
2007-07-13,108.6,,
2007-07-16,109.66,,
2007-07-17,110.77,,
2007-07-18,111.08,,
2007-07-19,115.86,,
2007-07-20,114.81,,
2007-07-23,116.38,,
2007-07-24,116.17,,
2007-07-25,118.1,,
2007-07-26,116.53,,
2007-07-27,115.62,,
2007-07-30,114.52,,
2007-07-31,110.65,,
2007-08-01,112.04,,
2007-08-02,113.23,,
2007-08-03,111.89,,
2007-08-06,113.89,,
2007-08-07,113.53,,
2007-08-08,112.98,,
2007-08-09,110.73,,
2007-08-10,112.64,,
2007-08-13,112.71,,
2007-08-14,112.05,,
2007-08-15,111.23,,
2007-08-16,109.69,,
2007-08-17,110.9,,
2007-08-20,109.22,,
2007-08-21,109.04,,
2007-08-22,110.0,,
2007-08-23,111.45,,
2007-08-24,113.24,,
2007-08-27,113.44,,
2007-08-28,112.0,,
2007-08-29,114.57,,
2007-08-30,115.37,,
2007-08-31,116.69,,
2007-09-04,118.19,,
2007-09-05,117.88,,
2007-09-06,117.62,,
2007-09-07,115.55,,
2007-09-10,115.8,,
2007-09-11,117.35,,
2007-09-12,116.0,,
2007-09-13,115.95,,
2007-09-14,115.13,,
2007-09-17,114.52,,
2007-09-18,116.63,,
2007-09-19,116.67,,
2007-09-20,116.86,,
2007-09-21,116.78,,
2007-09-24,116.25,,
2007-09-25,116.51,,
2007-09-26,117.3,,
2007-09-27,117.71,,
2007-09-28,117.8,,
2007-10-01,119.03,,
2007-10-02,118.36,,
2007-10-03,116.4,,
2007-10-04,115.69,,
2007-10-05,116.3,,
2007-10-08,117.77,,
2007-10-09,118.3,,
2007-10-10,118.62,,
2007-10-11,118.05,,
2007-10-12,117.81,,
2007-10-15,118.03,,
2007-10-16,119.6,,
2007-10-17,115.78,,
2007-10-18,114.8,,
2007-10-19,112.28,,
2007-10-22,113.37,,
2007-10-23,114.68,,
2007-10-24,112.95,,
2007-10-25,112.81,,
2007-10-26,113.73,,
2007-10-29,114.8,,
2007-10-30,114.12,,
2007-10-31,116.12,,
2007-11-01,113.65,,
2007-11-02,114.59,,
2007-11-05,113.4,,
2007-11-06,113.17,,
2007-11-07,111.08,,
2007-11-08,106.11,,
2007-11-09,100.25,,
2007-11-12,101.45,,
2007-11-13,105.27,,
2007-11-14,103.44,,
2007-11-15,103.6,,
2007-11-16,104.79,,
2007-11-19,102.22,,
2007-11-20,103.42,,
2007-11-21,102.22,,
2007-11-23,104.05,,
2007-11-26,101.97,,
2007-11-27,103.83,,
2007-11-28,107.37,,
2007-11-29,107.5,,
2007-11-30,105.18,,
2007-12-03,105.83,,
2007-12-04,106.63,,
2007-12-05,108.16,,
2007-12-06,109.7,,
2007-12-07,108.86,,
2007-12-10,109.39,,
2007-12-11,106.99,,
2007-12-12,108.47,,
2007-12-13,108.18,,
2007-12-14,105.77,,
2007-12-17,104.53,,
2007-12-18,106.31,,
2007-12-19,107.14,,
2007-12-20,108.84,,
2007-12-21,111.05,,
2007-12-24,111.65,,
2007-12-26,111.56,,
2007-12-27,109.6,,
2007-12-28,110.09,,
2007-12-31,108.1,,
2008-01-02,104.69,,
2008-01-03,104.9,,
2008-01-04,101.13,,
2008-01-07,100.05,,
2008-01-08,97.59,,
2008-01-09,98.31,,
2008-01-10,99.92,,
2008-01-11,97.67,,
2008-01-14,102.93,,
2008-01-15,101.83,,
2008-01-16,101.63,,
2008-01-17,101.1,,
2008-01-18,103.4,,
2008-01-22,101.22,,
2008-01-23,106.1,,
2008-01-24,106.91,,
2008-01-25,104.52,,
2008-01-28,104.98,,
2008-01-29,106.1,,
2008-01-30,105.65,,
2008-01-31,107.11,,
2008-02-01,109.08,,
2008-02-04,107.93,,
2008-02-05,105.02,,
2008-02-06,103.59,,
2008-02-07,102.34,,
2008-02-08,103.27,,
2008-02-11,105.14,,
2008-02-12,106.53,,
2008-02-13,108.42,,
2008-02-14,106.13,,
2008-02-15,106.16,,
2008-02-19,105.0,,
2008-02-20,107.85,,
2008-02-21,106.93,,
2008-02-22,108.07,,
2008-02-25,110.08,,
2008-02-26,114.38,,
2008-02-27,116.46,,
2008-02-28,115.24,,
2008-02-29,113.86,,
2008-03-03,114.23,,
2008-03-04,115.71,,
2008-03-05,115.39,,
2008-03-06,112.52,,
2008-03-07,113.94,,
2008-03-10,114.01,,
2008-03-11,116.49,,
2008-03-12,117.07,,
2008-03-13,115.91,,
2008-03-14,115.23,,
2008-03-17,115.55,,
2008-03-18,118.41,,
2008-03-19,116.94,,
2008-03-20,118.33,,
2008-03-24,119.06,,
2008-03-25,117.97,,
2008-03-26,116.91,,
2008-03-27,115.52,,
2008-03-28,114.57,,
2008-03-31,115.14,,
2008-04-01,116.49,,
2008-04-02,114.81,,
2008-04-03,116.02,,
2008-04-04,115.76,,
2008-04-07,116.31,,
2008-04-08,116.27,,
2008-04-09,116.77,,
2008-04-10,118.78,,
2008-04-11,116.0,,
2008-04-14,117.28,,
2008-04-15,117.17,,
2008-04-16,120.47,,
2008-04-17,123.08,,
2008-04-18,124.4,,
2008-04-21,124.35,,
2008-04-22,123.67,,
2008-04-23,123.6,,
2008-04-24,124.19,,
2008-04-25,123.08,,
2008-04-28,121.69,,
2008-04-29,122.85,,
2008-04-30,120.7,,
2008-05-01,123.61,,
2008-05-02,123.18,,
2008-05-05,122.03,,
2008-05-06,122.82,,
2008-05-07,124.14,,
2008-05-08,124.92,,
2008-05-09,124.06,,
2008-05-12,125.24,,
2008-05-13,126.58,,
2008-05-14,127.52,,
2008-05-15,128.46,,
2008-05-16,127.82,,
2008-05-19,126.49,,
2008-05-20,125.18,,
2008-05-21,123.62,,
2008-05-22,124.7,,
2008-05-23,124.2,,
2008-05-27,127.32,,
2008-05-28,129.54,,
2008-05-29,129.71,,
2008-05-30,129.43,,
2008-06-02,127.36,,
2008-06-03,127.84,,
2008-06-04,127.55,,
2008-06-05,128.47,,
2008-06-06,124.94,,
2008-06-09,125.86,,
2008-06-10,125.94,,
2008-06-11,123.25,,
2008-06-12,123.85,,
2008-06-13,126.15,,
2008-06-16,126.71,,
2008-06-17,125.1,,
2008-06-18,124.16,,
2008-06-19,125.02,,
2008-06-20,122.74,,
2008-06-23,123.46,,
2008-06-24,123.46,,
2008-06-25,124.58,,
2008-06-26,121.13,,
2008-06-27,120.05,,
2008-06-30,118.53,,
2008-07-01,119.27,,
2008-07-02,119.1,,
2008-07-03,119.54,,
2008-07-07,121.5,,
2008-07-08,123.88,,
2008-07-09,120.4,,
2008-07-10,123.18,,
2008-07-11,122.12,,
2008-07-14,121.54,,
2008-07-15,123.2,,
2008-07-16,125.94,,
2008-07-17,126.52,,
2008-07-18,129.89,,
2008-07-21,128.66,,
2008-07-22,130.0,,
2008-07-23,129.52,,
2008-07-24,130.0,,
2008-07-25,128.53,,
2008-07-28,126.25,,
2008-07-29,127.66,,
2008-07-30,128.86,,
2008-07-31,127.98,,
2008-08-01,126.64,,
2008-08-04,127.56,,
2008-08-05,128.87,,
2008-08-06,129.16,,
2008-08-07,129.05,,
2008-08-08,128.81,,
2008-08-11,126.6,,
2008-08-12,125.22,,
2008-08-13,125.8,,
2008-08-14,126.94,,
2008-08-15,126.36,,
2008-08-18,124.59,,
2008-08-19,122.56,,
2008-08-20,122.51,,
2008-08-21,122.99,,
2008-08-22,124.93,,
2008-08-25,122.86,,
2008-08-26,122.5,,
2008-08-27,123.38,,
2008-08-28,124.58,,
2008-08-29,121.73,,
2008-09-02,118.41,,
2008-09-03,118.34,,
2008-09-04,115.0,,
2008-09-05,114.33,,
2008-09-08,117.29,,
2008-09-09,115.04,,
2008-09-10,118.04,,
2008-09-11,119.2,,
2008-09-12,118.97,,
2008-09-15,115.19,,
2008-09-16,116.05,,
2008-09-17,111.47,,
2008-09-18,115.12,,
2008-09-19,118.85,,
2008-09-22,116.21,,
2008-09-23,115.36,,
2008-09-24,116.46,,
2008-09-25,120.11,,
2008-09-26,119.42,,
2008-09-29,114.46,,
2008-09-30,116.96,,
2008-10-01,110.13,,
2008-10-02,104.74,,
2008-10-03,103.44,,
2008-10-06,100.62,,
2008-10-07,95.65,,
2008-10-08,90.55,,
2008-10-09,89.0,,
2008-10-10,87.75,,
2008-10-13,92.21,,
2008-10-14,93.6,,
2008-10-15,88.29,,
2008-10-16,91.52,,
2008-10-17,90.78,,
2008-10-20,92.51,,
2008-10-21,88.86,,
2008-10-22,83.6,,
2008-10-23,84.35,,
2008-10-24,82.07,,
2008-10-27,79.66,,
2008-10-28,87.28,,
2008-10-29,88.2,,
2008-10-30,90.69,,
2008-10-31,92.97,,
2008-11-03,92.68,,
2008-11-04,93.4,,
2008-11-05,89.94,,
2008-11-06,85.15,,
2008-11-07,86.27,,
2008-11-10,83.87,,
2008-11-11,82.74,,
2008-11-12,79.74,,
2008-11-13,84.21,,
2008-11-14,80.33,,
2008-11-17,77.48,,
2008-11-18,80.08,,
2008-11-19,75.97,,
2008-11-20,71.74,,
2008-11-21,74.88,,
2008-11-24,79.89,,
2008-11-25,80.65,,
2008-11-26,81.67,,
2008-11-28,81.6,,
2008-12-01,76.9,,
2008-12-02,79.84,,
2008-12-03,80.67,,
2008-12-04,77.44,,
2008-12-05,80.59,,
2008-12-08,84.86,,
2008-12-09,82.69,,
2008-12-10,82.86,,
2008-12-11,80.58,,
2008-12-12,82.2,,
2008-12-15,82.77,,
2008-12-16,86.4,,
2008-12-17,85.84,,
2008-12-18,84.0,,
2008-12-19,83.52,,
2008-12-22,81.99,,
2008-12-23,80.6,,
2008-12-24,80.52,,
2008-12-26,81.33,,
2008-12-29,81.25,,
2008-12-30,83.55,,
2008-12-31,84.16,,
2009-01-02,87.37,,
2009-01-05,86.82,,
2009-01-06,89.23,,
2009-01-07,87.79,,
2009-01-08,87.18,,
2009-01-09,84.7,,
2009-01-12,85.71,,
2009-01-13,85.34,,
2009-01-14,83.19,,
2009-01-15,84.12,,
2009-01-16,84.92,,
2009-01-20,81.98,,
2009-01-21,91.42,,
2009-01-22,90.07,,
2009-01-23,89.49,,
2009-01-26,91.6,,
2009-01-27,91.66,,
2009-01-28,94.82,,
2009-01-29,92.51,,
2009-01-30,91.65,,
2009-02-02,90.93,,
2009-02-03,93.48,,
2009-02-04,92.83,,
2009-02-05,92.41,,
2009-02-06,96.14,,
2009-02-09,96.82,,
2009-02-10,93.27,,
2009-02-11,95.16,,
2009-02-12,95.07,,
2009-02-13,93.84,,
2009-02-17,90.67,,
2009-02-18,91.51,,
2009-02-19,88.93,,
2009-02-20,88.79,,
2009-02-23,84.37,,
2009-02-24,86.4,,
2009-02-25,85.9,,
2009-02-26,88.97,,
2009-02-27,92.03,,
2009-03-02,89.05,,
2009-03-03,87.77,,
2009-03-04,89.49,,
2009-03-05,87.48,,
2009-03-06,85.81,,
2009-03-09,83.48,,
2009-03-10,87.25,,
2009-03-11,88.62,,
2009-03-12,90.4,,
2009-03-13,90.36,,
2009-03-16,91.22,,
2009-03-17,92.91,,
2009-03-18,91.95,,
2009-03-19,92.66,,
2009-03-20,92.51,,
2009-03-23,98.71,,
2009-03-24,98.3,,
2009-03-25,97.95,,
2009-03-26,98.78,,
2009-03-27,94.15,,
2009-03-30,94.52,105.99666666666667,-0.10827384508946825
2009-03-31,96.89,106.71666666666667,-0.09208183663907543
2009-04-01,97.61,109.92666666666666,-0.11204439323185156
2009-04-02,100.82,111.32666666666667,-0.09437690879693406
2009-04-03,102.22,110.66666666666667,-0.07632530120481928
2009-04-06,101.56,107.85666666666667,-0.058379948697345196
2009-04-07,98.75,110.29666666666667,-0.10468735833660736
2009-04-08,101.19,110.80666666666667,-0.08678779856807661
2009-04-09,101.7,109.05666666666667,-0.0674572852034111
2009-04-13,99.95,108.37666666666667,-0.07775351397902375
2009-04-14,99.27,107.95666666666666,-0.0804643838577207
2009-04-15,98.85,110.53666666666666,-0.10572660655589394
2009-04-16,101.43,110.37666666666667,-0.08105577869718839
2009-04-17,101.27,109.53666666666666,-0.07546940141809444
2009-04-20,100.43,111.41666666666667,-0.09860882572924456
2009-04-21,102.31,111.65666666666667,-0.08370898886467437
2009-04-22,102.55,110.52666666666667,-0.07216961215996143
2009-04-23,101.42,109.18666666666667,-0.07113200634998162
2009-04-24,100.08,109.05666666666667,-0.08231194791698515
2009-04-27,99.95,111.04666666666667,-0.09992795821576517
2009-04-28,101.94,113.14666666666666,-0.09904548668394997
2009-04-29,104.04,112.31666666666666,-0.07369045852500367
2009-04-30,103.21,113.71666666666667,-0.09239337534808745
2009-05-01,104.61,115.29666666666667,-0.09268842695654689
2009-05-04,106.19,114.95666666666666,-0.07626061994374689
2009-05-05,105.85,113.72666666666667,-0.06925962834867239
2009-05-06,104.62,111.69666666666667,-0.06335611328299862
2009-05-07,102.59,110.59666666666666,-0.07239518972844261
2009-05-08,101.49,112.00666666666666,-0.09389322064162842
2009-05-11,102.9,113.04666666666667,-0.08975644276699879
2009-05-12,103.94,111.36666666666666,-0.06668662077222387
2009-05-13,102.26,110.15666666666667,-0.0716857808575665
2009-05-14,101.05,110.47666666666667,-0.08532721841716207
2009-05-15,101.37,113.68666666666667,-0.10833870873160145
2009-05-18,104.58,114.61666666666666,-0.0875672531627163
2009-05-19,105.51,113.15666666666667,-0.06757592718060501
2009-05-20,104.05,111.92666666666666,-0.0703734588123176
2009-05-21,102.82,110.99666666666667,-0.0736658758521278
2009-05-22,101.89,114.12666666666667,-0.10722004789999418
2009-05-26,105.02,112.03666666666666,-0.06262830620927673
2009-05-27,102.93,113.79666666666667,-0.09549195934268717
2009-05-28,104.69,115.38666666666667,-0.09270279639473078
2009-05-29,106.28,117.47666666666667,-0.0953097068921488
2009-06-01,108.37,115.93666666666667,-0.06526551853023199
2009-06-02,106.83,115.59666666666666,-0.07583840364485717
2009-06-03,106.49,115.43666666666667,-0.07750281539660997
2009-06-04,106.33,116.34666666666666,-0.08609328443731379
2009-06-05,107.24,116.59666666666666,-0.08024814888933363
2009-06-08,107.49,117.24666666666667,-0.08321487462330135
2009-06-09,108.14,117.45666666666666,-0.07932003291994205
2009-06-10,108.35,118.50666666666666,-0.0857054455445545
2009-06-11,109.4,117.31666666666666,-0.06748117630345207
2009-06-12,108.21,116.72666666666667,-0.07296247644068776
2009-06-15,107.62,116.42666666666666,-0.07564131928538698
2009-06-16,107.32,116.10666666666667,-0.07567753789618747
2009-06-17,107.0,115.43666666666667,-0.07308480840865117
2009-06-18,106.33,114.99666666666667,-0.07536450331893685
2009-06-19,105.89,113.62666666666667,-0.06808847688336073
2009-06-22,104.52,113.54666666666667,-0.07949741662752474
2009-06-23,104.44,113.25666666666666,-0.07784677870324042
2009-06-24,104.15,115.16666666666667,-0.09565846599131689
2009-06-25,106.06,114.78666666666666,-0.07602509002206992
2009-06-26,105.68,114.93666666666667,-0.08053710739247699
2009-06-29,105.83,113.52666666666667,-0.0677961125139468
2009-06-30,104.42,113.91131015169215,-0.0833219294822688
2009-07-01,104.84,110.80131015169215,-0.053801802014171396
2009-07-02,101.73,110.72131015169217,-0.08120668134592834
2009-07-06,101.65,109.26131015169216,-0.06966153106827155
2009-07-07,100.19,109.75131015169218,-0.08711795912483478
2009-07-08,100.68,111.15131015169214,-0.09420770782999832
2009-07-09,102.08,109.90131015169214,-0.07116666890409884
2009-07-10,100.83,112.69131015169216,-0.10525487844382875
2009-07-13,103.62,112.32131015169216,-0.07746802579083933
2009-07-14,103.25,116.29131015169214,-0.11214346226455663
2009-07-15,107.22,119.71131015169216,-0.10434527978905084
2009-07-16,110.64,124.49131015169215,-0.11126326917769913
2009-07-17,115.42,125.51131015169216,-0.08040159997928364
