date,BDX,dcf,Deviation
1993-12-16,8.91,,
1993-12-17,8.94,,
1993-12-20,8.97,,
1993-12-21,9.0,,
1993-12-22,9.03,,
1993-12-23,8.97,,
1993-12-27,9.03,,
1993-12-28,9.03,,
1993-12-29,9.13,,
1993-12-30,9.03,,
1993-12-31,8.94,,
1994-01-03,8.97,,
1994-01-04,8.88,,
1994-01-05,8.84,,
1994-01-06,8.69,,
1994-01-07,8.84,,
1994-01-10,9.0,,
1994-01-11,8.94,,
1994-01-12,8.84,,
1994-01-13,8.84,,
1994-01-14,9.0,,
1994-01-17,9.0,,
1994-01-18,8.84,,
1994-01-19,8.81,,
1994-01-20,8.94,,
1994-01-21,8.81,,
1994-01-24,8.56,,
1994-01-25,8.56,,
1994-01-26,8.69,,
1994-01-27,8.94,,
1994-01-28,9.06,,
1994-01-31,9.22,,
1994-02-01,9.22,,
1994-02-02,9.19,,
1994-02-03,9.22,,
1994-02-04,9.03,,
1994-02-07,8.94,,
1994-02-08,8.97,,
1994-02-09,9.0,,
1994-02-10,9.28,,
1994-02-11,9.31,,
1994-02-14,9.25,,
1994-02-15,9.25,,
1994-02-16,9.38,,
1994-02-17,9.38,,
1994-02-18,9.5,,
1994-02-22,9.72,,
1994-02-23,9.88,,
1994-02-24,9.63,,
1994-02-25,9.78,,
1994-02-28,9.81,,
1994-03-01,9.72,,
1994-03-02,9.59,,
1994-03-03,9.5,,
1994-03-04,9.41,,
1994-03-07,9.5,,
1994-03-08,9.47,,
1994-03-09,9.5,,
1994-03-10,9.66,,
1994-03-11,9.66,,
1994-03-14,9.91,,
1994-03-15,10.0,,
1994-03-16,10.13,,
1994-03-17,10.06,,
1994-03-18,10.06,,
1994-03-21,10.06,,
1994-03-22,9.94,,
1994-03-23,9.94,,
1994-03-24,9.69,,
1994-03-25,9.94,,
1994-03-28,9.91,,
1994-03-29,9.66,,
1994-03-30,9.53,,
1994-03-31,9.38,,
1994-04-04,9.0,,
1994-04-05,9.25,,
1994-04-06,9.28,,
1994-04-07,9.44,,
1994-04-08,9.22,,
1994-04-11,9.19,,
1994-04-12,9.03,,
1994-04-13,8.97,,
1994-04-14,8.88,,
1994-04-15,8.88,,
1994-04-18,8.91,,
1994-04-19,8.97,,
1994-04-20,9.03,,
1994-04-21,9.31,,
1994-04-22,9.28,,
1994-04-25,9.31,,
1994-04-26,9.25,,
1994-04-28,9.5,,
1994-04-29,9.66,,
1994-05-02,9.66,,
1994-05-03,9.66,,
1994-05-04,9.47,,
1994-05-05,9.63,,
1994-05-06,9.63,,
1994-05-09,9.53,,
1994-05-10,9.5,,
1994-05-11,9.13,,
1994-05-12,9.5,,
1994-05-13,9.44,,
1994-05-16,9.56,,
1994-05-17,9.56,,
1994-05-18,9.69,,
1994-05-19,9.84,,
1994-05-20,9.66,,
1994-05-23,9.41,,
1994-05-24,9.44,,
1994-05-25,9.5,,
1994-05-26,9.5,,
1994-05-27,9.41,,
1994-05-31,9.53,,
1994-06-01,9.41,,
1994-06-02,9.25,,
1994-06-03,9.34,,
1994-06-06,9.47,,
1994-06-07,9.5,,
1994-06-08,9.44,,
1994-06-09,9.47,,
1994-06-10,9.75,,
1994-06-13,9.78,,
1994-06-14,9.75,,
1994-06-15,9.81,,
1994-06-16,9.81,,
1994-06-17,10.0,,
1994-06-20,9.91,,
1994-06-21,9.91,,
1994-06-22,10.0,,
1994-06-23,9.94,,
1994-06-24,9.94,,
1994-06-27,9.88,,
1994-06-28,9.94,,
1994-06-29,10.16,,
1994-06-30,10.22,,
1994-07-01,10.19,,
1994-07-05,10.34,,
1994-07-06,10.25,,
1994-07-07,10.47,,
1994-07-08,10.47,,
1994-07-11,10.44,,
1994-07-12,10.44,,
1994-07-13,10.63,,
1994-07-14,10.69,,
1994-07-15,10.53,,
1994-07-18,10.56,,
1994-07-19,10.53,,
1994-07-20,10.53,,
1994-07-21,10.5,,
1994-07-22,10.53,,
1994-07-25,10.56,,
1994-07-26,10.44,,
1994-07-27,10.41,,
1994-07-28,10.53,,
1994-07-29,10.53,,
1994-08-01,10.47,,
1994-08-02,10.53,,
1994-08-03,10.75,,
1994-08-04,10.84,,
1994-08-05,10.84,,
1994-08-08,10.84,,
1994-08-09,11.0,,
1994-08-10,11.06,,
1994-08-11,10.94,,
1994-08-12,11.0,,
1994-08-15,10.97,,
1994-08-16,11.09,,
1994-08-17,11.06,,
1994-08-18,10.84,,
1994-08-19,10.91,,
1994-08-22,10.66,,
1994-08-23,10.88,,
1994-08-24,10.84,,
1994-08-25,10.72,,
1994-08-26,10.88,,
1994-08-29,10.91,,
1994-08-30,10.94,,
1994-08-31,10.72,,
1994-09-01,10.94,,
1994-09-02,10.81,,
1994-09-06,10.94,,
1994-09-07,11.0,,
1994-09-08,11.19,,
1994-09-09,11.16,,
1994-09-12,11.06,,
1994-09-13,11.16,,
1994-09-14,11.09,,
1994-09-15,11.25,,
1994-09-16,11.44,,
1994-09-19,11.47,,
1994-09-20,11.34,,
1994-09-21,11.47,,
1994-09-22,11.41,,
1994-09-23,11.5,,
1994-09-26,11.5,,
1994-09-27,11.56,,
1994-09-28,11.75,,
1994-09-29,11.81,,
1994-09-30,12.06,,
1994-10-03,11.94,,
1994-10-04,11.69,,
1994-10-05,11.59,,
1994-10-06,11.5,,
1994-10-07,11.63,,
1994-10-10,11.69,,
1994-10-11,11.84,,
1994-10-12,11.84,,
1994-10-13,11.78,,
1994-10-14,11.75,,
1994-10-17,11.66,,
1994-10-18,11.75,,
1994-10-19,11.88,,
1994-10-20,11.91,,
1994-10-21,11.81,,
1994-10-24,11.88,,
1994-10-25,11.88,,
1994-10-26,11.91,,
1994-10-27,12.0,,
1994-10-28,11.84,,
1994-10-31,11.81,,
1994-11-01,11.66,,
1994-11-02,11.69,,
1994-11-03,11.59,,
1994-11-04,11.44,,
1994-11-07,11.31,,
1994-11-08,11.56,,
1994-11-09,11.81,,
1994-11-10,11.81,,
1994-11-11,11.78,,
1994-11-14,11.81,,
1994-11-15,11.78,,
1994-11-16,11.75,,
1994-11-17,11.94,,
1994-11-18,11.78,,
1994-11-21,11.72,,
1994-11-22,11.69,,
1994-11-23,11.59,,
1994-11-25,11.69,,
1994-11-28,11.72,,
1994-11-29,11.75,,
1994-11-30,11.81,,
1994-12-01,11.63,,
1994-12-02,11.75,,
1994-12-05,11.84,,
1994-12-06,12.09,,
1994-12-07,12.16,,
1994-12-08,11.88,,
1994-12-09,11.81,,
1994-12-12,11.94,,
1994-12-13,12.03,,
1994-12-14,12.19,,
1994-12-15,12.38,,
1994-12-16,12.31,,
1994-12-19,12.31,,
1994-12-20,12.28,,
1994-12-21,12.25,,
1994-12-22,12.25,,
1994-12-23,12.31,,
1994-12-27,12.34,,
1994-12-28,12.22,,
1994-12-29,12.09,,
1994-12-30,12.0,,
1995-01-03,12.06,,
1995-01-04,12.19,,
1995-01-05,12.44,,
1995-01-06,12.56,,
1995-01-09,12.41,,
1995-01-10,12.56,,
1995-01-11,12.5,,
1995-01-12,12.19,,
1995-01-13,12.25,,
1995-01-16,12.47,,
1995-01-17,12.63,,
1995-01-18,12.78,,
1995-01-19,12.88,,
1995-01-20,12.72,,
1995-01-23,12.5,,
1995-01-24,12.72,,
1995-01-25,12.97,,
1995-01-26,12.78,,
1995-01-27,12.78,,
1995-01-30,12.84,,
1995-01-31,13.13,,
1995-02-01,13.09,,
1995-02-02,13.03,,
1995-02-03,12.94,,
1995-02-06,12.84,,
1995-02-07,12.94,,
1995-02-08,12.94,,
1995-02-09,12.94,,
1995-02-10,12.91,,
1995-02-13,12.84,,
1995-02-14,12.88,,
1995-02-15,12.91,,
1995-02-16,12.84,,
1995-02-17,12.84,,
1995-02-21,12.75,,
1995-02-22,12.97,,
1995-02-23,13.0,,
1995-02-24,13.19,,
1995-02-27,13.13,,
1995-02-28,13.13,,
1995-03-01,13.09,,
1995-03-02,13.28,,
1995-03-03,13.38,,
1995-03-06,13.47,,
1995-03-07,13.19,,
1995-03-08,13.28,,
1995-03-09,13.56,,
1995-03-10,13.56,,
1995-03-13,14.0,,
1995-03-14,14.16,,
1995-03-15,13.91,,
1995-03-16,13.97,,
1995-03-17,14.0,,
1995-03-20,13.84,,
1995-03-21,13.69,,
1995-03-22,13.84,,
1995-03-23,13.78,,
1995-03-24,13.78,,
1995-03-27,13.72,,
1995-03-28,13.88,,
1995-03-29,14.03,,
1995-03-30,13.69,,
1995-03-31,13.56,,
1995-04-03,13.72,,
1995-04-04,13.91,,
1995-04-05,14.06,,
1995-04-06,14.13,,
1995-04-07,14.06,,
1995-04-10,13.94,,
1995-04-11,14.09,,
1995-04-12,14.22,,
1995-04-13,14.47,,
1995-04-17,14.31,,
1995-04-18,14.38,,
1995-04-19,14.13,,
1995-04-20,13.94,,
1995-04-21,13.94,,
1995-04-24,14.0,,
1995-04-25,14.13,,
1995-04-26,14.0,,
1995-04-27,13.94,,
1995-04-28,13.94,,
1995-05-01,14.22,,
1995-05-02,14.41,,
1995-05-03,14.25,,
1995-05-04,14.31,,
1995-05-05,14.28,,
1995-05-08,14.38,,
1995-05-09,14.34,,
1995-05-10,14.41,,
1995-05-11,14.34,,
1995-05-12,14.03,,
1995-05-15,14.16,,
1995-05-16,14.34,,
1995-05-17,14.44,,
1995-05-18,14.28,,
1995-05-19,14.63,,
1995-05-22,14.34,,
1995-05-23,14.38,,
1995-05-24,14.59,,
1995-05-25,14.81,,
1995-05-26,14.81,,
1995-05-30,14.63,,
1995-05-31,14.38,,
1995-06-01,14.59,,
1995-06-02,14.56,,
1995-06-05,14.5,,
1995-06-06,14.34,,
1995-06-07,14.59,,
1995-06-08,14.34,,
1995-06-09,14.38,,
1995-06-12,14.34,,
1995-06-13,14.53,,
1995-06-14,14.63,,
1995-06-15,14.72,,
1995-06-16,14.72,,
1995-06-19,14.69,,
1995-06-20,14.53,,
1995-06-21,14.72,,
1995-06-22,14.75,,
1995-06-23,14.81,,
1995-06-26,14.75,,
1995-06-27,14.38,,
1995-06-28,14.44,,
1995-06-29,14.41,,
1995-06-30,14.56,,
1995-07-03,14.63,,
1995-07-05,14.34,,
1995-07-06,14.5,,
1995-07-07,14.03,,
1995-07-10,14.19,,
1995-07-11,14.19,,
1995-07-12,14.31,,
1995-07-13,14.31,,
1995-07-14,14.25,,
1995-07-17,14.38,,
1995-07-18,14.41,,
1995-07-19,14.34,,
1995-07-20,14.34,,
1995-07-21,14.34,,
1995-07-24,14.41,,
1995-07-25,14.5,,
1995-07-26,14.56,,
1995-07-27,15.09,,
1995-07-28,14.81,,
1995-07-31,14.72,,
1995-08-01,14.84,,
1995-08-02,14.59,,
1995-08-03,14.41,,
1995-08-04,14.5,,
1995-08-07,14.56,,
1995-08-08,14.5,,
1995-08-09,14.75,,
1995-08-10,14.84,,
1995-08-11,14.69,,
1995-08-14,14.66,,
1995-08-15,14.66,,
1995-08-16,14.56,,
1995-08-17,14.56,,
1995-08-18,14.47,,
1995-08-21,14.41,,
1995-08-22,14.28,,
1995-08-23,14.25,,
1995-08-24,14.22,,
1995-08-25,14.09,,
1995-08-28,14.09,,
1995-08-29,14.09,,
1995-08-30,14.22,,
1995-08-31,14.09,,
1995-09-01,14.34,,
1995-09-05,14.56,,
1995-09-06,14.38,,
1995-09-07,14.25,,
1995-09-08,14.06,,
1995-09-11,14.06,,
1995-09-12,14.19,,
1995-09-13,14.38,,
1995-09-14,14.66,,
1995-09-15,14.66,,
1995-09-18,14.66,,
1995-09-19,14.5,,
1995-09-20,14.81,,
1995-09-21,14.81,,
1995-09-22,15.19,,
1995-09-25,15.34,,
1995-09-26,15.47,,
1995-09-27,15.72,,
1995-09-28,15.81,,
1995-09-29,15.72,,
1995-10-02,16.19,,
1995-10-03,15.88,,
1995-10-04,15.59,,
1995-10-05,15.69,,
1995-10-06,16.06,,
1995-10-09,15.84,,
1995-10-10,15.72,,
1995-10-11,15.69,,
1995-10-12,16.03,,
1995-10-13,16.25,,
1995-10-16,16.16,,
1995-10-17,16.22,,
1995-10-18,16.25,,
1995-10-19,16.47,,
1995-10-20,16.41,,
1995-10-23,16.41,,
1995-10-24,16.44,,
1995-10-25,16.47,,
1995-10-26,16.31,,
1995-10-27,16.25,,
1995-10-30,16.28,,
1995-10-31,16.25,,
1995-11-01,16.56,,
1995-11-02,16.38,,
1995-11-03,16.34,,
1995-11-06,16.34,,
1995-11-07,16.38,,
1995-11-08,16.44,,
1995-11-09,16.59,,
1995-11-10,16.66,,
1995-11-13,16.75,,
1995-11-14,16.81,,
1995-11-15,16.78,,
1995-11-16,16.88,,
1995-11-17,17.0,,
1995-11-20,17.13,,
1995-11-21,17.22,,
1995-11-22,17.09,,
1995-11-24,17.09,,
1995-11-27,17.13,,
1995-11-28,16.97,,
1995-11-29,17.28,,
1995-11-30,17.44,,
1995-12-01,17.28,,
1995-12-04,17.56,,
1995-12-05,17.75,,
1995-12-06,18.5,,
1995-12-07,18.31,,
1995-12-08,18.22,,
1995-12-11,18.69,,
1995-12-12,18.84,,
1995-12-13,18.94,,
1995-12-14,18.72,,
1995-12-15,18.59,,
1995-12-18,18.31,,
1995-12-19,18.22,,
1995-12-20,17.75,,
1995-12-21,17.88,,
1995-12-22,18.44,,
1995-12-26,18.53,,
1995-12-27,18.38,,
1995-12-28,18.53,,
1995-12-29,18.75,,
1996-01-02,18.94,,
1996-01-03,19.41,,
1996-01-04,19.22,,
1996-01-05,18.66,,
1996-01-08,18.97,,
1996-01-09,19.13,,
1996-01-10,18.78,,
1996-01-11,18.75,,
1996-01-12,18.53,,
1996-01-15,19.22,,
1996-01-16,19.25,,
1996-01-17,19.47,,
1996-01-18,19.94,,
1996-01-19,20.13,,
1996-01-22,20.0,,
1996-01-23,19.91,,
1996-01-24,20.25,,
1996-01-25,20.44,,
1996-01-26,20.84,,
1996-01-29,21.28,,
1996-01-30,21.47,,
1996-01-31,21.59,,
1996-02-01,21.25,,
1996-02-02,21.31,,
1996-02-05,21.88,,
1996-02-06,21.59,,
1996-02-07,21.59,,
1996-02-08,22.22,,
1996-02-09,21.69,,
1996-02-12,21.81,,
1996-02-13,22.13,,
1996-02-14,21.69,,
1996-02-15,21.69,,
1996-02-16,21.5,,
1996-02-20,20.91,,
1996-02-21,20.91,,
1996-02-22,21.44,,
1996-02-23,21.41,,
1996-02-26,21.16,,
1996-02-27,20.94,,
1996-02-28,20.69,,
1996-02-29,20.5,,
1996-03-01,21.13,,
1996-03-04,21.34,,
1996-03-05,21.09,,
1996-03-06,20.94,,
1996-03-07,21.66,,
1996-03-08,21.0,,
1996-03-11,21.06,,
1996-03-12,20.72,,
1996-03-13,20.69,,
1996-03-14,20.72,,
1996-03-15,20.81,,
1996-03-18,20.75,,
1996-03-19,20.25,,
1996-03-20,20.09,,
1996-03-21,20.22,,
1996-03-22,20.78,,
1996-03-25,20.75,,
1996-03-26,20.81,,
1996-03-27,20.59,,
1996-03-28,20.72,,
1996-03-29,20.47,,
1996-04-01,20.5,,
1996-04-02,20.5,,
1996-04-03,20.5,,
1996-04-04,20.59,,
1996-04-08,20.25,,
1996-04-09,19.78,,
1996-04-10,19.56,,
1996-04-11,19.38,,
1996-04-12,19.69,,
1996-04-15,19.94,,
1996-04-16,19.88,,
1996-04-17,19.78,,
1996-04-18,20.09,,
1996-04-19,20.25,,
1996-04-22,20.44,,
1996-04-23,20.47,,
1996-04-24,20.03,,
1996-04-25,19.84,,
1996-04-26,19.69,,
1996-04-29,19.59,,
1996-04-30,20.16,,
1996-05-01,20.19,,
1996-05-02,19.75,,
1996-05-03,19.53,,
1996-05-06,19.44,,
1996-05-07,19.09,,
1996-05-08,18.81,,
1996-05-09,19.53,,
1996-05-10,19.38,,
1996-05-13,20.0,,
1996-05-14,19.97,,
1996-05-15,20.22,,
1996-05-16,20.69,,
1996-05-17,21.0,,
1996-05-20,20.75,,
1996-05-21,20.81,,
1996-05-22,20.91,,
1996-05-23,21.19,,
1996-05-24,21.09,,
1996-05-28,21.16,,
1996-05-29,21.28,,
1996-05-30,21.13,,
1996-05-31,21.25,,
1996-06-03,20.94,,
1996-06-04,20.97,,
1996-06-05,21.25,,
1996-06-06,21.09,,
1996-06-07,21.06,,
1996-06-10,21.03,,
1996-06-11,20.91,,
1996-06-12,20.94,,
1996-06-13,20.94,,
1996-06-14,20.66,,
1996-06-17,20.38,,
1996-06-18,19.97,,
1996-06-19,19.88,,
1996-06-20,19.84,,
1996-06-21,19.91,,
1996-06-24,19.72,,
1996-06-25,20.09,,
1996-06-26,19.91,,
1996-06-27,20.03,,
1996-06-28,20.06,,
1996-07-01,20.03,,
1996-07-02,20.25,,
1996-07-03,20.06,,
1996-07-05,19.66,,
1996-07-08,19.25,,
1996-07-09,19.16,,
1996-07-10,18.88,,
1996-07-11,18.47,,
1996-07-12,18.66,,
1996-07-15,18.31,,
1996-07-16,17.88,,
1996-07-17,18.53,,
1996-07-18,19.28,,
1996-07-19,19.13,,
1996-07-22,18.63,,
1996-07-23,18.16,,
1996-07-24,18.22,,
1996-07-25,18.69,,
1996-07-26,18.72,,
1996-07-29,18.69,,
1996-07-30,18.75,,
1996-07-31,18.66,,
1996-08-01,19.44,,
1996-08-02,20.09,,
1996-08-05,20.09,,
1996-08-06,20.5,,
1996-08-07,20.72,,
1996-08-08,20.75,,
1996-08-09,20.75,,
1996-08-12,21.03,,
1996-08-13,20.91,,
1996-08-14,20.88,,
1996-08-15,20.88,,
1996-08-16,20.94,,
1996-08-19,21.13,,
1996-08-20,21.13,,
1996-08-21,20.88,,
1996-08-22,21.0,,
1996-08-23,20.81,,
1996-08-26,20.81,,
1996-08-27,20.75,,
1996-08-28,20.81,,
1996-08-29,20.69,,
1996-08-30,20.44,,
1996-09-03,20.31,,
1996-09-04,20.69,,
1996-09-05,20.5,,
1996-09-06,20.75,,
1996-09-09,21.5,,
1996-09-10,21.56,,
1996-09-11,21.69,,
1996-09-12,21.63,,
1996-09-13,22.0,,
1996-09-16,22.06,,
1996-09-17,21.5,,
1996-09-18,21.56,,
1996-09-19,21.63,,
1996-09-20,21.81,,
1996-09-23,21.69,,
1996-09-24,21.44,,
1996-09-25,21.31,,
1996-09-26,21.63,,
1996-09-27,22.0,,
1996-09-30,22.13,,
1996-10-01,21.56,,
1996-10-02,21.94,,
1996-10-03,22.06,,
1996-10-04,21.94,,
1996-10-07,22.19,,
1996-10-08,22.25,,
1996-10-09,21.94,,
1996-10-10,21.94,,
1996-10-11,22.19,,
1996-10-14,22.31,,
1996-10-15,22.31,,
1996-10-16,22.06,,
1996-10-17,22.25,,
1996-10-18,22.5,,
1996-10-21,22.31,,
1996-10-22,22.19,,
1996-10-23,21.75,,
1996-10-24,21.88,,
1996-10-25,21.81,,
1996-10-28,21.44,,
1996-10-29,21.69,,
1996-10-30,21.06,,
1996-10-31,21.75,,
1996-11-01,21.56,,
1996-11-04,21.81,,
1996-11-05,22.0,,
1996-11-06,21.94,,
1996-11-07,22.0,,
1996-11-08,21.63,,
1996-11-11,21.5,,
1996-11-12,20.56,,
1996-11-13,20.0,,
1996-11-14,20.44,,
1996-11-15,20.0,,
1996-11-18,20.19,,
1996-11-19,20.0,,
1996-11-20,19.75,,
1996-11-21,19.56,,
1996-11-22,19.5,,
1996-11-25,20.13,,
1996-11-26,20.5,,
1996-11-27,21.0,,
1996-11-29,21.0,,
1996-12-02,21.19,,
1996-12-03,21.0,,
1996-12-04,20.94,,
1996-12-05,21.19,,
1996-12-06,20.81,,
1996-12-09,21.19,,
1996-12-10,21.31,,
1996-12-11,21.31,,
1996-12-12,21.31,,
1996-12-13,21.31,,
1996-12-16,20.75,,
1996-12-17,21.0,,
1996-12-18,21.38,,
1996-12-19,21.63,,
1996-12-20,21.81,,
1996-12-23,21.94,,
1996-12-24,22.0,,
1996-12-26,22.13,,
1996-12-27,22.13,,
1996-12-30,22.06,,
1996-12-31,21.69,,
1997-01-02,21.69,,
1997-01-03,22.25,,
1997-01-06,21.94,,
1997-01-07,22.5,,
1997-01-08,22.69,,
1997-01-09,22.69,,
1997-01-10,22.81,,
1997-01-13,23.0,,
1997-01-14,23.06,,
1997-01-15,23.06,,
1997-01-16,23.31,,
1997-01-17,23.13,,
1997-01-20,23.25,,
1997-01-21,23.69,,
1997-01-22,24.25,,
1997-01-23,24.75,,
1997-01-24,24.75,,
1997-01-27,24.81,,
1997-01-28,24.19,,
1997-01-29,24.44,,
1997-01-30,24.5,,
1997-01-31,24.63,,
1997-02-03,24.5,,
1997-02-04,24.63,,
1997-02-05,24.44,,
1997-02-06,24.19,,
1997-02-07,24.63,,
1997-02-10,24.44,,
1997-02-11,24.75,,
1997-02-12,24.69,,
1997-02-13,25.0,,
1997-02-14,24.75,,
1997-02-18,25.38,,
1997-02-19,25.56,,
1997-02-20,24.88,,
1997-02-21,25.0,,
1997-02-24,25.19,,
1997-02-25,25.0,,
1997-02-26,24.69,,
1997-02-27,24.94,,
1997-02-28,24.63,,
1997-03-03,24.94,,
1997-03-04,24.75,,
1997-03-05,24.69,,
1997-03-06,24.38,,
1997-03-07,24.5,,
1997-03-10,24.56,,
1997-03-11,24.31,,
1997-03-12,23.88,,
1997-03-13,23.69,,
1997-03-14,23.94,,
1997-03-17,24.06,,
1997-03-18,23.75,,
1997-03-19,23.88,,
1997-03-20,23.63,,
1997-03-21,23.56,,
1997-03-24,23.25,,
1997-03-25,23.25,,
1997-03-26,23.75,,
1997-03-27,23.13,,
1997-03-31,22.5,,
1997-04-01,22.31,,
1997-04-02,22.44,,
1997-04-03,22.19,,
1997-04-04,22.75,,
1997-04-07,23.13,,
1997-04-08,23.19,,
1997-04-09,22.81,,
1997-04-10,22.75,,
1997-04-11,21.69,,
1997-04-14,22.06,,
1997-04-15,22.31,,
1997-04-16,22.56,,
1997-04-17,22.44,,
1997-04-18,22.06,,
1997-04-21,22.19,,
1997-04-22,22.44,,
1997-04-23,23.38,,
1997-04-24,22.56,,
1997-04-25,22.25,,
1997-04-28,22.0,,
1997-04-29,22.63,,
1997-04-30,23.0,,
1997-05-01,22.44,,
1997-05-02,23.13,,
1997-05-05,23.94,,
1997-05-06,23.75,,
1997-05-07,23.75,,
1997-05-08,23.75,,
1997-05-09,23.81,,
1997-05-12,24.0,,
1997-05-13,24.25,,
1997-05-14,24.25,,
1997-05-15,24.69,,
1997-05-16,24.38,,
1997-05-19,24.38,,
1997-05-20,24.81,,
1997-05-21,24.31,,
1997-05-22,23.94,,
1997-05-23,24.81,,
1997-05-27,24.5,,
1997-05-28,24.31,,
1997-05-29,24.75,,
1997-05-30,24.63,,
1997-06-02,24.75,,
1997-06-03,24.81,,
1997-06-04,24.63,,
1997-06-05,24.31,,
1997-06-06,24.13,,
1997-06-09,23.88,,
1997-06-10,24.13,,
1997-06-11,25.19,,
1997-06-12,26.13,,
1997-06-13,26.13,,
1997-06-16,26.0,,
1997-06-17,26.19,,
1997-06-18,26.13,,
1997-06-19,26.31,,
1997-06-20,26.25,,
1997-06-23,25.38,,
1997-06-24,26.38,,
1997-06-25,26.0,,
1997-06-26,26.22,,
1997-06-27,26.44,,
1997-06-30,25.31,,
1997-07-01,26.59,,
1997-07-02,26.84,,
1997-07-03,27.53,,
1997-07-07,27.16,,
1997-07-08,27.63,,
1997-07-09,27.09,,
1997-07-10,27.0,,
1997-07-11,27.59,,
1997-07-14,27.28,,
1997-07-15,27.63,,
1997-07-16,27.53,,
1997-07-17,27.19,,
1997-07-18,26.53,,
1997-07-21,26.19,,
1997-07-22,27.19,,
1997-07-23,27.34,,
1997-07-24,26.94,,
1997-07-25,27.0,,
1997-07-28,27.0,,
1997-07-29,26.84,,
1997-07-30,26.75,,
1997-07-31,26.81,,
1997-08-01,26.25,,
1997-08-04,25.69,,
1997-08-05,25.66,,
1997-08-06,26.03,,
1997-08-07,25.13,,
1997-08-08,24.25,,
1997-08-11,24.09,,
1997-08-12,24.31,,
1997-08-13,24.69,,
1997-08-14,24.56,,
1997-08-15,24.0,,
1997-08-18,24.13,,
1997-08-19,24.66,,
1997-08-20,24.97,,
1997-08-21,24.69,,
1997-08-22,24.28,,
1997-08-25,24.47,,
1997-08-26,24.16,,
1997-08-27,24.44,,
1997-08-28,24.28,,
1997-08-29,23.97,,
1997-09-02,24.28,,
1997-09-03,24.78,,
1997-09-04,24.97,,
1997-09-05,24.56,,
1997-09-08,25.06,,
1997-09-09,24.97,,
1997-09-10,24.25,,
1997-09-11,23.69,,
1997-09-12,23.97,,
1997-09-15,24.03,,
1997-09-16,24.66,,
1997-09-17,24.44,,
1997-09-18,24.59,,
1997-09-19,24.5,,
1997-09-22,25.03,,
1997-09-23,24.53,,
1997-09-24,24.0,,
1997-09-25,24.06,,
1997-09-26,23.91,,
1997-09-29,23.75,,
1997-09-30,23.94,,
1997-10-01,24.13,,
1997-10-02,24.47,,
1997-10-03,24.69,,
1997-10-06,24.78,,
1997-10-07,25.0,,
1997-10-08,25.09,,
1997-10-09,24.94,,
1997-10-10,24.25,,
1997-10-13,24.59,,
1997-10-14,24.97,,
1997-10-15,24.72,,
1997-10-16,24.47,,
1997-10-17,24.41,,
1997-10-20,24.81,,
1997-10-21,24.78,,
1997-10-22,24.03,,
1997-10-23,23.19,,
1997-10-24,23.56,,
1997-10-27,21.81,,
1997-10-28,23.16,,
1997-10-29,23.28,,
1997-10-30,22.94,,
1997-10-31,23.03,,
1997-11-03,23.53,,
1997-11-04,23.5,,
1997-11-05,23.34,,
1997-11-06,23.0,,
1997-11-07,22.63,,
1997-11-10,22.88,,
1997-11-11,22.78,,
1997-11-12,22.16,,
1997-11-13,22.19,,
1997-11-14,22.53,,
1997-11-17,23.22,,
1997-11-18,24.56,,
1997-11-19,24.47,,
1997-11-20,25.75,,
1997-11-21,26.13,,
1997-11-24,25.69,,
1997-11-25,25.69,,
1997-11-26,25.69,,
1997-11-28,25.78,,
1997-12-01,25.88,,
1997-12-02,26.13,,
1997-12-03,25.66,,
1997-12-04,25.66,,
1997-12-05,25.88,,
1997-12-08,25.53,,
1997-12-09,26.13,,
1997-12-10,26.38,,
1997-12-11,26.09,,
1997-12-12,26.31,,
1997-12-15,26.09,,
1997-12-16,25.69,,
1997-12-17,25.47,,
1997-12-18,25.69,,
1997-12-19,25.22,,
1997-12-22,24.97,,
1997-12-23,24.75,,
1997-12-24,24.25,,
1997-12-26,24.13,,
1997-12-29,24.66,,
1997-12-30,25.22,,
1997-12-31,25.0,,
1998-01-02,25.0,,
1998-01-05,25.13,,
1998-01-06,25.09,,
1998-01-07,24.91,,
1998-01-08,25.31,,
1998-01-09,24.78,,
1998-01-12,24.75,,
1998-01-13,24.81,,
1998-01-14,25.31,,
1998-01-15,26.16,,
1998-01-16,27.5,,
1998-01-20,27.59,,
1998-01-21,28.25,,
1998-01-22,29.25,,
1998-01-23,30.13,,
1998-01-26,29.5,,
1998-01-27,30.84,,
1998-01-28,30.94,,
1998-01-29,31.63,,
1998-01-30,31.56,,
1998-02-02,33.03,,
1998-02-03,33.03,,
1998-02-04,32.28,,
1998-02-05,31.34,,
1998-02-06,32.34,,
1998-02-09,32.19,,
1998-02-10,32.59,,
1998-02-11,32.41,,
1998-02-12,32.59,,
1998-02-13,32.19,,
1998-02-17,32.16,,
1998-02-18,32.19,,
1998-02-19,31.72,,
1998-02-20,32.63,,
1998-02-23,32.53,,
1998-02-24,32.13,,
1998-02-25,32.06,,
1998-02-26,32.25,,
1998-02-27,31.81,,
1998-03-02,31.38,,
1998-03-03,31.28,,
1998-03-04,31.56,,
1998-03-05,31.53,,
1998-03-06,32.66,,
1998-03-09,32.66,,
1998-03-10,33.0,,
1998-03-11,33.41,,
1998-03-12,34.63,,
1998-03-13,34.72,,
1998-03-16,34.75,,
1998-03-17,35.03,,
1998-03-18,35.16,,
1998-03-19,35.47,,
